Hour,STREET1,STREET2,ROAD_CLASS,District,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_,PASSENGER,SPEEDING,AG_DRIV,ALCOHOL
19,FINCH AVE W,WILMINGTON AVE,Major Arterial,North York,Mid-Block, ,No Control,Clear,"Dark, artificial",Dry,1,Pedestrian Collisions,Driver,55 to 59,West,Passenger Van,Going Ahead,Driving Properly,Normal,Yes,No,Yes,No,No,No,Yes,No,No,No
19,FINCH AVE W,WILMINGTON AVE,Major Arterial,North York,Mid-Block, ,No Control,Clear,"Dark, artificial",Dry,1,Pedestrian Collisions,Pedestrian,70 to 74,South, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,Yes,No,No,No
19,545 THE WEST MALL, ,Minor Arterial,Etobicoke York,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Driver,45 to 49,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No
19,545 THE WEST MALL, ,Minor Arterial,Etobicoke York,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Pedestrian,15 to 19,West, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
19,545 THE WEST MALL, ,Minor Arterial,Etobicoke York,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions, ,unknown, , , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
19,LAWRENCE AVE E,GALLOWAY RD,Major Arterial,Scarborough,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,0,Pedestrian Collisions,Driver,70 to 74,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,"Ability Impaired, Drugs",Yes,No,Yes,No,No,No,No,No,No,No
19,LAWRENCE AVE E,GALLOWAY RD,Major Arterial,Scarborough,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,0,Pedestrian Collisions,Pedestrian,30 to 34,North, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
19,BIRCHMOUNT RD,ALLANFORD RD,Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,0,Pedestrian Collisions,Driver,55 to 59,North,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,Inattentive,Yes,No,Yes,No,No,No,No,No,Yes,No
19,BIRCHMOUNT RD,ALLANFORD RD,Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,0,Pedestrian Collisions,Pedestrian,40 to 44,Unknown,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
19,BIRCHMOUNT RD,ALLANFORD RD,Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,0,Pedestrian Collisions,Pedestrian,45 to 49,Unknown,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
19,WESTON RD,JANE ST,Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,0,Pedestrian Collisions,Vehicle Owner,unknown, ,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
19,WESTON RD,JANE ST,Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,0,Pedestrian Collisions,Driver,40 to 44,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive,Yes,No,Yes,No,No,No,No,No,Yes,No
19,WESTON RD,JANE ST,Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,0,Pedestrian Collisions,Pedestrian,40 to 44,North,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
19,BIRCHMOUNT RD,SCARDEN AVE,Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Rain,"Dusk, artificial",Wet,0,Pedestrian Collisions,Vehicle Owner,unknown, , , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
19,BIRCHMOUNT RD,SCARDEN AVE,Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Rain,"Dusk, artificial",Wet,0,Pedestrian Collisions,Driver,65 to 69,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive,Yes,No,Yes,No,No,No,No,No,Yes,No
19,BIRCHMOUNT RD,SCARDEN AVE,Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Rain,"Dusk, artificial",Wet,0,Pedestrian Collisions,Pedestrian,70 to 74,East,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
19,ROYAL YORK RD,STRATH HUMBER CRT,Minor Arterial,Etobicoke York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,1,Turning Movement,Motorcycle Driver,30 to 34,South,Motorcycle,Going Ahead,Exceeding Speed Limit,Normal,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No
19,ROYAL YORK RD,STRATH HUMBER CRT,Minor Arterial,Etobicoke York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,1,Turning Movement,Driver,15 to 19,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No
19,ROYAL YORK RD,STRATH HUMBER CRT,Minor Arterial,Etobicoke York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,1,Turning Movement,Passenger,20 to 24, , , ,Unknown,Unknown,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No
19,PARKSIDE DR,SPRING RD,Major Arterial,Toronto and East York,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,0,Pedestrian Collisions,Driver,60 to 64,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No
19,PARKSIDE DR,SPRING RD,Major Arterial,Toronto and East York,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,0,Pedestrian Collisions,Pedestrian,15 to 19,East, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
19,486 COLLEGE ST, ,Major Arterial,Toronto and East York,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,1,Pedestrian Collisions,Pedestrian,65 to 69,North, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
19,486 COLLEGE ST, ,Major Arterial,Toronto and East York,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,1,Pedestrian Collisions,Driver,30 to 34,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No
19,486 COLLEGE ST, ,Major Arterial,Toronto and East York,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,1,Pedestrian Collisions,Pedestrian,60 to 64,North, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
19,486 COLLEGE ST, ,Major Arterial,Toronto and East York,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,1,Pedestrian Collisions,Driver,45 to 49,West,Passenger Van,Going Ahead,Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No
19,CONLINS RD,MILNER AVE,Collector,Scarborough,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,0,Sideswipe,Motorcycle Driver,20 to 24,North,Motorcycle,Overtaking,Improper Passing,Inattentive,No,No,Yes,Yes,No,No,No,Yes,Yes,No
19,CONLINS RD,MILNER AVE,Collector,Scarborough,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,0,Sideswipe,Driver,60 to 64,North,Pick Up Truck,Going Ahead,Driving Properly,Normal,No,No,Yes,Yes,No,No,No,Yes,Yes,No
19,MIDLAND AVE,WOLFE AVE,Minor Arterial,Scarborough,Mid-Block, ,No Control,Clear,Dark,Dry,0,Pedestrian Collisions,Pedestrian,15 to 19,Unknown,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
19,MIDLAND AVE,WOLFE AVE,Minor Arterial,Scarborough,Mid-Block, ,No Control,Clear,Dark,Dry,0,Pedestrian Collisions,Vehicle Owner,unknown, ,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
19,MIDLAND AVE,WOLFE AVE,Minor Arterial,Scarborough,Mid-Block, ,No Control,Clear,Dark,Dry,0,Pedestrian Collisions,Driver,50 to 54,East,"Automobile, Station Wagon",Reversing,Lost control,Normal,Yes,No,Yes,No,No,No,No,No,No,No
19,MIDLAND AVE,WOLFE AVE,Minor Arterial,Scarborough,Mid-Block, ,No Control,Clear,Dark,Dry,0,Pedestrian Collisions,Other Property Owner,unknown, ,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
19,BLOOR ST E,CASTLE FRANK CRES,Major Arterial,Toronto and East York,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,1,Pedestrian Collisions,Driver,35 to 39,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No
19,BLOOR ST E,CASTLE FRANK CRES,Major Arterial,Toronto and East York,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,1,Pedestrian Collisions,Pedestrian,60 to 64,North,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
19,SPADINA AVE,BULWER ST,Major Arterial,Toronto and East York,Intersection, ,No Control,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Driver,70 to 74,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No
19,SPADINA AVE,BULWER ST,Major Arterial,Toronto and East York,Intersection, ,No Control,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Pedestrian,85 to 89,West,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
19,ROYAL YORK  RD,BLOOR ST W,Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,0,Pedestrian Collisions,Pedestrian,80 to 84,West, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
19,ROYAL YORK  RD,BLOOR ST W,Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,0,Pedestrian Collisions,Driver,70 to 74,North,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Normal,Yes,No,Yes,No,No,No,No,No,Yes,No
19,FINCH AVE E,WARDEN AVE,Major Arterial,Scarborough,Mid-Block,At Intersection,No Control,Clear,Dark,Wet,0,Rear End,Driver,70 to 74,West,"Automobile, Station Wagon",Going Ahead,Following too Close,Normal,No,No,Yes,No,No,No,No,No,Yes,No
19,FINCH AVE E,WARDEN AVE,Major Arterial,Scarborough,Mid-Block,At Intersection,No Control,Clear,Dark,Wet,0,Rear End,Driver,40 to 44,West,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,No,No,Yes,No,No,No,No,No,Yes,No
19,3850 SHEPPARD AVE E, ,Major Arterial,Scarborough,Mid-Block, ,No Control,Clear,Daylight,Dry,0,Pedestrian Collisions,Driver,35 to 39,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No
19,3850 SHEPPARD AVE E, ,Major Arterial,Scarborough,Mid-Block, ,No Control,Clear,Daylight,Dry,0,Pedestrian Collisions,Pedestrian,35 to 39,Unknown,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
19,DON MILLS RD,LEITH HILL RD,Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,0,Pedestrian Collisions,Driver,20 to 24,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal,Yes,No,Yes,No,No,No,Yes,No,Yes,No
19,DON MILLS RD,LEITH HILL RD,Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,0,Pedestrian Collisions,Passenger,20 to 24, , , ,Unknown,Unknown,Yes,No,Yes,No,No,No,Yes,No,Yes,No
19,DON MILLS RD,LEITH HILL RD,Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,0,Pedestrian Collisions,Pedestrian,50 to 54,West, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,Yes,No,Yes,No
19,BURNHAMTHORPE Road,RENFORTH Driv,Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Turning Movement,Driver,50 to 54,East,"Automobile, Station Wagon",Turning Left,Improper Turn,Normal,No,No,Yes,No,No,No,No,No,Yes,No
18,THE QUEENSWAY,COLBORNE LODGE DR,Major Arterial,Toronto and East York,Mid-Block, ,No Control,Snow,Dark,Dry,0,Pedestrian Collisions,Driver,35 to 39,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
18,Queen St E,Dalhousie St,Major Arterial,Toronto and East York,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,0,Pedestrian Collisions,Pedestrian,70 to 74,South, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
18,LAKE SHORE BLVD W,DWIGHT AVE,Major Arterial,Etobicoke York,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,0,Turning Movement,Motorcycle Driver,40 to 44,West,Motorcycle,Going Ahead,Driving Properly,Normal,No,No,Yes,Yes,No,No,Yes,No,No,No
19,BURNHAMTHORPE Road,RENFORTH Driv,Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Turning Movement,Driver,50 to 54,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal,No,No,Yes,No,No,No,No,No,Yes,No
18,THE QUEENSWAY,COLBORNE LODGE DR,Major Arterial,Toronto and East York,Mid-Block, ,No Control,Snow,Dark,Dry,0,Pedestrian Collisions,Pedestrian,45 to 49,North,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
18,LAKE SHORE BLVD W,DWIGHT AVE,Major Arterial,Etobicoke York,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,0,Turning Movement,Passenger,30 to 34, , , ,Unknown,Unknown,No,No,Yes,Yes,No,No,Yes,No,No,No
19,BURNHAMTHORPE Road,RENFORTH Driv,Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Turning Movement,Driver,60 to 64,South,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,No,No,Yes,No,No,No,No,No,Yes,No
18,DANFORTH AVE,WOODYCREST AVE,Major Arterial,Toronto and East York,Intersection, ,No Control,Clear,Daylight,Dry,0,Cyclist Collisions,Driver,30 to 34,East,"Automobile, Station Wagon",Parked,Other,Inattentive,No,Yes,Yes,No,No,No,No,No,No,No
18,JANE ST,WILLIAM CRAGG DR,Major Arterial,North York,Mid-Block,At Intersection,No Control,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Driver,45 to 49,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No
18,DANFORTH AVE,WOODYCREST AVE,Major Arterial,Toronto and East York,Intersection, ,No Control,Clear,Daylight,Dry,0,Cyclist Collisions,Cyclist,35 to 39,East,Bicycle,Overtaking,Unknown,Unknown,No,Yes,Yes,No,No,No,No,No,No,No
18,LAKE SHORE BLVD W,DWIGHT AVE,Major Arterial,Etobicoke York,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,0,Turning Movement,Passenger,25 to 29, , , ,Unknown,Unknown,No,No,Yes,Yes,No,No,Yes,No,No,No
19,EGLINTON AVE E,MIDLAND AVE,Major Arterial,Scarborough,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,0,Pedestrian Collisions,Driver,15 to 19,South,"Automobile, Station Wagon",Turning Left,Improper Turn,Normal,Yes,No,Yes,No,No,No,No,No,No,No
18,LAKE SHORE BLVD W,DWIGHT AVE,Major Arterial,Etobicoke York,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,0,Turning Movement,Motorcycle Passenger,unknown, , , ,Unknown,Unknown,No,No,Yes,Yes,No,No,Yes,No,No,No
18,JANE ST,WILLIAM CRAGG DR,Major Arterial,North York,Mid-Block,At Intersection,No Control,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Pedestrian,45 to 49,West,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
18,LAWRENCE Ave W,ROXALINE St,Minor Arterial,Etobicoke York,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,0,Angle,Driver,50 to 54,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,No,No,Yes,No,No,No,No,No,Yes,No
18,ELLESMERE RD,HELICON GT,Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Turning Movement,Driver,60 to 64,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive,No,No,Yes,No,No,No,No,No,Yes,No
19,EGLINTON AVE E,MIDLAND AVE,Major Arterial,Scarborough,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,0,Pedestrian Collisions,Pedestrian,85 to 89,Unknown, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
18,LAKE SHORE BLVD W,LAKE CRES,Major Arterial,Etobicoke York,Intersection, ,No Control,Clear,Daylight,Dry,0,SMV Other,Driver,50 to 54,North,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown,No,No,Yes,No,No,No,No,Yes,Yes,No
18,ELLESMERE RD,HELICON GT,Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Turning Movement,Driver,55 to 59,South,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal,No,No,Yes,No,No,No,No,No,Yes,No
18,LAWRENCE Ave W,ROXALINE St,Minor Arterial,Etobicoke York,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,0,Angle,Driver,15 to 19,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive,No,No,Yes,No,No,No,No,No,Yes,No
19,CARLTON ST,SEATON ST,Minor Arterial,Toronto and East York,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,0,Cyclist Collisions,Driver,35 to 39,East,"Automobile, Station Wagon",Going Ahead,Speed too Fast For Condition,Normal,No,Yes,Yes,No,No,No,No,Yes,Yes,No
18,LAKE SHORE BLVD W,LAKE CRES,Major Arterial,Etobicoke York,Intersection, ,No Control,Clear,Daylight,Dry,0,SMV Other,Other Property Owner,unknown, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,No,Yes,Yes,No
18,ELLESMERE  RD,NEILSON  RD,Major Arterial,Scarborough,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,1,Pedestrian Collisions,Driver,75 to 79,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No
18,PORT UNION Road,KINGSTON Road,Minor Arterial,Scarborough,Intersection,At Intersection,No Control,Clear,Daylight,Dry,0,Angle,Driver,60 to 64, ,"Automobile, Station Wagon",Going Ahead,Unknown,Unknown,No,No,Yes,No,No,No,No,No,No,No
19,CARLTON ST,SEATON ST,Minor Arterial,Toronto and East York,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,0,Cyclist Collisions,Cyclist,45 to 49,East,Bicycle,Going Ahead,Unknown,Unknown,No,Yes,Yes,No,No,No,No,Yes,Yes,No
18,WESTON RD,GLENVALLEY DR,Minor Arterial,Etobicoke York,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,0,Cyclist Collisions,Driver,45 to 49,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive,No,Yes,Yes,No,No,No,No,No,Yes,No
18,WESTON RD,GLENVALLEY DR,Minor Arterial,Etobicoke York,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,0,Cyclist Collisions,Cyclist,45 to 49,South,Bicycle,Going Ahead,Unknown,Unknown,No,Yes,Yes,No,No,No,No,No,Yes,No
18,SHEPPARD AVE W,WILSON HEIGHTS BLVD,Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,1,Pedestrian Collisions,Driver,20 to 24,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal,Yes,No,Yes,No,No,No,No,No,Yes,No
18,SHEPPARD AVE W,WILSON HEIGHTS BLVD,Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,1,Pedestrian Collisions,Pedestrian,25 to 29,South,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
18,MIDLAND AVE,MCNICOLL AVE,Major Arterial,Scarborough,Mid-Block, ,No Control,Clear,Dusk,Dry,0,Pedestrian Collisions,Driver,65 to 69,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Inattentive,Yes,No,Yes,No,No,No,No,No,No,No
18,MIDLAND AVE,MCNICOLL AVE,Major Arterial,Scarborough,Mid-Block, ,No Control,Clear,Dusk,Dry,0,Pedestrian Collisions,Pedestrian,0 to 4,North,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
18,MIDLAND AVE,MCNICOLL AVE,Major Arterial,Scarborough,Mid-Block, ,No Control,Clear,Dusk,Dry,0,Pedestrian Collisions,Pedestrian,50 to 54,North,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
18,MIDLAND AVE,MCNICOLL AVE,Major Arterial,Scarborough,Mid-Block, ,No Control,Clear,Dusk,Dry,0,Pedestrian Collisions,Pedestrian,25 to 29,North,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
18,ST CLAIR AVE E,O CONNOR DR,Major Arterial,Toronto and East York,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,0,Pedestrian Collisions,Driver,60 to 64,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive,Yes,No,Yes,No,No,No,Yes,No,Yes,No
18,ST CLAIR AVE E,O CONNOR DR,Major Arterial,Toronto and East York,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,0,Pedestrian Collisions,Pedestrian,40 to 44,East, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,Yes,No,Yes,No
18,ST CLAIR AVE E,O CONNOR DR,Major Arterial,Toronto and East York,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,0,Pedestrian Collisions,Passenger,25 to 29, , , ,Unknown,Unknown,Yes,No,Yes,No,No,No,Yes,No,Yes,No
18,FINCH AVE E,SENECA HILL DR,Expressway,North York,Intersection,At Intersection,Traffic Signal,Snow,"Dark, artificial",Wet,0,Pedestrian Collisions,Driver,35 to 39,West,"Automobile, Station Wagon",Turning Left,Improper Turn,Unknown,Yes,No,Yes,No,No,No,Yes,No,No,No
18,FINCH AVE E,SENECA HILL DR,Expressway,North York,Intersection,At Intersection,Traffic Signal,Snow,"Dark, artificial",Wet,0,Pedestrian Collisions,Driver,45 to 49,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,Yes,No,Yes,No,No,No,Yes,No,No,No
18,FINCH AVE E,SENECA HILL DR,Expressway,North York,Intersection,At Intersection,Traffic Signal,Snow,"Dark, artificial",Wet,0,Pedestrian Collisions,Passenger,20 to 24, , , ,Unknown,Unknown,Yes,No,Yes,No,No,No,Yes,No,No,No
18,FINCH AVE E,SENECA HILL DR,Expressway,North York,Intersection,At Intersection,Traffic Signal,Snow,"Dark, artificial",Wet,0,Pedestrian Collisions,Pedestrian,25 to 29,Unknown, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,Yes,No,No,No
18,DUFFERIN  ST,WINGOLD  AVE,Major Arterial,North York,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Wet,0,Pedestrian Collisions,Driver,70 to 74,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No
18,DUFFERIN  ST,WINGOLD  AVE,Major Arterial,North York,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Wet,0,Pedestrian Collisions,Pedestrian,65 to 69,West, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
18,KING ST E,SACKVILLE ST,Major Arterial,Toronto and East York,Intersection,At Intersection,Pedestrian Crossover,Rain,"Dark, artificial",Wet,0,Pedestrian Collisions,Driver,55 to 59,East,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive,Yes,No,Yes,No,No,No,No,No,Yes,No
18,KING ST E,SACKVILLE ST,Major Arterial,Toronto and East York,Intersection,At Intersection,Pedestrian Crossover,Rain,"Dark, artificial",Wet,0,Pedestrian Collisions,Pedestrian,30 to 34,South, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
18,DUNDAS ST W,BERESFORD AVE,Major Arterial,Toronto and East York,Mid-Block, ,No Control,Clear,Dark,Dry,0,Cyclist Collisions,Driver,50 to 54,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,No,Yes,Yes,No,No,No,No,No,No,No
