,Index,Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance, Total ERC20 tnxs, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq sent addr.1, ERC20 uniq rec contract addr, ERC20 avg time between sent tnx, ERC20 avg time between rec tnx, ERC20 avg time between rec 2 tnx, ERC20 avg time between contract tnx, ERC20 min val rec, ERC20 max val rec, ERC20 avg val rec, ERC20 min val sent, ERC20 max val sent, ERC20 avg val sent, ERC20 min val sent contract, ERC20 max val sent contract, ERC20 avg val sent contract, ERC20 uniq sent token name, ERC20 uniq rec token name, ERC20 most sent token type, ERC20_most_rec_token_type
1011,1012,0x191cfb65f6a20558578d1999d5f45edfe332b4b7,0,19.44,611.66,787740.48,1192,1250,0,5,13,0.068074,1.471812,0.226579,0.12361400000000003,3.248774,0.236855,0.0,0.0,0.0,2442,282.3306521,283.2238002,0.0,0.893148121,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,BPTN
1012,1013,0x191dce6be861745fd912517d5a9b8ff7bf4c1330,0,0.0,458.6,193529.65,0,422,1,5,0,0.0,25.602279,3.951115,0.0,0.0,0.0,0.0,0.0,0.0,423,0.0,1667.370629,0.0,1667.370629,3.0,60.20535054,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,52.136228,20.06845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,None,OmiseGO
1013,1014,0x1923696c535392564aa62f3354a7ad8e09e7e29b,0,0.0,0.0,3441.02,1,1,0,1,1,10.999528,10.999528,10.999528,10.999087,10.999087,10.999087,0.0,0.0,0.0,2,10.99908737,10.99952837,0.0,0.000441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1014,1015,0x192b9d3e7c18732594f829189c99efcef20f83a7,0,64.77,3414.8,1446335.35,398,416,0,2,3,0.100017,3.19269,0.442701,0.03319,3.192263,0.462303,0.0,0.0,0.0,814,183.9966397,184.1635526,0.0,0.166912899,2.0,2.115792267,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.115792,1.057896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,None,INS Promo
1015,1016,0x193c1127104fafa62e8b94d533513f647c78bb4b,0,0.0,37793.24,226759.43,0,6,1,3,0,0.0,51.61,9.585267,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,57.5116,0.0,57.5116,2.0,5.624320816,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.624321,5.0,2.81216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,None,DATAcoin
1016,1017,0x193fdbfbbf169db7e5fe4cd5568f74bf79afa581,0,0.0,30225.65,60451.3,0,2,1,2,0,0.0,10.9061,5.45305,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,10.9061,0.0,10.9061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1017,1018,0x194398ca0dca78cdccf0e194b45c8ccd6e0c7574,0,0.0,2699.48,226756.72,0,84,1,5,0,0.0,1.214625,0.8313530000000001,0.0,0.0,0.0,0.0,0.0,0.0,85,0.0,69.83363361,0.0,69.83363361,2.0,1.329517887,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.42384,0.905678,0.664759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,None,DATAcoin
1018,1019,0x194952ed6fa3496f46a61502263f7fd1fee161be,0,29.23,10817.12,368776.0,34,34,0,2,1,0.06402999999999999,1.944371,0.899813,0.053663,1.9437830000000005,0.898257,0.0,0.0,0.0,68,30.54072226,30.59365247,0.0,0.05293021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1019,1020,0x194be3216613f1f0c4b21a960c134fa150d220cc,0,548.16,51391.17,383309.13,43,7,0,7,8,0.0,53.0,19.371429,0.0,62.1,4.511186,0.0,0.0,0.0,50,193.981,135.6,0.0,-58.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1020,1021,0x19516af3a3da657e14b92a9926379ed567dbc2d0,0,6.39,2420.56,14555.3,5,6,0,5,1,0.002521,2.0,1.126851,0.7749119999999999,1.99981,1.349168,0.0,0.0,0.0,11,6.74583872,6.761104446,0.0,0.015265726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1021,1022,0x1952df0143fea65043bfb7865fc30cf097db8374,0,0.0,8716.3,418382.27,0,48,1,7,0,0.0,2.564,0.664612,0.0,0.0,0.0,0.0,0.0,0.0,49,0.0,31.90138727,0.0,31.90138727,2.0,1.7062145480000002,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.603146,1.103069,0.853107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,None,DATAcoin
1022,1023,0x1954357d743e43b8b728940a00208284f1240ebf,0,116.8,2382.91,1052563.37,341,425,0,3,3,0.054883,0.662486,0.133489,0.05444,5.072837,0.16605,0.0,0.0,0.0,766,56.62310727,56.73268615,0.0,0.109578884,3.0,110.0950491,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,36.69835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,None,INS Promo
1023,1024,0x195486f44346a01120a7cf99425669f6e7fbefc4,0,2467.73,14030.77,1036656.18,96,57,0,51,25,0.302203,450.0,37.561772,0.0,420.0,27.971667,0.0,0.0,0.0,153,2685.280002,2141.021012,0.0,-544.2589907,151.0,238248.7163,221386.1247,0.0,7.0,41.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,52311.626,2589.65996,0.000439,106820.784,3752.307199,0.0,0.0,0.0,6.0,24.0,ETHWrapper,MKRWrapper
1024,1025,0x196142440980f93dea93b6238b308943c131d8d2,0,147390.99,0.0,294781.98,2,1,0,1,2,0.5156390000000001,0.5156390000000001,0.5156390000000001,0.022101,0.053908000000000005,0.038005,0.0,0.0,0.0,3,0.076009175,0.5156390000000001,0.0,0.439629825,6.0,133.2724534,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,120.853197,22.212076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,None,XENON
1025,1026,0x196c2d6e97ee40bf3d35436254a314b5f25e87b7,0,0.0,2043.05,226778.2,0,111,1,3,0,0.0,1.368344,0.45167,0.0,0.0,0.0,0.0,0.0,0.0,112,0.0,50.13541416,0.0,50.13541416,2.0,1.438149849,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.326702,1.111447,0.719075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,None,DATAcoin
1026,1027,0x197547ea978123795e743c4f8e35986148d06e63,0,3.84,19698.93,551677.55,28,28,0,5,1,0.031255,101.3728,21.630639,0.024204,101.371766,21.628789,0.0,0.0,0.0,56,605.6061021,605.65788,0.0,0.051777925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1027,1028,0x1980994b2e1a3da76ff7b17156e74ed33d22bd85,0,0.0,0.0,0.0,0,1,0,1,0,0.127808,0.127808,0.127808,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.12780791,0.0,0.12780791,5.0,39.65350246,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,34.955321000000005,7.9307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,None,Livepeer Token
1028,1029,0x198177e737fb204d1ab92ef471cc5d0d6501b22b,0,20.42,0.0,61.25,3,1,0,1,3,101.0,101.0,101.0,0.869555,68.68011,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1029,1030,0x198daaa95d8b9c06b653847fdf4035d6cf2880dc,0,17.9,51.84,278.95,4,4,0,1,1,0.146232,0.6,0.332791,0.142979,0.599173,0.331395,0.0,0.0,0.0,8,1.32558105,1.3311625,0.0,0.00558145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1030,1031,0x1993832ce647d5d5a7318bc02d22f3cb0b527c1c,0,0.0,0.0,17.43,1,1,0,1,1,22.0,22.0,22.0,21.99938,21.99938,21.99938,0.0,0.0,0.0,2,21.99938,22.0,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1031,1032,0x19953dfa57de94cabfb356eb23798df0e51a9fdb,0,108.49,0.03,325.85,3,11,0,11,2,2.045681,11.960806,9.181818,1.0,75.468909,33.666157,0.0,0.0,0.0,14,100.9984698,101.0,0.0,0.001530218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1032,1033,0x19a4fc752ce581f221e356c67b1ab4459646b774,0,2.16,3713.95,11148.32,3,3,0,3,1,0.377281,39.995,15.399114,0.376861,39.99458,15.398694,0.0,0.0,0.0,6,46.19608321,46.19734321,0.0,0.00126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1033,1034,0x19a8fcaef7b4765f98d667066f999b54910eccdc,0,541.67,350.13,6975.78,9,6,0,5,8,0.015,1.100845,0.6655,0.0,1.122223,0.443097,0.0,0.0,0.0,15,3.98787622,3.993001398,0.0,0.005125177,6.0,344.4034382,344.4034382,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.479131,150.770906,86.10086,122.954802,221.448636,172.201719,0.0,0.0,0.0,1.0,1.0,Golem,Golem
1034,1035,0x19b406dd050b9aa5a2dd861b08cfb0f9d5800380,0,163.95,0.0,327.9,2,2,0,2,2,43.629402,57.370598,50.5,0.025852,100.973164,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1035,1036,0x19b452c879c7b22495d3f88760d4c21a6e3fb9d4,0,0.0,28420.52,198943.63,0,7,1,4,0,0.0,5.940245,2.652576,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,18.56802891,0.0,18.56802891,1.0,0.529180466,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.52918,0.52918,0.52918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,DATAcoin
1036,1037,0x19ce1b7b18f11a5bd34a604581e7849b05a0855b,0,0.0,0.0,187.08,1,1,0,1,1,4.980117,4.980117,4.980117,4.977917,4.977917,4.977917,0.0,0.0,0.0,2,4.97791731,4.98011731,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1037,1038,0x19d532ef9d2e8176687832f0e10d006c62f52ab1,0,1.79,26332.21,553014.08,21,21,0,6,3,0.476512,10.0,2.974771,0.4763020000000001,9.99916,2.9739310000000003,0.0,0.0,0.0,42,62.45255943,62.47019943,0.0,0.01764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1038,1039,0x19d8603b53baaf7f9abe38420fd7d34735974d9a,0,0.0,0.0,4.98,1,1,0,1,1,0.016,0.016,0.016,0.015528,0.015528,0.015528,0.0,0.0,0.0,2,0.015528341,0.016,0.0,0.000471659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1039,1040,0x19e8fbc991a605a532bf04f5130f6664106fa831,0,108.48,0.84,327.13,3,2,0,2,3,32.720317,68.27968299999999,50.5,0.05,76.989257,33.666179,0.0,0.0,0.0,5,100.9985356,101.0,0.0,0.001464437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1040,1041,0x19ef07f33ff88d2370f8ba2c309e86a24bf0c454,0,221.96,12327.37,288412.62,22,23,0,2,1,0.096149,4.466433,1.114152,0.99797,4.465742,1.163969,0.0,0.0,0.0,45,25.60731109,25.62549122,0.0,0.018180129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1041,1042,0x19f749389efaae195914a0e0dde8e3a8305adcf7,0,5.87,0.16,17.93,3,2,0,2,3,903.920605,1097.079395,1000.5,0.002521,1632.155618,666.999528,0.0,0.0,0.0,5,2000.998585,2001.0,0.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1042,1043,0x1a058e645de6d97dbaf8fe951db2f732bdcea167,0,0.0,0.0,3.05,1,1,0,1,1,0.5,0.5,0.5,0.499528,0.499528,0.499528,0.0,0.0,0.0,2,0.499528364,0.5,0.0,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1043,1044,0x1a13f517b8299bf79c29740984836887869dee79,0,164.17,0.06,328.45,2,2,0,2,2,31.674275,69.325725,50.5,0.941855,100.057119,50.499487,0.0,0.0,0.0,4,100.9989738,101.0,0.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1044,1045,0x1a15caf54af98bff8a9c5488e1928b7a756a60e4,0,19.76,0.0,59.28,3,1,0,1,3,101.0,101.0,101.0,0.222,68.722894,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1045,1046,0x1a3c5addba1e96c2bb9d033e6cb857eca60eded3,0,1221.32,34190.91,288183.13,12,8,0,4,10,0.000396,0.06551,0.026686,0.0,0.07,0.016978,0.0,0.0,0.0,20,0.203740991,0.21348911,0.0,0.009748119,12.0,4.95731344,4.95725152,0.0,5.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.482693,0.708188,0.0,4.482631,0.99145,0.0,0.0,0.0,4.0,5.0,Gnosis,Reputation
1046,1047,0x1a414f8b0cbc7e778967dbcabebb0d87832d6761,0,0.0,2556.91,291488.27,0,114,1,7,0,0.0,1.496444,0.715576,0.0,0.0,0.0,0.0,0.0,0.0,115,0.0,81.57567274,0.0,81.57567274,2.0,2.197586005,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.991302,1.206284,1.098793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,None,DATAcoin
1047,1048,0x1a45b0c51eda37f12f83e89d1c965877d6339d8c,0,376.52,367.38,1485077.22,256,3780,0,35,4,0.000182,6.5695869999999985,1.297702,0.0,460.46743,19.174111,0.0,0.0,0.0,4036,4908.572513,4905.314436,0.0,-3.258076437,18.0,675095.1438,576.5879,0.0,1.0,14.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,671408.0,39711.47905,576.5879,576.5879,576.5879,0.0,0.0,0.0,1.0,17.0,EOS,EOS
1048,1049,0x1a4a6a982169e6665f2c5d58ac1af8beef9641f1,0,1.09,0.0,3.27,3,2,0,2,3,512.188659,1488.811341,1000.5,2.695185,1486.592905,666.999528,0.0,0.0,0.0,5,2000.998585,2001.0,0.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1049,1050,0x1a51e74e25825b4ff2d0110ced7a46e0405259cd,0,11710.91,61415.52,579289.53,18,6,0,2,12,0.01,8.9765,1.666379,0.0,8.97,1.079604,0.0,0.0,0.0,24,19.43286853,9.99827255,0.0,-9.434595975,6.0,5.6e-08,2508.97,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,627.2425,0.0,0.0,0.0,4.0,2.0,,Monaco
1050,1051,0x1a53e4ff98cccecc020d23dfbe056edab4be8fc0,0,5780.61,5257.66,1073242.28,132,59,0,33,37,0.030443,82.97200000000002,14.946234,0.0,250.0,6.869317,0.0,0.0,0.0,191,906.7498285,881.8277885,0.0,-24.92204001,163.0,344640.407,293007.1657,0.0,33.0,45.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,173491.2,3829.337856,0.0,148557.0,4013.79679,0.0,0.0,0.0,14.0,42.0,Populous,Veritaseum
1051,1052,0x1a64a5731fdd05d27ce0906dcd638790d8778453,0,2.85,4599.4,115056.05,25,25,0,3,1,0.090055,1.272747,0.514319,0.089635,1.272327,0.513899,0.0,0.0,0.0,50,12.84746991,12.85796991,0.0,0.010500002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1052,1053,0x1a6783a9b1a542380742ea5ec45eb741b12f6680,0,21.99,0.0,65.97,3,1,0,1,3,101.0,101.0,101.0,1.0,86.179626,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1053,1054,0x1a6797799a10773229b55941c1aa2246a7d206c5,0,0.0,0.0,2348.17,1,1,0,1,1,12.168132,12.168132,12.168132,12.167512,12.167512,12.167512,0.0,0.0,0.0,2,12.16751229,12.16813229,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1054,1055,0x1a72942d224567a0a091612c05ab79affe4a3ca9,0,3474.06,0.0,13896.23,4,1,0,1,4,3.895,3.895,3.895,0.3,1.593236,0.973309,0.0,0.0,0.0,5,3.893236,3.895,0.0,0.0017640000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1055,1056,0x1a81820a60acfd679849a2c76c9181e35bf28a19,0,9.68,430.59,690594.6,1551,1569,0,1,1,0.100128,29.150847,1.31401,0.097674,35.722347,1.328316,0.0,0.0,0.0,3120,2060.217365,2061.682073,0.0,1.46470851,1.0,1e-12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,www.pnztrust.com
1056,1057,0x1a95b271b0535d15fa49932daba31ba612b52946,0,0.0,6.42,64170.72,0,9999,1,2518,0,0.0,0.1,2.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.0,0.22022,0.0,0.22022,52.0,100007516.7,100.0,3.15e-08,1.0,22.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,100000000.0,3226048.925,100.0,100.0,100.0,0.0,0.0,0.0,1.0,10.0,blockwell.ai KYC Casper Token,minereum
1057,1058,0x1a986f1659e11e2ae7cc6543f307bae5cde1c761,0,0.0,202.04,487533.1,0,2413,1,424,0,0.0,0.1336,0.000233,0.0,0.0,0.0,0.0,0.0,0.0,2414,0.0,0.561999904,0.0,0.561999904,23.0,108.0000042,0.0,1.06e-12,0.0,8.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,100.0,6.352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,None,UnityIngot
1058,1059,0x1aa0eb69f3486c8dda2ae423917fc6719cc6b94c,0,1.3,0.0,2.6,2,1,0,1,2,1488.581321,1488.581321,1488.581321,10.010404,1478.569974,744.2901889999998,0.0,0.0,0.0,3,1488.580378,1488.581321,0.0,0.000943273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1059,1060,0x1aac00a6d7d67aad3756265e13f6241cdf8cf01e,0,17.45,951.43,824190.18,396,859,0,5,3,0.111204,13.043238,1.139343,0.542127,13.041978,2.470682,0.0,0.0,0.0,1255,978.3900993,978.6954103,0.0,0.305311008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1060,1061,0x1aec9780d0e827d4edd240973617ba3fe0e00c15,0,3.5,177.42,361.83,2,2,0,1,2,0.737947,2.8,1.7689740000000005,0.737475,2.79952,1.768498,0.0,0.0,0.0,4,3.536995011,3.537947035,0.0,0.000952024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1061,1062,0x1af9526bc8364aeed2f32f9c7ae9e57be5893fd7,0,0.0,0.0,170.7,1,1,0,1,1,0.340895,0.340895,0.340895,0.338695,0.338695,0.338695,0.0,0.0,0.0,2,0.33869467,0.34089467,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1062,1063,0x1afc9fdc5a560f2973ade0faf35793f26cc05cf1,0,0.0,29587.85,118351.4,0,4,1,2,0,4.4284,45.596542,15.003735999999998,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,60.01494234,0.0,60.01494234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1063,1064,0x1b02e8a1a93b800cfd10650dd40fc2fe139abd2d,0,6.25,10957.6,43855.38,4,4,0,2,4,1.5,7.0,4.625,1.499559,6.9994960000000015,4.624542,0.0,0.0,0.0,8,18.4981674,18.5,0.0,0.001832602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1064,1065,0x1b10dab9af1a77c842d056a8f0bf34d49eaadfb7,0,11843.86,1895.54,948005.52,73,44,0,6,37,0.010692,26.649733,5.479898,0.0,29.805769,3.301976,0.0,0.0,0.0,117,241.0442213,241.115529,0.0,0.071307628,121.0,120121.0898,101945.8237,0.0,44.0,28.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,22059.90744,1623.25797,0.0,17506.03429,2169.06008,0.0,0.0,0.0,11.0,26.0,Golem,Golem
1065,1066,0x1b133fde5bff441c6afce6aaddd9fdcdf980735e,0,5.11,119962.09,719803.22,6,6,0,5,2,0.443,9.0,2.997236,0.441541,8.99958,2.988306,0.0,0.0,0.0,12,17.9298332,17.98341566,0.0,0.053582461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1066,1067,0x1b1b8ed8332dccc267509af993b4701c9fc64d9d,0,441.59,2653.46,521138.28,411,128,0,8,345,0.99,377.0,24.704295,0.0,199.0,7.692353,0.0,0.0,0.0,539,3161.556986,3162.149763,0.0,0.5927768379999999,137.0,295853.6422,263229.4858,0.0,59.0,12.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,153229.4858,4109.078364,0.0,121340.1533,4049.684397,0.0,0.0,0.0,4.0,13.0,Salt,Salt
1067,1068,0x1b21adc895e0de85b0fda9432b87e263838a3330,0,0.0,1563.95,226773.38,0,145,1,3,0,0.0,0.614282,0.283983,0.0,0.0,0.0,0.0,0.0,0.0,146,0.0,41.1776069,0.0,41.1776069,1.0,0.62382578,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.623826,0.623826,0.623826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,OmiseGO
1068,1069,0x1b239261d3bde413884bd4eafe859f786cee9a3b,0,4408.87,576.34,224627.27,15,275,0,3,10,0.200209,24.063401,0.449574,1.0,25.0,8.24,0.0,0.0,0.0,290,123.6,123.632982,0.0,0.03298202,3.0,503.7541716,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.20386,501.771534,167.918057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,None,DATAcoin
1069,1070,0x1b2bdf91aef7f99ff4f4223f78a8fc0004106c87,0,79.38,0.3,318.1,4,2,0,2,3,18.026097,82.973903,50.5,0.1,52.336593,25.249508,0.0,0.0,0.0,6,100.9980316,101.0,0.0,0.001968437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
