Country Name,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Qatar,8.206175038,8.99231108,9.273915321,9.051042011,8.593528243,8.083836703,7.750900289,7.684411279,7.905425593,8.224567696,8.682690144,8.924166734,8.617818881,7.769780438,6.758861022,5.577442469,4.836830876,5.15515272,6.661039763,8.617340508,10.32695127,11.1248338,10.93433111,9.848675333,8.367258352,7.087734653,6.087416456,5.038542788,3.933059649,2.856059763,1.796236282,0.934369558,0.499497875,0.619672417,1.172471115,2.141494024,3.144064669,3.790277731,3.936140645,3.919422446,3.35807784,3.312195655,5.187439439,9.137650388,13.3821613,16.64027704,17.62476956,16.39282527,13.59009481,10.3983646,7.627007888,5.621744628,4.162166517,3.312783791,2.872172418
Romania,0.802690192,0.651595836,0.647377536,0.643086646,0.592612643,0.961514846,1.645428266,1.350447671,1.051581683,1.198522854,1.037389838,0.955222601,0.856637766,0.925588793,1.248292206,1.204587762,0.944235679,0.893984021,0.63132743,0.68646432,0.772616534,0.44611138,0.325473455,0.296830368,0.43815972,0.45530142,0.393641899,0.470502242,0.449148207,0.174176628,-0.868693831,-0.903462928,-0.136109142,-0.145379065,-0.202318796,-0.288129486,-0.287897952,-0.206980242,-0.156978616,-0.12944004,-1.395429986,-1.830654994,-0.721262297,-0.569786273,-0.617530957,-0.59240256,-1.477222982,-1.666382643,-0.833088755,-0.593959184,-0.491866213,-0.445177936,-0.371323063,-0.374575498,-0.385442669
Russian Federation,1.110601836,1.111455211,1.110532157,1.111100258,1.110725847,0.568815874,0.569499005,0.569376626,0.569238018,0.569083468,0.5742506,0.573246103,0.57450135,0.573468037,0.573923976,0.703185038,0.702683474,0.70288765,0.703053204,0.70965548,0.667503222,0.628287744,0.598250932,0.757352968,0.776688028,0.717573866,0.69738455,0.648303809,0.586603533,0.385794346,0.223632366,0.043724964,-0.113724698,-0.123965844,0.026777506,-0.145469155,-0.165319441,-0.165511937,-0.309476734,-0.420566975,-0.424151028,-0.460061305,-0.45371986,-0.40261376,-0.381473696,-0.327318706,-0.171024042,-0.043942262,0.030114067,0.04488739,0.077967098,0.168301591,0.212923595,0.217632655,0.192585837
Rwanda,2.11380976,1.802854234,1.702209145,1.875679422,2.227514498,2.629572022,2.946042229,3.137421106,3.162466553,3.082134134,2.985939455,2.938602585,2.934377472,2.989715507,3.082703203,3.173441796,3.243690706,3.307488144,3.361678454,3.40622404,3.312154836,3.195041862,3.27790572,3.6084019,4.008865909,4.6722246,5.046252713,4.434006842,2.674194497,0.284754066,-2.628652532,-5.202286663,-6.34281664,-4.951604505,-1.397853027,3.079780109,6.483328205,7.988684222,7.356165841,5.598071946,3.758478284,2.489033319,1.711922649,1.627024674,2.01018296,2.443322262,2.672672369,2.800093937,2.7741984,2.648757244,2.520601215,2.441626839,2.381840853,2.35027091,2.336558276
Samoa,3.149295896,3.216501446,3.210813313,3.120647764,2.966410574,2.808277502,2.648136289,2.43592209,2.170409235,1.871783088,1.567534487,1.288445205,1.057360667,0.889316746,0.771882003,0.662997494,0.558839804,0.498611303,0.487737913,0.509802372,0.564765002,0.615610096,0.621946119,0.56537876,0.469135967,0.349946243,0.263055763,0.254312594,0.356806439,0.531912873,0.738981395,0.907053583,0.984459861,0.940505516,0.809577685,0.654887326,0.532803538,0.456587403,0.44933267,0.491429692,0.544291297,0.58212506,0.612530813,0.626700997,0.632246574,0.633797135,0.641878288,0.657411345,0.684524866,0.716968833,0.752420791,0.779628486,0.785153167,0.761315436,0.718308449
San Marino,2.527395592,2.563922335,2.554004667,2.47865523,2.36137796,2.262065329,2.157180163,1.950353822,1.643492518,1.267404097,0.848190333,0.501357815,0.365386506,0.502153136,0.849942771,1.254013865,1.58883239,1.767451536,1.741510587,1.590068651,1.408375786,1.274954211,1.173366125,1.128589166,1.120397877,1.099273119,1.078703032,1.092766547,1.173667689,1.276568555,1.404111443,1.505929965,1.547249081,1.492329314,1.385397883,1.252032639,1.146035615,1.095736881,1.12077177,1.184965348,1.271963662,1.327081161,1.334247318,1.292453239,1.207590406,1.108666346,1.029584143,0.952800625,0.894528254,0.847504296,0.804833318,0.753505417,0.700097164,0.64776526,0.586974672
Sao Tome and Principe,0.456508355,-0.1860783,-0.385662557,0.043617105,0.91159182,1.925869968,2.713503951,3.141346224,3.092740169,2.74573365,2.313734736,2.015375167,1.903456761,2.05898467,2.372766375,2.725009803,2.956257644,2.995757201,2.798586994,2.453149322,2.078240509,1.783945203,1.601224298,1.569117455,1.641487876,1.729883604,1.787206363,1.851049471,1.908134815,1.957848337,2.02643387,2.088478699,2.092929506,2.022455252,1.908399684,1.775791815,1.677194661,1.657088003,1.73711494,1.885501425,2.048656076,2.177500831,2.260998327,2.27981869,2.254468532,2.220089245,2.198112805,2.18201261,2.177291557,2.179477885,2.179951227,2.173789331,2.162635896,2.145837472,2.124926642
Saudi Arabia,3.18710514,3.355904029,3.464495361,3.497087729,3.492114776,3.490193854,3.538885316,3.656092055,3.854383453,4.10521217,4.353706631,4.584793025,4.823409517,5.065361855,5.296569948,5.456307624,5.578458915,5.738361414,5.943274104,6.132308347,6.294443049,6.33258993,6.164637238,5.780431679,5.280159815,4.787885856,4.367815813,3.995106136,3.683528607,3.422350603,3.182644855,2.96307276,2.788614912,2.663315292,2.580297031,2.501852306,2.444222158,2.456057523,2.547113558,2.682973671,2.837337896,2.955557701,2.997596207,2.943199518,2.826604789,2.690328656,2.576774423,2.49630748,2.462249153,2.454733368,2.453717424,2.428240616,2.362047073,2.244392708,2.094772383
Senegal,2.731704498,2.744457605,2.762015543,2.787148839,2.817068906,2.835576555,2.849458202,2.879129344,2.928539438,2.983816291,3.052796921,3.09840187,3.074313437,2.966053425,2.811698877,2.645210682,2.520972557,2.471608886,2.517534906,2.626415981,2.74348355,2.837303809,2.919156854,2.981139652,3.025798778,3.061707266,3.090701873,3.105900805,3.106456557,3.092537112,3.084124166,3.064693216,3.000690531,2.884692434,2.742073554,2.59152878,2.472099287,2.412383395,2.428146582,2.494577127,2.577893729,2.646781708,2.695562773,2.714505302,2.716283784,2.708882383,2.716171554,2.756206495,2.836967188,2.93827155,3.042076436,3.11852864,3.149652545,3.125624981,3.065259815
Seychelles,2.811425399,2.652834129,2.542224829,2.505103785,2.511270082,2.492878496,2.458292335,2.420821864,2.378879124,2.331063885,2.277960814,2.223656359,2.145611282,2.042403608,1.921018537,1.835401968,1.695481871,1.550867169,1.404604212,1.259450684,1.124093116,0.996127649,0.888410423,0.802891706,0.741615586,0.705222583,0.697358015,0.72303522,0.78127658,0.878130015,1.072796335,1.266764124,1.460183319,1.65583859,1.848218851,1.467193026,1.173453648,1.95568619,1.964196367,0.892658567,0.087474518,3.029910009,-1.08109161,-0.362976805,0.48367688,2.029920447,0.510514983,2.236282715,0.392530948,2.792329069,-2.628656355,0.98098019,1.792385936,1.654753698,1.627816736
Sierra Leone,1.296413542,1.32198116,1.344257737,1.362243449,1.380075775,1.396208941,1.421332391,1.469767903,1.547105014,1.643646511,1.744493674,1.837382003,1.921036489,1.990943067,2.049741659,2.107598286,2.163464016,2.206267088,2.23405756,2.252229675,2.209782226,2.162500954,2.214026111,2.393106397,2.62124219,2.930013757,3.112712163,2.92092662,2.272355346,1.357279295,0.373005395,-0.424555001,-0.902234695,-0.911511706,-0.5392688,-0.123949612,0.271451116,0.906591038,1.796970015,2.794585362,3.852445747,4.674486132,4.974578104,4.681713698,4.04016508,3.334319256,2.781626057,2.395984622,2.244800874,2.253565006,2.276660808,2.246551474,2.220706908,2.189341169,2.154661413
Singapore,3.344793407,2.769104695,2.527495482,2.562973705,2.430051183,2.486193007,2.20867874,1.724526396,1.504529551,1.554561304,1.834125065,1.85220872,1.86869708,1.664142592,1.460269916,1.347723378,1.385723469,1.209700789,1.26239248,1.269234299,4.807689009,4.388593633,1.298744662,1.890221986,0.136645171,-0.094490557,1.503833058,2.537773867,2.935743735,3.889093607,2.845482865,3.004256395,2.529806747,3.136586932,3.037813485,4.064318468,3.357442195,3.397212277,0.799148451,1.732042233,2.697355843,0.912639806,-1.474532842,1.251916673,2.350511289,3.129389156,4.166002864,5.321517083,3.015949915,1.771832879,2.084902456,2.45339033,1.619308099,1.298440178,1.186376937
Slovak Republic,2.992367593,1.103731257,1.028834086,1.052910536,1.003466098,0.926446929,0.850944297,0.773470987,0.770721176,0.433176524,0.422751142,0.855864874,0.970405427,1.032645526,1.049610388,1.057918406,1.05907444,1.019963776,0.993954932,0.82353269,0.726099437,0.774370072,0.726754862,0.68746266,0.67395444,0.619376645,0.556839233,0.530027872,0.481564765,0.439617095,0.077472437,0.032465115,0.381719887,0.39405443,0.292632207,0.211674396,0.184629991,0.134121598,0.102053161,-0.135376488,-0.183012271,-0.036352551,-0.065821507,-0.02036172,0.009809134,0.004597119,0.029178401,0.0857553,0.133257321,0.093191273,0.128936463,0.170183855,0.107458009,0.097045422,0.09962465
Slovenia,0.592102461,0.595289739,0.827298842,0.932146106,1.038996033,1.250067121,1.16824614,0.884959963,0.54575056,0.640755486,0.776389848,0.796321598,0.822072701,0.532626458,0.977621393,1.475912486,1.208328081,1.088885702,1.07078262,0.989248309,0.27396083,0.199273553,0.625521425,0.510213263,0.489804905,1.244921845,1.203935932,0.272022154,0.0578723,0.090624343,0.063438224,-0.146699403,-0.238300478,-0.115694093,0.0215615,-0.062536134,-0.134454343,-0.218117657,0.071430845,0.29607496,0.157498742,0.123915442,0.060296779,0.064066202,0.173208905,0.319114537,0.559207816,0.158140844,0.903875535,0.436079485,0.207732702,0.210024306,0.135726229,0.098351922,0.086675197
Solomon Islands,2.954175174,2.974199937,2.989223513,2.999651616,3.011717275,3.008784797,3.0220785,3.096969263,3.248295771,3.43723552,3.627896279,3.769487016,3.83905216,3.820072241,3.744134425,3.651865235,3.573696917,3.501934755,3.446712951,3.399964546,3.357367742,3.305111244,3.233143451,3.138347837,3.032875542,2.924588276,2.836252154,2.782435484,2.773739387,2.793516795,2.818655395,2.833851819,2.840032305,2.834350665,2.819155599,2.800337787,2.781719924,2.759966864,2.735682241,2.708192869,2.679760434,2.646386851,2.600785458,2.541408386,2.473304545,2.402165142,2.335448476,2.277380352,2.230942368,2.192328693,2.15664129,2.118940901,2.076577055,2.027864725,1.976249726
Somalia,2.09314196,2.118355156,2.147802296,2.182514104,2.219721749,2.403990241,2.60553524,2.565495052,2.219242055,1.756960969,0.928738605,0.365306096,1.032727409,3.292540349,6.284231993,9.310245325,10.98339999,10.66207461,8.511861994,5.584289241,2.625825654,0.316339417,-1.152539349,-1.403735231,-0.735977523,0.235335897,0.919425572,1.26940017,1.089767813,0.573632038,-0.032971694,-0.404549692,-0.394372641,0.154078459,1.069746797,2.096351224,2.917917655,3.409769753,3.47549827,3.261785001,2.996289157,2.813509398,2.671240385,2.602331557,2.582798232,2.565170118,2.524305216,2.478553963,2.425701224,2.375025309,2.320627603,2.287968435,2.310510236,2.399954384,2.530424963
South Africa,3.134770321,2.798800316,2.549615879,2.371388038,2.251075446,2.177579973,2.141167237,2.133160426,2.145699784,2.171633121,2.306570061,2.291455949,2.264343321,2.231969281,2.200361855,2.160628832,2.104806071,2.107956034,2.197149213,2.330422288,2.431239356,2.506606645,2.563064564,2.594750379,2.596738439,2.564922712,2.495860395,2.386546388,2.234222649,2.036073812,2.061301631,2.086528098,2.111753549,2.136984306,2.162208672,2.225178393,2.288146817,2.3511164,2.414085078,2.477052188,2.046501927,1.191627586,1.280989462,1.310136668,1.339498136,1.369088836,1.39892343,1.429016231,1.459381174,1.490031778,1.520981111,1.552241754,1.583825768,1.615744656,1.648009331
South Sudan,1.879590499,1.936485851,1.989721341,2.040923288,2.09012992,2.136691644,2.180445707,2.222378495,2.262846725,2.302583321,2.342721146,2.383497474,2.424723705,2.466391008,2.509252384,2.512484735,2.512222656,2.580998186,2.736385343,2.923355353,3.106666839,3.194739543,3.115982247,2.838649943,2.426846207,2.088217949,1.788806781,1.316646904,0.62808321,-0.158061401,-1.102724087,-1.871251416,-1.967526266,-1.086644499,0.508777172,2.382138036,3.911034807,4.803371539,4.896109608,4.501159498,4.023992158,3.738467753,3.617569923,3.727068257,3.971966797,4.179987797,4.2858387,4.362664428,4.403674288,4.404234993,4.412208716,4.379338118,4.219025174,3.915536494,3.535299267
Spain,0.929015535,0.920032287,0.877043252,0.993696426,1.085844742,1.024027852,1.230665818,1.307655786,0.98543056,1.110631449,1.109165978,0.905544564,0.907008572,0.96402121,1.064979053,1.143740112,1.191041752,1.372054472,0.887277052,0.637492771,0.802139551,0.534462209,0.472290229,0.40875436,0.365702543,0.303556491,0.246747296,0.21986476,0.195140335,0.151881923,0.22783038,0.329961303,0.310911158,0.269014245,0.233979972,0.231202196,0.263663726,0.34978306,0.515171909,0.840384465,1.216479485,1.643976833,1.808454468,1.725466303,1.689349047,1.690352556,1.851081308,1.595330499,0.885735981,0.460408305,0.355338396,0.064925963,-0.32766904,-0.298951059,-0.134797808
Sri Lanka,2.71148988,2.668636361,1.322254698,2.988353624,2.365633495,2.433425387,2.281664965,2.439454161,2.144942817,2.115882861,1.396626415,1.338519456,1.772549491,1.463533232,1.583304173,1.624259425,1.626992757,1.763162411,1.967825692,1.882392418,0.675815237,1.663198343,1.59687967,1.57819717,1.578946663,1.579277042,1.579207454,1.542603163,1.483546979,1.397469601,1.32621767,1.251810777,1.157394061,1.032556873,0.900356218,0.749645226,0.618620756,0.555133678,0.579052948,0.661523912,0.758307596,0.752600542,0.757459831,0.751765483,0.756480291,0.755923688,0.755336856,0.754720564,0.754075562,0.753402591,0.752702375,0.756871948,0.756045842,0.928664473,0.934429494
St. Kitts and Nevis,-0.003906555,-0.448312729,-0.853215552,-1.192445475,-1.458495772,-1.754754658,-2.030611459,-2.098560731,-1.881860763,-1.442247615,-0.877237868,-0.364791325,-0.031587735,0.029331799,-0.11060325,-0.307622952,-0.44501027,-0.552197638,-0.582877938,-0.565462242,-0.526787243,-0.506188463,-0.520517002,-0.577607019,-0.657093373,-0.764511452,-0.828421354,-0.747594443,-0.466429007,-0.051415771,0.430097679,0.852267539,1.144298269,1.251812686,1.231672677,1.16599798,1.132052971,1.146417014,1.22470158,1.339512966,1.464716683,1.543760731,1.57693299,1.54625629,1.465745828,1.372334764,1.290366218,1.236747483,1.213904606,1.22035934,1.226403601,1.222729209,1.20611739,1.177184174,1.136499257
St. Lucia,1.119394037,1.281991776,1.413630178,1.504730586,1.559294031,1.621211736,1.670732823,1.649207563,1.535866368,1.367772363,1.171088683,1.009227483,0.937744988,0.99354969,1.132377975,1.304203009,1.441751117,1.517332972,1.508413087,1.444475251,1.354528932,1.293513589,1.302255496,1.399665253,1.552940123,1.728426473,1.857924747,1.889958131,1.797544374,1.624058983,1.42203094,1.258466836,1.161378393,1.156306374,1.216565011,1.298658125,1.354886106,1.36291,1.302677286,1.202493802,1.077960622,0.983486984,0.962164045,1.04235191,1.182855592,1.350515778,1.474263088,1.50670003,1.418145489,1.248481161,1.05475149,0.895143802,0.779199691,0.732343757,0.734587346
St. Martin (French part),3.98586889,2.505952177,1.951916232,1.956676632,1.939783421,1.943397565,1.946094119,2.511413137,2.714233899,2.734291052,2.732954455,2.72976358,2.724870841,2.718419706,3.444434609,3.72869027,3.72751299,3.721561738,3.738753207,3.722797702,3.729070087,9.706489027,19.59726685,19.28221563,18.51842783,17.50729826,16.5067895,13.97941063,10.67827338,8.18310506,5.772978695,3.310301792,1.04643326,-0.422094211,-1.173087453,-1.882364957,-2.517244858,-3.06858107,-3.530192428,-3.19325438,-2.143727715,-1.202216102,-0.317443209,0.550323017,1.414675343,1.804026198,1.713260908,1.61634239,1.50012949,1.382088439,1.24898912,1.117366353,0.98035274,0.84721977,0.70792281
St. Vincent and the Grenadines,1.466683148,1.284565592,1.148345982,1.074205422,1.047668719,1.027596526,1.003467835,0.996883805,1.013857887,1.043487729,1.080841982,1.114717505,1.130235011,1.122890451,1.095780369,1.06631336,1.039703016,1.003661314,0.963568697,0.916571049,0.863867788,0.809514196,0.763209951,0.732370115,0.705990378,0.68678313,0.6584924,0.603508952,0.513076111,0.398900757,0.280512909,0.176079226,0.088848584,0.029598661,-0.006473959,-0.040703053,-0.071270233,-0.072247646,-0.040778121,0.016683969,0.085230173,0.148978231,0.18844923,0.192700493,0.171182489,0.146101461,0.129383337,0.106317661,0.08241004,0.055817104,0.022866865,-0.006402195,-0.006402605,0.030180121,0.093226465
Sudan,2.912153647,2.948569857,2.984607613,3.020126447,3.055086581,3.091862551,3.128506824,3.160968992,3.18836104,3.21353683,3.231098632,3.25202222,3.292268849,3.355977531,3.429902998,3.500448265,3.551051916,3.574593174,3.566259258,3.535142423,3.525719232,3.519050251,3.460378567,3.340886455,3.199707349,3.00302511,2.862619299,2.927655653,3.243634647,3.686381555,4.17146189,4.49669322,4.518767321,4.187655766,3.655993089,3.088133621,2.645626514,2.372982256,2.324593621,2.425416359,2.55082996,2.620567699,2.655033783,2.634534419,2.576817585,2.52811271,2.495061633,2.443819283,2.37130331,2.289869013,2.199935755,2.12850184,2.10607592,2.145269562,2.223139283
Suriname,2.794650063,2.693208501,2.641650886,2.655738213,2.689252066,2.775479224,2.780381792,2.527967523,1.957176624,1.198475827,0.36322761,-0.349761156,-0.804698391,-0.882960991,-0.674130522,-0.35441096,-0.087206773,0.113492309,0.186290822,0.176572715,0.146539141,0.188092485,0.34255109,0.646516628,1.044010132,1.470815166,1.825021181,2.045788683,2.091532635,2.014642445,1.890529215,1.787480301,1.71548539,1.697961019,1.70797379,1.739487518,1.72989666,1.62014639,1.382193914,1.069450629,0.716923236,0.424738475,0.281339773,0.342084344,0.547636114,0.80044802,1.003112014,1.132196173,1.150939088,1.090376907,1.017309413,0.968852816,0.925631735,0.895407485,0.874385787
Swaziland,2.345757748,2.266838026,2.236645399,2.269297952,2.346685077,2.430525444,2.505873806,2.587989147,2.673835508,2.759531275,2.846434713,2.92592517,2.986479411,3.023750682,3.04412646,3.078033171,3.114709154,3.118276799,3.083786226,3.035124638,2.930101093,2.858885519,2.953300135,3.250634104,3.643064396,4.068931235,4.344558619,4.326747515,3.968016862,3.412148774,2.802507557,2.306146949,1.993009919,1.924626102,2.013539044,2.164223502,2.235254011,2.155278288,1.873762296,1.473983841,1.033453513,0.688935297,0.530288634,0.625459037,0.897243787,1.220252621,1.477930035,1.651437971,1.699794157,1.657974402,1.605451163,1.574075358,1.526576224,1.466122343,1.397317501
Sweden,0.471081377,0.551534904,0.563633784,0.747117165,0.941845549,0.951566378,0.767228099,0.561996749,0.702745811,0.933484922,0.688095591,0.295500379,0.17236408,0.290164816,0.397275735,0.363686099,0.3551577,0.291145576,0.218223247,0.202996792,0.119920399,0.057191722,0.045273605,0.090869615,0.165170619,0.232568885,0.333678891,0.45959837,0.667182921,0.772602676,0.681643118,0.586529929,0.580838814,0.710705462,0.524703942,0.159147081,0.057262203,0.055512122,0.077927151,0.160575485,0.268470528,0.325438068,0.372092943,0.393298991,0.399942763,0.562483906,0.741552515,0.779033291,0.851904413,0.852524629,0.755150134,0.739763272,0.847348652,0.992219729,1.054240081
Switzerland,1.978615059,2.535012537,2.137662821,1.654258245,1.154842514,1.045151743,1.239047247,1.259256348,1.12542046,0.722403831,0.524791842,0.76247999,0.738225529,0.538520833,-0.043738043,-0.571595755,-0.339010906,0.00897881,0.200809492,0.397074419,0.54706491,0.584291675,0.42878792,0.359111652,0.441442668,0.520391611,0.628115755,0.734943056,0.808536056,1.026873072,1.249826024,1.102521072,0.910715566,0.797158411,0.668242326,0.441636407,0.24089121,0.297135766,0.476919931,0.561954617,0.632771238,0.756469146,0.741919603,0.68742596,0.64060154,0.627558473,0.893690978,1.270618074,1.249484631,1.041558058,1.111878943,1.061819329,1.149879758,1.220103973,1.193619877
Syrian Arab Republic,3.209981309,3.212550424,3.222637964,3.243767145,3.271598177,3.297007131,3.317462307,3.33804025,3.358633259,3.377867376,3.399327838,3.417025351,3.421779117,3.411212487,3.392639744,3.361810767,3.33815218,3.345880599,3.392082607,3.456170475,3.522545088,3.560356102,3.549057366,3.479155961,3.372556916,3.259912446,3.162096481,3.077024139,3.0104128,2.957193966,2.897328036,2.835233221,2.792803869,2.773805106,2.765621599,2.781551434,2.782236616,2.713869037,2.559539206,2.361146214,2.059859936,1.799333744,1.788976941,2.101926376,2.574822617,3.230564009,3.656122004,3.398175706,2.310819093,0.744689366,-1.064665967,-2.581230233,-3.339447599,-2.888301216,-1.449086486
Tajikistan,3.633599623,3.828879095,3.890883281,3.793792428,3.60069859,3.383828772,3.214046379,3.110017547,3.092958649,3.129197692,3.181167615,3.202527948,3.17538597,3.086494677,2.964104849,2.837650205,2.74493621,2.702674005,2.723558674,2.786311527,2.830223988,2.857443138,2.919451919,3.021225766,3.130515212,3.25486906,3.319743945,3.237708348,2.980749532,2.618536266,2.244980815,1.931424777,1.680290276,1.516256753,1.422839704,1.33765166,1.263784508,1.26418026,1.351665497,1.498788915,1.671348276,1.828918128,1.953060015,2.026767511,2.063969936,2.092532736,2.127767563,2.160607915,2.193661473,2.223734022,2.246224545,2.257101207,2.256120085,2.242280464,2.217499154
Tanzania,2.923642314,2.949390288,2.969304493,2.982495634,2.992371805,2.996337914,3.004154011,3.028421128,3.073046701,3.127628768,3.184594054,3.227619182,3.245134986,3.231716678,3.198945769,3.160789951,3.130994838,3.113183063,3.111473437,3.119640007,3.132924918,3.140762293,3.136025109,3.115417768,3.087206763,3.042339204,3.007059647,3.01669951,3.081597147,3.172254574,3.281517968,3.350567338,3.322154089,3.175909907,2.963011323,2.739767179,2.569190012,2.474915044,2.479007162,2.551453512,2.634681098,2.703646244,2.779948712,2.858707167,2.935931106,3.013717389,3.084404535,3.135947349,3.164198102,3.174633736,3.178986665,3.18024412,3.17194552,3.154369428,3.130185102
Thailand,2.974003402,2.990626287,3.001189885,3.005364781,3.003109222,2.991310043,2.972845383,2.953264635,2.933914866,2.910633233,2.88600744,2.848739465,2.784509599,2.688713672,2.573074599,2.454322709,2.344361488,2.242839291,2.153641037,2.074785584,1.98825384,1.903088783,1.845242836,1.821247414,1.814995198,1.830340836,1.826012976,1.752007278,1.587865304,1.370235,1.130237502,0.931589363,0.820868566,0.829507457,0.920978233,1.028782037,1.106074183,1.159390168,1.173449707,1.154068638,1.144823556,1.13130893,1.05555737,0.901956646,0.700020026,0.470338074,0.270261425,0.150117311,0.14276839,0.21589135,0.315781584,0.389614385,0.426833946,0.406217867,0.344002136
Timor-Leste,1.74358181,1.781170689,1.817392717,1.854276083,1.889092588,1.850477556,1.792358369,1.832817903,2.003762613,2.217399885,2.582917725,2.804565742,2.471485152,1.44816755,0.016022226,-1.698660791,-3.176645184,-3.85928069,-3.253607317,-1.598363219,0.513930411,2.278698809,3.383874843,3.56394664,3.145994741,2.570858849,2.206797112,2.085846974,2.317972949,2.743612544,3.276188869,3.590481519,3.424956207,2.679416169,1.611036785,0.35630758,-0.657072699,-1.031338068,-0.479549529,0.725252076,2.179028478,3.293220526,3.793099216,3.51007063,1.706365575,1.706253206,1.706353122,1.706254845,1.706344969,1.706321402,4.938169461,2.51768206,2.671746667,2.678725623,2.678741046
Togo,1.070795662,0.948832239,1.171526852,1.840399139,2.762803355,3.756018065,4.487132848,4.753887942,4.478766156,3.885001741,3.26171821,2.793355726,2.4510557,2.286724785,2.258213055,2.215970663,2.171819268,2.272977682,2.543651966,2.908393267,3.298130147,3.599936782,3.744593456,3.696932591,3.524025959,3.339052783,3.189635024,3.035706427,2.88629383,2.747584215,2.604228592,2.477457399,2.406388362,2.40364887,2.447784491,2.504502405,2.551409798,2.592571621,2.62141696,2.641282576,2.661599456,2.684185277,2.701709022,2.713175017,2.71971181,2.722549004,2.723124396,2.721732498,2.718787278,2.713595479,2.7064644,2.695554347,2.67873238,2.6553193,2.627313426
Tonga,3.415043845,3.869862473,4.059557088,3.917890626,3.567309545,3.207684868,2.90199079,2.557837519,2.174807472,1.783017538,1.353837854,0.964695703,0.733846625,0.714804239,0.838850994,1.025881017,1.156211016,1.171458325,1.022556131,0.764145192,0.477317635,0.24688072,0.098155328,0.067159528,0.122476598,0.206273332,0.267308933,0.297230477,0.277392688,0.219890144,0.159616953,0.122689752,0.116258988,0.152711708,0.220288552,0.296777838,0.365335124,0.424888085,0.47443936,0.512044376,0.546015251,0.578408108,0.605204983,0.620523229,0.628595096,0.641417464,0.650054333,0.631267799,0.581870605,0.512146488,0.42718903,0.360488244,0.352535762,0.424250251,0.55157963
Trinidad and Tobago,1.969329099,1.680251519,1.416256416,1.191766391,1.007558817,0.816782824,0.651853518,0.59740113,0.682606732,0.865258429,1.090025301,1.285972885,1.41976909,1.46069116,1.437387925,1.390990755,1.365559911,1.370882833,1.421390967,1.495404767,1.577274491,1.623661731,1.59903694,1.484353697,1.309548869,1.114072401,0.940621302,0.803876448,0.722347224,0.679854922,0.652744577,0.614415857,0.557961974,0.473479736,0.374005003,0.267688988,0.183561898,0.147985479,0.177025162,0.252609836,0.346643721,0.427963227,0.484955039,0.503615819,0.494538525,0.477525778,0.4684588,0.465742325,0.474176807,0.488430121,0.502839147,0.507330234,0.495275973,0.461979352,0.412957183
Tunisia,1.333734053,1.702369598,1.953574488,2.100823983,2.165061888,2.166321693,2.123137558,2.052241714,1.968683285,1.88599822,1.570478156,1.641001781,1.767034643,1.930014713,2.112297103,2.313766185,2.533725545,2.677819673,2.709466973,2.671811963,2.64614794,2.619665698,2.581248602,1.970483795,3.045923162,3.149071902,2.531770455,2.224565866,1.27812817,2.429274283,1.98882264,2.043133642,0.964718743,2.460099062,1.936577046,1.460672733,1.372384167,1.276691088,1.305023524,1.016401503,1.021718924,1.013436855,0.928092752,0.936675504,0.967875541,0.981309563,0.95514901,1.010030967,1.066047605,1.024467307,1.19412,0.966848702,1.006286187,1.00626446,1.006143013
Turkey,2.423854205,2.382691035,2.348755566,2.324104654,2.307695218,2.290013788,2.275852914,2.278683398,2.301616858,2.33590956,2.375919358,2.406430416,2.41490201,2.395099985,2.357340217,2.308341418,2.267120569,2.24875504,2.260721643,2.288653875,2.321165725,2.333875358,2.309454162,2.238469925,2.137212168,2.03098668,1.937293034,1.854262656,1.787374516,1.733698988,1.680238697,1.62868624,1.59322824,1.576912976,1.573342423,1.575243233,1.573083202,1.562013,1.53794559,1.504842476,1.479411555,1.458665151,1.424498963,1.373267794,1.315792199,1.236206437,1.173171827,1.185293292,1.295093417,1.461468388,1.654851402,1.795854989,1.81963886,1.691319352,1.462404951
Turkmenistan,3.478968292,3.501611975,3.46796524,3.373144188,3.24264497,3.095762823,2.9678447,2.883167395,2.854994443,2.862139804,2.877417807,2.874484412,2.84805335,2.790385291,2.714036586,2.640038561,2.579813314,2.527820322,2.486953554,2.456526138,2.428946572,2.407951158,2.404662137,2.421619479,2.452400932,2.463899716,2.469630421,2.510787226,2.595169562,2.69246683,2.805159504,2.864538011,2.792803711,2.562017336,2.233394077,1.884701647,1.587749124,1.358400709,1.224112826,1.161735656,1.112173034,1.057928335,1.035107069,1.045284208,1.079196029,1.125837896,1.172725711,1.213340559,1.241242507,1.258080321,1.274608293,1.289346555,1.28969065,1.272383604,1.241770937
