age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income >50K
31,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
54,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,Italy,0
20,Private,11th,7,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,50,United-States,0
37,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
28,Local-gov,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,30,United-States,0
39,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,1
46,State-gov,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
35,Private,Bachelors,13,Separated,Exec-managerial,Unmarried,White,Female,0,0,42,United-States,0
36,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,99999,0,20,United-States,1
34,,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,25,United-States,0
44,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
34,Self-emp-inc,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,0
28,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1
38,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1
64,,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,0,50,United-States,1
19,,Some-college,10,Never-married,,Own-child,White,Female,0,0,40,United-States,0
35,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,52,United-States,1
61,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
45,Private,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,0
36,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
34,Private,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Male,0,0,30,United-States,0
27,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0
22,Private,10th,6,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,0
26,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,0
19,Private,11th,7,Never-married,Other-service,Other-relative,White,Female,0,0,15,United-States,0
36,Private,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,0
51,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,14084,0,50,United-States,1
63,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,99999,0,40,United-States,1
51,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
20,State-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States,0
42,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0
40,,Bachelors,13,Never-married,,Own-child,White,Female,0,0,40,United-States,0
25,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
40,Private,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,50,United-States,0
41,,Bachelors,13,Married-civ-spouse,,Wife,White,Female,0,0,30,United-States,1
49,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,80,United-States,0
46,Private,HS-grad,9,Separated,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States,0
32,Self-emp-not-inc,HS-grad,9,Separated,Sales,Not-in-family,White,Male,0,0,50,United-States,0
28,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,Mexico,0
19,,HS-grad,9,Never-married,,Other-relative,Black,Male,0,0,20,United-States,0
19,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States,0
18,Private,11th,7,Never-married,Adm-clerical,Own-child,Black,Male,0,0,20,United-States,0
39,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,55,United-States,0
60,Self-emp-not-inc,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,0
46,Local-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,1408,40,United-States,0
38,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,50,Canada,1
36,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States,1
45,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
60,State-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,2339,40,United-States,0
30,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
22,Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,43,United-States,0
23,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,0
48,State-gov,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,24,United-States,0
46,Private,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,15,United-States,0
43,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
25,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Own-child,Other,Male,0,0,40,United-States,0
50,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
61,Self-emp-inc,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,55,United-States,0
35,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,0
65,Local-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
56,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,45,United-States,0
43,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,0,80,Thailand,0
55,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0
22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
40,Private,Some-college,10,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,32,United-States,0
35,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1672,50,United-States,0
22,,Some-college,10,Never-married,,Own-child,White,Male,0,0,50,United-States,0
20,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
46,Local-gov,12th,8,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,1
43,Private,HS-grad,9,Separated,Transport-moving,Unmarried,White,Male,0,0,40,Mexico,0
46,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,,0
39,Private,11th,7,Married-civ-spouse,Other-service,Husband,Black,Male,2635,0,37,United-States,0
34,Private,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,0,0,20,England,0
35,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,35,United-States,0
30,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Male,0,0,41,United-States,0
25,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,28,United-States,0
44,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,1
35,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
41,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
43,Federal-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,40,United-States,1
32,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
50,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,0
29,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,0
38,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,70,United-States,1
20,Private,10th,6,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,50,United-States,0
41,Private,HS-grad,9,Never-married,Sales,Unmarried,Black,Female,0,0,40,United-States,0
27,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,65,United-States,0
37,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
62,State-gov,Masters,14,Separated,Prof-specialty,Unmarried,White,Female,0,0,24,,0
31,Private,10th,6,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
49,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,0
33,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,50,United-States,0
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1848,40,United-States,1
19,Private,Some-college,10,Never-married,Other-service,Other-relative,White,Female,0,0,35,United-States,0
44,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
31,Self-emp-inc,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,65,United-States,1
62,Private,HS-grad,9,Widowed,Farming-fishing,Unmarried,White,Female,0,0,40,United-States,0
65,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2174,10,United-States,1
17,Private,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0
60,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,44,United-States,1
31,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
29,Private,Some-college,10,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,0
53,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1
44,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
43,Private,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0
40,Federal-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1579,40,United-States,0
18,Private,11th,7,Never-married,Sales,Own-child,Black,Female,0,0,10,United-States,0
47,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,43,United-States,0
38,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,4064,0,40,United-States,0
37,Private,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,25,United-States,0
40,Private,Some-college,10,Separated,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,0
57,Self-emp-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,60,United-States,1
43,Private,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,4101,0,40,United-States,0
32,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,40,Ecuador,0
64,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
18,Private,12th,8,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,0
40,Self-emp-not-inc,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,0
17,,11th,7,Never-married,,Own-child,Black,Female,0,0,40,Trinadad&Tobago,0
23,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0
45,Private,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0
45,Self-emp-not-inc,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,15,United-States,0
27,Private,10th,6,Never-married,Other-service,Not-in-family,White,Male,0,0,60,Mexico,0
23,Private,Some-college,10,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States,0
58,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,30,United-States,0
35,Private,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,0,0,75,United-States,0
47,Private,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,1
33,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
27,Private,Bachelors,13,Separated,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,1
46,Private,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1
24,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,56,United-States,0
40,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,1
44,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,24,United-States,0
31,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,97,United-States,1
37,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,40,United-States,1
23,Private,Assoc-voc,11,Separated,Exec-managerial,Own-child,White,Female,0,0,40,United-States,0
30,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,52,United-States,1
31,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,35,United-States,0
24,,HS-grad,9,Never-married,,Not-in-family,White,Female,0,0,32,United-States,0
32,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3464,0,40,United-States,0
27,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,0
35,Local-gov,HS-grad,9,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,0,0,55,United-States,0
27,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,1876,40,United-States,0
30,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,,0
33,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,70,United-States,0
34,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1
29,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
26,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,2174,0,40,United-States,0
39,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
37,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,50,United-States,1
51,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,1
40,Private,Some-college,10,Separated,Craft-repair,Unmarried,White,Male,4934,0,47,United-States,1
53,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,0
58,Federal-gov,Some-college,10,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,1485,40,United-States,1
29,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1
33,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,Mexico,0
57,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1
69,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,12,United-States,0
56,Private,HS-grad,9,Widowed,Sales,Unmarried,White,Female,0,0,25,Mexico,0
49,Private,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
34,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
70,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37,United-States,0
44,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,0
37,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,10520,0,40,United-States,1
58,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,58,United-States,0
42,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0,0,25,United-States,0
41,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
28,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
47,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,60,United-States,1
24,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,0
58,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,7688,0,55,United-States,1
18,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States,0
50,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
69,Private,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,2050,0,24,United-States,0
84,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,66,United-States,0
47,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1
19,Private,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,0
24,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,0
48,,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,0,6,United-States,0
53,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States,0
58,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,0
22,Private,Some-college,10,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,24,Mexico,0
