tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stabf
6.212105565,1.457115685,9.948607325,2.441471538,4.01215921,-0.954133596,-1.143655332,-1.914370282,0.621185152,0.576155713,0.085044787,0.164781881,stable
8.845752215,8.362437867,6.607144211,7.258735955,3.62511839,-0.823507164,-1.265981988,-1.535629238,0.336107527,0.961828437,0.66549913,0.688328044,unstable
6.836981949,9.66627326,7.426696124,4.97026727,3.361971451,-0.576022002,-0.825520389,-1.96042906,0.160843184,0.347950897,0.591762688,0.106057458,unstable
1.8030519,7.935927682,2.671386211,5.578313193,3.384993514,-1.487700249,-1.012641737,-0.884651528,0.793456548,0.280702459,0.240049111,0.272523984,stable
5.853764335,3.86861314,4.168968051,5.299948981,3.893997773,-0.879152259,-1.288988014,-1.7258575,0.607435978,0.220273757,0.600062008,0.207031795,unstable
6.535746451,1.409432952,7.23961652,7.489349114,3.004357654,-1.25654675,-1.122555556,-0.625255347,0.393450849,0.653904074,0.922985268,0.322903294,unstable
9.170185383,6.557860897,5.837742667,3.388494959,3.276025563,-0.811216822,-1.22294141,-1.241867331,0.840678576,0.572660161,0.999436972,0.480073466,unstable
7.984341221,5.993048591,0.52835951,3.739111383,5.206117887,-1.790174892,-1.515591612,-1.900351383,0.352067243,0.433675963,0.737101234,0.082757729,stable
6.25599523,2.54240096,7.024713613,9.476518169,3.529888487,-1.224881212,-0.688227538,-1.616779736,0.568221379,0.618402919,0.685738945,0.660087695,unstable
5.281678939,4.858733203,2.407369219,1.749375146,3.750530272,-1.392788181,-1.15758252,-1.200159571,0.559888354,0.914806044,0.152037705,0.657738733,unstable
8.85871012,1.778202039,5.713893662,3.347319353,3.334751011,-1.263199842,-1.492359329,-0.579191841,0.071851169,0.529710237,0.463619869,0.641581407,stable
3.909111169,5.827391745,7.932883898,8.205016644,3.269464944,-1.3645665,-1.177476826,-0.727421618,0.284646305,0.412484852,0.107232097,0.955372343,unstable
2.082241256,4.371960075,3.588341356,3.917227001,3.558972792,-0.728631064,-1.102295604,-1.728046124,0.500607147,0.297054523,0.559350673,0.831003543,unstable
1.29282023,5.631025617,4.262229881,2.174071921,4.65990661,-1.689738932,-1.14509627,-1.825071409,0.746795753,0.681222517,0.685749269,0.073522311,unstable
8.367261597,6.795979737,2.357059116,3.975007177,3.928850016,-1.802449286,-1.518904312,-0.607496418,0.957662207,0.903146761,0.065199394,0.432011478,unstable
3.303591679,6.775539019,2.529116845,7.720828448,4.405118797,-1.581118503,-1.581286422,-1.242713873,0.960771837,0.439138622,0.650787828,0.794466226,unstable
5.508495061,1.584580938,5.752549581,8.968997868,3.602768322,-1.088648945,-1.468670634,-1.045448743,0.376494987,0.382032971,0.327414792,0.397545155,stable
8.629812363,5.178884409,7.435737664,7.631533596,3.999243097,-0.885871026,-1.30604614,-1.80732593,0.280642087,0.849143387,0.840693317,0.746194606,unstable
1.050224998,6.914650024,9.586584937,9.677282711,2.837997153,-1.081061388,-0.766410832,-0.990524933,0.375096771,0.771844751,0.511361346,0.120359154,unstable
5.741994914,2.931239588,7.369134161,1.418788594,2.869357975,-1.140429356,-0.736031149,-0.992897471,0.201971497,0.776098543,0.066100877,0.715219247,stable
2.754755919,4.884745157,9.695030634,1.068609193,4.399782702,-0.806637766,-1.947906029,-1.645238907,0.536843926,0.909171698,0.471013945,0.877980514,stable
2.67724638,7.497807973,8.877047458,6.635394442,3.982685281,-1.395781013,-1.591467864,-0.995436404,0.077078209,0.840676742,0.578997853,0.7505867,unstable
3.079925324,2.840611925,1.187873432,9.546646615,4.113092444,-1.531511261,-1.626675306,-0.954905876,0.6228378,0.635128435,0.830500437,0.831608588,stable
2.588112167,7.982194155,5.911554359,2.105469515,4.531459766,-1.951851215,-1.967098949,-0.612509602,0.464405048,0.87095656,0.680695749,0.41586591,unstable
1.877249054,8.568193072,1.235414245,9.309779578,2.707417063,-0.979781635,-1.036300114,-0.691335314,0.369034616,0.450916695,0.954628404,0.295054743,stable
8.972378168,5.954365916,3.786942825,5.914384257,3.946438379,-1.361914891,-1.28704022,-1.297483268,0.092221545,0.312989427,0.287750449,0.325684425,stable
8.475055659,5.372058029,1.055452098,4.065549615,4.985342106,-1.109615229,-1.934770179,-1.940956697,0.625866408,0.158245936,0.38249559,0.633974246,stable
5.902374075,1.139160761,7.779779936,9.718296311,4.367322539,-1.971150198,-0.755320065,-1.640852276,0.475302777,0.987913214,0.814727529,0.323529226,unstable
4.761743187,2.577227506,7.029361656,7.839844336,3.546750842,-1.677377888,-0.508058531,-1.361314423,0.833339418,0.298769167,0.156176306,0.389743312,unstable
9.072219398,4.208227795,2.01164145,9.956360379,3.969689925,-1.412236747,-1.921239484,-0.636213693,0.070237364,0.813505517,0.637222449,0.38926086,stable
7.440179538,1.797142726,9.160119846,6.859753518,3.132763453,-1.265387137,-0.999492286,-0.86788403,0.796348058,0.985371782,0.401102645,0.195329399,unstable
7.497043943,2.211494393,7.539959682,5.22072948,5.007144405,-1.67538973,-1.593761631,-1.737993044,0.626272164,0.673356318,0.214277997,0.821687674,unstable
9.088662996,9.055629327,5.702067948,6.180951952,4.762459126,-1.965680269,-1.544041651,-1.252737206,0.087630166,0.192151216,0.310917478,0.706515339,unstable
0.729291191,1.987899064,8.52319962,5.208316596,3.542206766,-0.577100503,-1.996356939,-0.968749323,0.746242482,0.46905949,0.851370186,0.320875694,stable
5.750324203,9.274816188,8.18688161,7.772727854,3.430257522,-1.680297076,-1.020901624,-0.729058822,0.175655781,0.940155954,0.859351255,0.969781962,unstable
6.791395083,5.015774236,5.10719117,8.114938545,3.839621721,-1.692266824,-1.31478036,-0.832574536,0.544503347,0.069900237,0.35261913,0.78179564,unstable
2.839587055,0.816488262,2.630033781,8.669638785,4.209710683,-1.880613236,-0.775729975,-1.553367472,0.705302797,0.279386011,0.95449716,0.076190325,stable
1.553816985,7.406354552,1.059843126,5.967509902,4.280260508,-1.96270657,-1.538279266,-0.779274672,0.738890834,0.618743135,0.69039385,0.643339714,stable
6.719135885,3.066083661,5.886238937,8.536986106,2.606465872,-1.134469948,-0.595866635,-0.876129289,0.125894813,0.956983848,0.899441854,0.449803358,unstable
2.320935818,7.492686447,3.065000086,5.723005636,3.490672215,-0.978104848,-1.977882084,-0.534685283,0.623548976,0.594087456,0.491200707,0.237573066,stable
4.575127514,0.514420997,2.08835865,9.935089429,3.005076407,-0.750467718,-0.643302372,-1.611306317,0.197005845,0.731801205,0.123326921,0.854945266,stable
4.426161964,7.433473917,5.218433206,4.844917605,2.06888505,-0.533348447,-0.821627958,-0.713908646,0.252505851,0.680590483,0.800899939,0.540684579,unstable
9.471411156,2.668582406,8.25551063,0.827947382,4.487815115,-1.44741587,-1.127982306,-1.912416939,0.652743185,0.749218184,0.197049467,0.866665645,stable
3.413563958,2.27648445,3.956361055,8.316683621,2.87418688,-1.176521795,-0.619532081,-1.078133003,0.769401102,0.362960415,0.260024095,0.919915501,unstable
6.341150521,0.875963863,2.875748484,2.46002795,3.460216756,-0.901896002,-0.570103485,-1.988217269,0.108947502,0.369968231,0.765736195,0.90543192,stable
9.904541529,8.279374013,6.095355633,6.668340906,3.797940088,-1.788968654,-0.72798038,-1.280991054,0.194791014,0.894696943,0.660503795,0.305951866,unstable
8.283622578,1.785637712,6.894354289,4.723246801,3.878699774,-0.913488721,-1.285638007,-1.679573046,0.484302519,0.342030477,0.875813439,0.237514699,unstable
8.998411446,5.573551916,7.06361589,8.703977803,5.430823482,-1.717581161,-1.744431684,-1.968810638,0.920187349,0.877670426,0.571282659,0.251871733,unstable
6.584278143,2.606602134,3.415270341,5.865312143,3.537674483,-0.595686735,-1.10044607,-1.841541677,0.24884789,0.444904889,0.808912927,0.605348259,unstable
5.917246,6.751084834,5.90674305,4.747989287,3.943904457,-0.577590474,-1.877469564,-1.488844419,0.887598263,0.458395867,0.680558511,0.160192437,unstable
8.399168941,8.492788816,9.373776575,3.183873796,3.692396897,-0.520941659,-1.974690275,-1.196764964,0.126344659,0.405256505,0.821358261,0.669650684,unstable
8.188739126,0.758082412,3.619928675,2.548913846,3.695076255,-1.274373787,-1.385038753,-1.035663715,0.949595779,0.602263496,0.638177408,0.389579688,stable
9.713215107,2.848237378,1.858459713,3.756231996,4.334100409,-0.601412734,-1.800060964,-1.932626711,0.386926878,0.331908052,0.893295493,0.702531312,stable
0.559362229,9.098543688,1.292850437,2.422865538,2.98789441,-1.209039557,-0.971841899,-0.807012954,0.280070702,0.456508357,0.674670608,0.199490171,stable
5.562420068,5.36021193,4.434117775,9.05619664,2.70514764,-0.599043835,-0.870647926,-1.23545588,0.771981391,0.178074698,0.664695181,0.12105485,unstable
7.626615597,5.404965835,4.727510218,8.730185727,3.754820481,-0.875308765,-1.309584646,-1.569927069,0.235075691,0.73887021,0.225353378,0.056015909,stable
9.827487737,2.226110003,0.825990545,0.845644368,4.281579836,-0.560253178,-1.825078685,-1.896247972,0.742638233,0.24747165,0.825657388,0.612913678,stable
1.285136564,5.524171587,4.520142056,3.112703067,4.188608031,-1.478228365,-0.837903589,-1.872476077,0.46277976,0.814472836,0.799768207,0.500560479,unstable
4.064072539,1.880307497,3.311282345,7.805816286,2.648266435,-0.881282083,-0.912533808,-0.854450543,0.713911528,0.050296364,0.151962659,0.966376744,unstable
1.467617668,9.389084992,6.019740318,9.376246719,4.24240353,-1.8947938,-1.589084876,-0.758524854,0.659519224,0.273216931,0.526144883,0.851163343,unstable
9.833500814,9.027860288,3.7126385,4.570414452,3.80116112,-0.613619205,-1.340789964,-1.846751951,0.754965526,0.94523933,0.45088523,0.885677899,unstable
6.878462042,9.900297542,8.509816363,3.404690692,4.159821671,-0.990679567,-1.263601656,-1.905540448,0.624203428,0.207251012,0.540369856,0.411861023,unstable
6.222153736,0.949628026,7.245770829,7.318276173,4.431176736,-1.794564166,-1.964026185,-0.672586386,0.54718242,0.4099039,0.2685163,0.200767433,stable
8.129834216,0.843828821,9.917692366,4.500931463,3.739035364,-0.539749559,-1.50206804,-1.697217765,0.474670681,0.552128291,0.397515733,0.157944136,stable
9.278942672,4.572991244,5.610632379,3.530528574,3.449594053,-1.460469243,-1.172318657,-0.816806154,0.673510699,0.975578701,0.73189089,0.153240126,unstable
2.071057925,1.03571248,9.035289178,7.842710665,4.249796847,-1.922057542,-1.243478604,-1.084260701,0.584901069,0.063016389,0.8897895,0.566183108,unstable
4.793270372,6.021331599,0.87074749,6.51632658,3.458942219,-0.594119458,-1.803207308,-1.061615454,0.54992615,0.119678615,0.699491333,0.505431986,stable
8.731100425,4.297037692,1.260282566,2.201491092,3.438379928,-0.624621049,-0.888751531,-1.925007348,0.796943962,0.339155939,0.811720135,0.716123751,stable
4.292176996,2.903450291,7.558527069,6.519873511,4.650997283,-1.105046309,-1.759771063,-1.786179911,0.595197931,0.723040574,0.208128057,0.188745581,stable
1.51424924,2.290237383,5.426384751,5.584446093,4.555640904,-1.49701843,-1.888405428,-1.170217046,0.237260003,0.88741313,0.308735139,0.568275279,stable
8.970051765,6.083926077,3.294578832,1.262169283,3.929117724,-1.879775468,-0.774384437,-1.274957819,0.086483662,0.123997344,0.587079428,0.494023913,stable
8.811913373,0.6008732,5.819219215,6.618638811,2.959201436,-0.974060006,-1.430570297,-0.554571133,0.177337546,0.081319659,0.291749925,0.189640373,stable
1.354536688,9.308665632,9.830984752,1.137134464,2.128603788,-0.61605248,-0.545767027,-0.966784281,0.976606726,0.772864841,0.875887918,0.238973831,unstable
8.245885674,8.363267895,8.557974405,2.267096788,4.634659504,-1.798394201,-1.800284612,-1.035980691,0.278689549,0.754627972,0.883108537,0.721194016,unstable
5.732109797,8.437450829,7.439178164,9.275957493,3.544254835,-1.438910996,-1.553999956,-0.551343883,0.574124998,0.685090338,0.587240953,0.223721529,unstable
1.982697211,1.425309566,0.84767609,3.665413075,4.431091691,-1.677111892,-1.77648777,-0.977492029,0.881786344,0.914564721,0.75733162,0.55054304,stable
4.654351076,4.480330348,5.344048733,9.731526491,3.006415356,-0.752088791,-1.288761135,-0.965565429,0.313122592,0.969464668,0.530858099,0.795485291,unstable
2.212607646,2.540738797,9.900013642,3.263464056,3.779600993,-0.905501494,-0.876408193,-1.997691306,0.312762054,0.681962989,0.14810684,0.176368741,stable
6.118752121,6.040679483,2.852768465,8.047678132,2.902704137,-1.72413503,-0.628681455,-0.549887651,0.144308956,0.355805794,0.589482783,0.408349143,stable
0.648181837,7.454384091,4.66299394,9.710791852,2.256166078,-0.647994232,-0.980193518,-0.627978327,0.706770009,0.468082263,0.42116687,0.567429875,stable
5.262271624,3.919258874,8.732029997,9.184447127,2.955845667,-0.676361464,-0.88181975,-1.397664453,0.072480653,0.130918901,0.634199445,0.869986252,unstable
6.683104994,8.585142308,9.052509486,9.798223185,3.702121693,-0.938445495,-0.995484072,-1.768192126,0.739004543,0.067482425,0.393643792,0.903542688,unstable
3.018452075,1.047696045,0.668449247,2.977728575,3.019696778,-0.952934166,-0.856400131,-1.210362481,0.553185054,0.961607838,0.200755668,0.080316708,stable
5.312598716,8.100543126,8.625119095,7.564411475,3.379854575,-0.522593211,-1.607300979,-1.249960385,0.645884834,0.764514427,0.664819052,0.650569922,unstable
3.883451851,1.982322981,1.167491063,5.139068838,2.802189604,-0.785181194,-0.763771684,-1.253236726,0.810869528,0.871295616,0.466109296,0.93472863,unstable
1.168637292,3.222799875,7.184345249,3.802354975,3.468313806,-0.692439154,-1.725545622,-1.050329031,0.351397342,0.502760871,0.966863539,0.288089407,unstable
3.594450895,1.721863278,7.830562943,3.52345091,3.644553834,-1.849655939,-0.587015658,-1.207882237,0.273178271,0.581204107,0.978953039,0.177204368,unstable
3.350586774,7.16989809,9.472843593,7.797809183,3.811974631,-0.810662017,-1.199092454,-1.80222016,0.074338122,0.111405017,0.499667262,0.928193467,unstable
8.159137846,3.64949607,5.883431903,2.401491112,4.31236696,-1.325785367,-1.920685967,-1.065895626,0.659618594,0.48385933,0.405977007,0.445111855,unstable
8.682606078,9.966279564,5.840690135,2.668742895,4.119964708,-1.96825278,-1.44497981,-0.706732118,0.193453524,0.890858585,0.151606452,0.996200297,unstable
7.254321605,5.406391316,0.814491802,3.950642516,4.400631144,-1.906655795,-1.369188074,-1.124787275,0.627516247,0.80104599,0.089646398,0.55152964,unstable
4.413725881,6.473115656,9.742938489,6.405266593,3.188656015,-1.089207181,-0.973463916,-1.125984919,0.449207992,0.231345389,0.994275054,0.740977393,unstable
4.853455042,7.03451819,3.236418855,3.637494806,3.844174629,-0.791412651,-1.787448342,-1.265313636,0.650590399,0.286779131,0.737175121,0.725377789,unstable
7.442142035,8.335467271,1.147690902,3.359529444,4.194244201,-0.637782453,-1.904686054,-1.651775694,0.425382306,0.246294381,0.746941759,0.285684683,stable
9.363568497,2.448384314,4.081066458,9.647818801,3.582175058,-1.745526507,-1.073158612,-0.763489939,0.49547621,0.791445172,0.595220919,0.610328537,unstable
5.647455133,9.862864128,3.745038185,1.040486423,4.935314695,-1.795929003,-1.797427107,-1.341958584,0.71506177,0.945801377,0.144994386,0.548885768,unstable
1.799386042,1.974816611,3.008558529,8.124981229,4.69284285,-0.947717919,-1.959750359,-1.785374572,0.988369025,0.166685256,0.49749169,0.508449937,stable
8.968818015,3.681835437,8.707242119,1.760367104,4.280574517,-1.136346764,-1.685963874,-1.458263879,0.856406678,0.150677462,0.504512471,0.824609005,unstable
1.751666693,4.104057894,5.838193801,5.026690925,3.478397937,-0.528580207,-1.859119346,-1.090698384,0.336614973,0.534433558,0.449730043,0.806743118,unstable
0.812978429,1.929279063,8.426023411,4.992221099,3.783187935,-1.093913394,-1.642592725,-1.046681816,0.254225667,0.559970325,0.241138433,0.212447123,stable
2.282865305,3.720217497,3.691036557,2.837712696,4.681645413,-1.993984674,-0.749708029,-1.937952711,0.882048427,0.763892726,0.454642528,0.388422854,unstable
5.287861234,4.173404317,1.508136278,3.613650096,3.299407889,-1.9479656,-0.682080221,-0.669362068,0.90152966,0.416101971,0.919202787,0.122167483,unstable
4.87340448,0.975181893,9.978192713,8.156812139,3.721507909,-0.703849706,-1.233509487,-1.784148717,0.417757531,0.860789109,0.152722811,0.467986148,stable
8.882044048,6.08014447,3.446410213,9.134917939,4.165108197,-1.846694123,-0.572178603,-1.74623547,0.630484225,0.705289789,0.187038952,0.569815549,unstable
8.917635348,9.228721671,8.518476807,5.51782949,4.038300516,-1.313917778,-0.969401614,-1.754981124,0.414862642,0.819852428,0.132455589,0.782662681,unstable
9.12152838,5.041630776,9.387407935,8.331133678,5.137447148,-1.82902809,-1.531785957,-1.776633101,0.371643732,0.126953366,0.894778804,0.782799483,unstable
3.966491476,8.18745022,0.537317001,7.85911867,3.227343226,-1.547298413,-1.155387181,-0.524657632,0.480069148,0.289809753,0.569983115,0.888707623,unstable
5.376335508,3.364991751,6.176345304,8.777145456,4.34601399,-1.572475153,-1.73291626,-1.040622577,0.751517188,0.064643499,0.534460338,0.799833607,unstable
4.097069372,5.308543804,9.220961825,5.891827288,2.903638982,-0.909141717,-0.508686132,-1.485811133,0.121745981,0.543538654,0.781514847,0.131342452,unstable
6.719997709,9.967429384,7.19870847,5.606796159,3.891696572,-1.31614037,-1.061876995,-1.513679208,0.271673325,0.192374885,0.763672161,0.59045981,unstable
3.737538222,1.450141166,3.476701939,9.123708891,3.698804226,-1.430821054,-0.774160665,-1.493822507,0.2562049,0.259294446,0.877425473,0.608579934,stable
4.89207142,3.883625994,8.179237473,8.76009956,4.019448221,-1.960029396,-0.641260925,-1.418157899,0.282688424,0.748123382,0.881214146,0.341240539,unstable
5.725855786,3.274669023,7.773463921,8.511622289,4.339668369,-1.150315497,-1.925626861,-1.263726011,0.954956572,0.408844622,0.966527528,0.931880013,unstable
4.443063911,8.322063319,3.488620947,9.00430027,4.264365996,-0.975266504,-1.793665661,-1.495433832,0.334401678,0.270823307,0.212570173,0.982598289,unstable
