Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-04-25,17:00:00,1.4,918,138,4.7,748,81,1228,76,1219,505,19.6,24.9,0.5625
2004-04-25,18:00:00,1.5,1001,137,6.0,811,98,1122,83,1344,625,18.5,27.8,0.5843
2004-04-25,19:00:00,2.7,1169,303,11.7,1039,124,883,100,1550,941,17.8,30.3,0.6129
2004-04-25,20:00:00,2.5,1085,204,8.2,907,133,976,101,1419,893,16.6,34.0,0.6353
2004-04-25,21:00:00,1.4,940,95,5.1,769,100,1103,90,1310,731,15.5,37.0,0.6447
2004-04-25,22:00:00,2.8,1126,347,13.0,1083,116,875,93,1654,955,14.8,39.5,0.6595
2004-04-25,23:00:00,2.1,978,252,7.0,858,102,1013,79,1379,761,14.5,42.0,0.6896
2004-04-26,0:00:00,1.1,893,66,3.9,703,55,1192,57,1283,515,14.1,44.9,0.7206
2004-04-26,1:00:00,0.7,838,45,2.2,601,33,1361,43,1220,434,14.2,45.5,0.7333
2004-04-26,2:00:00,0.4,803,36,1.3,527,17,1513,25,1152,369,14.1,45.3,0.7247
2004-04-26,3:00:00,0.3,775,26,0.8,477,-200,1722,-200,1115,335,14.0,44.3,0.7038
2004-04-26,4:00:00,-200,767,17,0.6,454,10,1826,17,1091,319,14.1,43.0,0.6890
2004-04-26,5:00:00,0.4,809,21,1.2,521,35,1575,44,1158,378,13.9,43.9,0.6923
2004-04-26,6:00:00,0.8,898,60,3.4,676,70,1271,72,1307,517,14.0,43.8,0.6959
2004-04-26,7:00:00,1.9,1053,155,7.5,880,116,982,91,1464,786,14.4,43.6,0.7113
2004-04-26,8:00:00,2.1,1033,235,8.9,934,134,917,89,1490,844,15.0,41.7,0.7093
2004-04-26,9:00:00,1.4,941,89,5.3,780,113,1080,84,1343,720,16.3,38.4,0.7052
2004-04-26,10:00:00,1.4,941,76,5.4,782,110,1102,83,1328,668,18.3,32.3,0.6760
2004-04-26,11:00:00,1.3,917,101,5.2,772,98,1098,78,1311,605,18.8,31.7,0.6821
2004-04-26,12:00:00,1.5,977,109,6.6,837,96,1038,80,1413,646,19.6,30.9,0.6968
2004-04-26,13:00:00,1.6,994,143,6.9,851,95,1018,75,1436,640,20.2,30.7,0.7176
2004-04-26,14:00:00,1.3,942,104,5.4,785,86,1065,77,1365,571,19.7,32.5,0.7396
2004-04-26,15:00:00,1.4,981,107,6.0,810,86,1060,77,1395,605,20.7,31.6,0.7602
2004-04-26,16:00:00,1.5,984,133,6.4,832,91,1034,81,1410,636,20.0,32.7,0.7545
2004-04-26,17:00:00,2.2,1116,171,10.7,1003,119,864,101,1625,886,18.6,35.4,0.7535
2004-04-26,18:00:00,3.2,1181,405,13.9,1114,147,787,119,1685,1032,18.3,35.9,0.7501
2004-04-26,19:00:00,3,1163,334,12.5,1068,135,811,111,1616,977,17.8,37.5,0.7568
2004-04-26,20:00:00,2.6,1081,236,9.3,950,124,907,109,1496,924,17.3,38.8,0.7584
2004-04-26,21:00:00,1.6,1017,99,6.7,842,89,1000,101,1441,846,17.3,38.8,0.7596
2004-04-26,22:00:00,1.5,966,93,5.3,778,79,1057,89,1359,755,16.4,40.8,0.7542
2004-04-26,23:00:00,1.2,924,82,4.0,709,63,1158,75,1318,610,16.0,41.4,0.7487
2004-04-27,0:00:00,0.8,861,51,2.2,601,39,1351,51,1225,439,15.4,43.0,0.7482
2004-04-27,1:00:00,0.7,826,41,1.7,560,25,1424,39,1197,402,15.7,42.5,0.7539
2004-04-27,2:00:00,0.5,846,31,1.6,557,19,1385,32,1212,406,15.6,43.4,0.7651
2004-04-27,3:00:00,0.5,842,41,1.5,545,-200,1423,-200,1224,424,15.2,45.8,0.7864
2004-04-27,4:00:00,-200,909,41,2.5,617,34,1236,49,1302,558,14.7,49.9,0.8280
2004-04-27,5:00:00,0.7,930,38,3.3,670,58,1143,68,1339,746,15.5,47.3,0.8282
2004-04-27,6:00:00,1.4,1120,111,8.9,935,112,843,76,1593,1126,14.4,53.1,0.8677
2004-04-27,7:00:00,4.1,1518,584,23.4,1389,314,589,122,2101,1703,15.9,48.5,0.8704
2004-04-27,8:00:00,4.6,1461,633,23.8,1398,240,630,129,2050,1628,18.1,40.3,0.8294
2004-04-27,9:00:00,1.9,1075,145,7.9,896,128,938,94,1487,936,19.6,35.9,0.8100
2004-04-27,10:00:00,1.9,1061,155,8.2,908,141,968,99,1455,890,22.8,29.1,0.7960
2004-04-27,11:00:00,1.7,1066,128,8.8,931,118,979,81,1474,757,24.8,25.3,0.7793
2004-04-27,12:00:00,2.4,1179,255,14.6,1137,132,829,87,1651,949,27.2,22.0,0.7785
2004-04-27,13:00:00,3,1251,411,18.0,1238,150,773,107,1779,1109,28.2,20.4,0.7677
2004-04-27,14:00:00,2,1120,173,12.0,1048,121,898,95,1560,870,25.4,24.2,0.7733
2004-04-27,15:00:00,2.7,1187,277,14.8,1142,149,840,110,1651,1011,25.7,23.8,0.7737
2004-04-27,16:00:00,2.2,1145,259,12.5,1066,120,903,99,1592,885,27.2,22.1,0.7811
2004-04-27,17:00:00,2.9,1215,274,15.5,1164,155,817,113,1689,1015,27.0,22.3,0.7860
2004-04-27,18:00:00,3.4,1317,377,17.7,1231,172,766,127,1798,1155,24.5,27.8,0.8433
2004-04-27,19:00:00,3.9,1388,457,21.6,1341,177,702,131,1955,1315,23.7,30.2,0.8718
2004-04-27,20:00:00,3.6,1295,555,18.9,1266,181,716,137,1849,1359,21.5,34.5,0.8746
2004-04-27,21:00:00,2.5,1153,279,12.5,1066,135,811,122,1651,1194,19.9,37.8,0.8675
2004-04-27,22:00:00,1.8,1078,137,8.8,932,99,905,100,1511,951,18.9,40.6,0.8771
2004-04-27,23:00:00,2,1133,203,10.9,1012,111,806,108,1608,1054,17.9,43.5,0.8840
2004-04-28,0:00:00,1.3,1055,101,8.0,899,72,880,83,1504,980,17.4,46.3,0.9112
2004-04-28,1:00:00,1,953,86,4.4,735,54,999,74,1396,898,18.1,44.7,0.9186
2004-04-28,2:00:00,0.6,892,51,2.8,639,41,1139,64,1359,803,16.5,50.1,0.9331
2004-04-28,3:00:00,0.6,895,47,2.7,632,-200,1167,-200,1347,684,14.2,56.9,0.9141
2004-04-28,4:00:00,-200,859,35,2.2,602,24,1209,40,1321,644,14.7,56.2,0.9341
2004-04-28,5:00:00,0.5,856,33,2.5,619,29,1191,39,1345,677,16.3,52.8,0.9722
2004-04-28,6:00:00,1.1,1030,95,7.5,880,76,892,69,1539,996,13.9,60.7,0.9597
2004-04-28,7:00:00,5.5,1689,754,30.4,1560,321,529,104,2396,1736,15.0,58.3,0.9876
2004-04-28,8:00:00,4.2,1486,588,22.0,1351,274,571,100,2112,1692,16.1,54.8,0.9960
2004-04-28,9:00:00,4.6,1592,658,24.7,1423,322,577,146,2155,2108,19.3,46.4,1.0248
2004-04-28,10:00:00,3.4,1469,372,18.4,1252,255,692,155,1903,1807,24.2,33.8,1.0097
2004-04-28,11:00:00,2.8,1364,386,16.8,1205,196,723,139,1850,1566,26.7,28.7,0.9895
2004-04-28,12:00:00,2.5,1285,333,14.2,1123,136,755,121,1741,1293,27.4,28.2,1.0098
2004-04-28,13:00:00,2.4,1311,293,15.7,1170,119,748,108,1787,1219,28.1,26.9,1.0094
2004-04-28,14:00:00,3.2,1416,511,21.9,1348,169,684,126,1969,1330,27.7,26.5,0.9693
2004-04-28,15:00:00,3.5,1387,559,20.8,1318,197,701,145,1890,1299,28.4,23.4,0.8935
2004-04-28,16:00:00,2.9,1329,375,16.2,1185,140,768,121,1750,1111,28.4,26.0,0.9922
2004-04-28,17:00:00,3.6,1496,509,19.8,1292,178,680,145,1878,1300,27.3,30.0,1.0752
2004-04-28,18:00:00,4.8,1676,790,28.9,1525,223,567,160,2226,1653,24.3,37.3,1.1199
2004-04-28,19:00:00,5.4,1724,816,28.3,1510,222,562,155,2252,1716,23.1,42.2,1.1746
2004-04-28,20:00:00,5.3,1642,804,24.9,1426,265,597,162,2117,1720,21.8,43.6,1.1226
2004-04-28,21:00:00,2.7,1267,332,13.1,1088,151,764,129,1740,1339,19.8,46.8,1.0702
2004-04-28,22:00:00,1.4,1146,156,8.6,923,79,845,96,1575,1166,19.6,49.8,1.1221
2004-04-28,23:00:00,1.6,1216,143,9.5,960,87,788,92,1662,1256,17.9,56.2,1.1420
2004-04-29,0:00:00,1.5,1128,117,7.8,891,88,838,89,1574,1125,17.4,55.6,1.0963
2004-04-29,1:00:00,1,1042,84,5.2,772,51,923,61,1495,968,16.8,59.5,1.1269
2004-04-29,2:00:00,0.6,926,60,2.8,639,34,1115,54,1409,814,15.9,60.1,1.0806
2004-04-29,3:00:00,0.4,898,76,2.3,608,-200,1154,-200,1386,743,15.6,61.2,1.0784
2004-04-29,4:00:00,-200,889,40,2.5,617,31,1168,44,1382,758,14.6,63.4,1.0446
2004-04-29,5:00:00,0.8,959,64,4.4,734,76,1038,57,1470,861,13.3,67.0,1.0203
2004-04-29,6:00:00,1.5,1097,148,9.4,956,139,827,68,1620,1047,12.9,66.5,0.9846
2004-04-29,7:00:00,4.9,1674,635,29.8,1547,293,539,95,2405,1665,14.8,61.3,1.0237
2004-04-29,8:00:00,7.2,1771,1129,36.2,1690,368,461,125,2572,1982,16.1,56.5,1.0274
2004-04-29,9:00:00,3.5,1408,475,18.0,1241,250,648,135,1886,1711,18.6,47.8,1.0143
2004-04-29,10:00:00,2.1,1156,220,10.9,1009,145,875,118,1583,1204,23.8,30.2,0.8771
2004-04-29,11:00:00,1.5,1042,105,9.0,941,110,971,91,1491,871,25.4,25.0,0.7966
2004-04-29,12:00:00,2,1167,190,14.4,1128,104,829,89,1716,1040,25.6,25.5,0.8234
2004-04-29,13:00:00,3.8,1398,516,22.3,1360,205,656,129,2037,1439,24.9,29.9,0.9325
2004-04-29,14:00:00,3.4,1458,346,20.9,1321,201,654,122,2023,1516,22.4,37.9,1.0160
2004-04-29,15:00:00,4.4,1554,565,23.1,1379,266,614,138,2151,1693,21.7,44.0,1.1242
2004-04-29,16:00:00,3.9,1495,483,21.2,1331,246,615,136,2069,1635,21.4,44.4,1.1176
2004-04-29,17:00:00,4.9,1560,651,24.8,1424,247,579,143,2176,1688,20.8,45.3,1.1016
2004-04-29,18:00:00,5.4,1664,657,28.6,1519,271,553,145,2312,1820,20.2,48.6,1.1354
2004-04-29,19:00:00,6.5,1761,830,32.6,1610,332,502,146,2488,2006,20.2,50.8,1.1924
2004-04-29,20:00:00,4.3,1524,435,19.2,1275,245,608,122,2046,1740,18.6,57.6,1.2233
2004-04-29,21:00:00,2.9,1398,209,16.3,1189,180,646,112,1931,1577,18.2,58.8,1.2173
2004-04-29,22:00:00,2.7,1342,202,13.7,1106,156,694,102,1856,1443,17.8,61.0,1.2352
2004-04-29,23:00:00,2.8,1433,174,13.6,1104,172,681,97,1876,1411,17.0,70.7,1.3554
2004-04-30,0:00:00,2.3,1297,170,11.1,1019,137,733,85,1823,1217,16.2,76.9,1.4051
2004-04-30,1:00:00,1.7,1179,116,7.6,884,91,830,76,1696,1086,15.7,78.6,1.3943
2004-04-30,2:00:00,1.2,1097,91,5.9,809,80,897,74,1628,1050,15.7,78.4,1.3917
2004-04-30,3:00:00,1,1054,71,5.0,761,-200,963,-200,1598,965,15.7,77.4,1.3683
2004-04-30,4:00:00,-200,1017,59,4.0,711,46,1009,56,1554,906,15.4,78.5,1.3635
2004-04-30,5:00:00,0.8,1005,48,4.5,738,68,1005,66,1563,917,15.7,74.7,1.3194
2004-04-30,6:00:00,1.7,1206,111,9.3,949,162,818,90,1771,1116,15.9,73.1,1.3136
2004-04-30,7:00:00,3,1458,345,18.3,1249,213,662,111,2033,1380,16.6,68.2,1.2737
2004-04-30,8:00:00,3.4,1405,332,19.9,1295,161,638,103,2065,1378,18.7,57.6,1.2323
2004-04-30,9:00:00,3.3,1381,344,16.6,1199,209,685,117,1970,1365,17.6,65.0,1.2945
2004-04-30,10:00:00,2.7,1315,212,12.6,1072,191,736,116,1833,1273,16.3,73.2,1.3458
2004-04-30,11:00:00,2.6,1332,166,12.9,1082,215,707,109,1889,1242,16.0,78.5,1.4209
2004-04-30,12:00:00,3.2,1362,214,14.9,1145,212,673,116,1973,1294,17.3,72.4,1.4125
2004-04-30,13:00:00,3.4,1399,377,17.4,1222,202,643,115,2061,1413,19.4,60.9,1.3545
2004-04-30,14:00:00,2.6,1310,210,15.4,1160,153,695,94,1939,1224,21.4,50.9,1.2823
2004-04-30,15:00:00,3.4,1399,265,16.7,1201,185,699,121,1971,1318,22.7,45.8,1.2465
2004-04-30,16:00:00,4,1524,365,18.0,1239,210,644,114,2139,1404,20.9,60.8,1.4852
2004-04-30,17:00:00,4.5,1487,454,19.2,1274,215,641,110,2133,1471,21.0,54.3,1.3353
2004-04-30,18:00:00,4.2,1480,460,21.0,1324,215,622,122,2162,1623,20.8,54.4,1.3194
2004-04-30,19:00:00,5.7,1626,642,26.9,1476,281,555,135,2356,1786,19.8,58.6,1.3392
2004-04-30,20:00:00,4.4,1449,501,19.5,1282,254,625,133,2100,1569,19.1,61.1,1.3345
2004-04-30,21:00:00,3.1,1363,234,15.1,1152,189,684,110,1951,1495,18.2,65.4,1.3529
2004-04-30,22:00:00,3,1371,212,14.6,1136,174,689,102,1927,1471,18.1,66.1,1.3579
2004-04-30,23:00:00,3.1,1406,275,13.7,1107,167,718,108,1872,1384,17.7,66.9,1.3422
2004-05-01,0:00:00,3.5,1425,275,15.2,1155,185,709,110,1936,1789,17.8,66.8,1.3460
2004-05-01,1:00:00,2.4,1179,-200,9.3,951,129,826,84,1724,1323,17.3,68.3,1.3346
2004-05-01,2:00:00,1.6,1047,-200,6.5,833,85,939,71,1647,1081,16.5,70.2,1.3099
2004-05-01,3:00:00,1.3,1009,-200,6.3,825,-200,950,-200,1629,938,15.7,73.1,1.2902
2004-05-01,4:00:00,-200,882,-200,3.5,685,35,1134,42,1492,673,16.2,69.9,1.2756
2004-05-01,5:00:00,0.6,858,-200,2.6,624,24,1205,32,1434,543,16.7,67.1,1.2619
2004-05-01,6:00:00,0.7,875,-200,3.1,659,30,1180,35,1452,561,16.7,66.9,1.2631
2004-05-01,7:00:00,1.2,1012,-200,6.5,833,75,916,67,1632,862,16.9,66.5,1.2688
2004-05-01,8:00:00,1.5,1049,-200,6.5,836,79,926,73,1615,901,17.7,62.0,1.2458
2004-05-01,9:00:00,1.8,1131,-200,8.8,932,104,854,86,1693,1048,19.4,54.6,1.2184
2004-05-01,10:00:00,2.1,1120,-200,8.8,931,118,886,89,1652,971,21.6,46.1,1.1725
2004-05-01,11:00:00,1.9,1117,-200,9.2,946,105,909,86,1657,915,24.6,36.7,1.1202
2004-05-01,12:00:00,2,1110,-200,9.2,948,101,901,86,1632,891,26.0,31.9,1.0566
2004-05-01,13:00:00,1.3,962,-200,6.1,816,65,1044,66,1489,628,25.6,31.5,1.0184
2004-05-01,14:00:00,1.3,963,-200,6.5,835,59,1029,68,1495,556,24.8,34.8,1.0716
2004-05-01,15:00:00,1.8,1050,-200,9.2,948,80,928,82,1584,652,26.1,30.3,1.0101
2004-05-01,16:00:00,2,1053,-200,8.3,911,98,949,91,1603,683,25.5,33.5,1.0767
2004-05-01,17:00:00,1.8,1045,-200,8.3,910,89,948,95,1598,624,23.7,37.2,1.0746
2004-05-01,18:00:00,2.4,1124,-200,11.0,1013,114,849,104,1676,733,22.3,38.9,1.0324
2004-05-01,19:00:00,4,1330,-200,14.7,1140,195,759,131,1780,1062,20.7,42.8,1.0298
2004-05-01,20:00:00,2.8,1171,-200,10.8,1006,156,835,112,1674,988,19.0,51.7,1.1222
2004-05-01,21:00:00,2,1085,-200,9.4,954,109,866,100,1656,871,17.8,55.5,1.1174
2004-05-01,22:00:00,3.6,1358,-200,14.8,1144,184,727,115,1851,1243,17.4,57.6,1.1342
2004-05-01,23:00:00,3.7,1385,-200,13.3,1094,190,765,129,1769,1175,17.6,58.5,1.1645
2004-05-02,0:00:00,2.3,1167,-200,8.4,914,105,876,99,1599,1126,17.2,59.3,1.1551
2004-05-02,1:00:00,1.8,1072,-200,7.9,894,76,893,74,1646,1118,17.1,60.4,1.1633
2004-05-02,2:00:00,0.9,938,-200,5.5,789,38,989,55,1536,864,16.4,62.2,1.1507
2004-05-02,3:00:00,1.6,1000,-200,6.6,838,-200,910,-200,1580,942,14.8,67.6,1.1352
2004-05-02,4:00:00,-200,854,-200,3.3,670,26,1141,35,1460,684,14.8,65.8,1.1028
2004-05-02,5:00:00,0.6,815,-200,2.6,628,33,1212,37,1426,689,14.7,65.2,1.0811
2004-05-02,6:00:00,0.7,866,-200,3.6,689,57,1138,45,1456,767,13.1,70.2,1.0554
2004-05-02,7:00:00,0.8,911,-200,4.8,751,48,1036,46,1518,817,14.3,66.2,1.0728
2004-05-02,8:00:00,1.2,988,-200,5.9,806,87,951,68,1568,940,16.0,61.6,1.1083
2004-05-02,9:00:00,1.4,1046,-200,6.9,851,94,920,77,1595,908,17.7,56.4,1.1342
2004-05-02,10:00:00,1.6,1085,-200,8.5,918,89,890,79,1639,871,21.3,44.7,1.1157
2004-05-02,11:00:00,1.3,1008,-200,6.1,816,78,1015,72,1531,689,23.6,36.4,1.0431
2004-05-02,12:00:00,1.3,1004,-200,6.2,821,72,1031,68,1510,629,24.3,34.0,1.0149
2004-05-02,13:00:00,1.1,948,-200,4.8,754,64,1086,64,1436,602,24.4,32.7,0.9863
2004-05-02,14:00:00,1.2,1026,-200,6.8,847,70,1010,73,1519,617,24.6,31.7,0.9647
2004-05-02,15:00:00,1.5,1047,-200,7.0,859,92,948,84,1538,677,23.9,34.3,1.0020
2004-05-02,16:00:00,1.1,1018,-200,5.5,790,69,1047,67,1443,580,25.9,28.1,0.9258
2004-05-02,17:00:00,1.9,1160,-200,9.5,957,131,884,106,1637,861,24.5,32.3,0.9815
2004-05-02,18:00:00,2.3,1269,-200,11.9,1047,144,809,114,1721,1080,22.6,39.3,1.0600
2004-05-02,19:00:00,3.3,1394,-200,13.8,1111,209,736,123,1853,1288,21.2,47.5,1.1828
2004-05-02,20:00:00,2.6,1292,-200,10.7,1003,170,789,108,1753,1163,19.9,54.9,1.2632
2004-05-02,21:00:00,2.2,1212,-200,9.7,966,152,840,100,1691,1043,19.4,52.1,1.1642
2004-05-02,22:00:00,2.3,1137,-200,10.2,985,171,858,118,1607,1045,19.4,42.6,0.9485
2004-05-02,23:00:00,2,1080,-200,8.3,910,153,923,121,1548,929,19.1,44.1,0.9660
2004-05-03,0:00:00,1.6,1031,-200,7.1,861,97,903,94,1534,825,18.0,49.3,1.0086
2004-05-03,1:00:00,0.8,917,-200,3.0,654,37,1169,52,1414,545,17.6,54.6,1.0918
2004-05-03,2:00:00,0.6,888,-200,2.2,598,26,1228,39,1397,500,16.4,62.1,1.1493
2004-05-03,3:00:00,0.4,872,-200,1.7,564,-200,1284,-200,1385,494,15.6,65.3,1.1484
2004-05-03,4:00:00,-200,876,-200,1.5,547,25,1256,33,1351,505,16.0,61.4,1.1043
2004-05-03,5:00:00,0.7,964,-200,3.7,697,61,1067,57,1516,717,15.8,64.3,1.1416
2004-05-03,6:00:00,1.3,1147,-200,8.2,906,152,815,80,1687,1126,16.0,65.8,1.1844
2004-05-03,7:00:00,3.4,1493,-200,21.1,1328,283,577,101,2193,1597,16.8,62.5,1.1869
2004-05-03,8:00:00,4.7,1597,-200,26.5,1466,320,518,109,2400,1687,16.9,66.1,1.2613
2004-05-03,9:00:00,3.4,1483,-200,17.4,1222,318,597,109,2054,1529,17.4,68.9,1.3557
2004-05-03,10:00:00,2.5,1222,-200,12.9,1080,201,742,111,1755,1366,21.4,45.0,1.1291
2004-05-03,11:00:00,2,1060,-200,10.9,1010,135,858,102,1623,1074,23.9,30.7,0.9002
2004-05-03,12:00:00,1.9,1048,-200,11.0,1013,127,886,96,1584,940,26.8,25.2,0.8721
2004-05-03,13:00:00,1.7,1051,-200,10.8,1008,102,911,90,1561,921,28.4,23.6,0.8983
2004-05-03,14:00:00,1.4,998,-200,10.0,977,74,947,69,1496,695,30.3,20.1,0.8539
2004-05-03,15:00:00,1.5,1058,-200,11.2,1023,81,896,74,1580,795,30.9,19.7,0.8649
2004-05-03,16:00:00,2.4,1203,-200,16.8,1204,129,790,102,1744,1079,30.2,20.5,0.8672
2004-05-03,17:00:00,3.9,1491,-200,23.6,1392,190,630,128,2149,1473,26.4,34.6,1.1724
2004-05-03,18:00:00,4.2,1467,-200,23.3,1385,192,623,130,2084,1493,24.9,39.4,1.2268
2004-05-03,19:00:00,3.7,1407,-200,19.4,1279,163,660,120,2009,1308,23.5,43.7,1.2484
2004-05-03,20:00:00,3.2,1324,-200,13.1,1086,149,692,113,1903,1189,19.3,63.1,1.4028
2004-05-03,21:00:00,2,1214,-200,9.8,970,119,777,100,1771,1076,18.7,64.6,1.3836
2004-05-03,22:00:00,1.1,1016,-200,5.3,780,61,967,70,1566,806,19.5,57.1,1.2806
2004-05-03,23:00:00,1.5,1135,-200,6.7,842,84,872,83,1653,973,18.9,62.5,1.3521
2004-05-04,0:00:00,1.3,1065,-200,5.5,789,79,936,81,1620,929,18.4,65.8,1.3802
2004-05-04,1:00:00,1,999,-200,3.7,692,58,1038,69,1588,778,16.4,79.2,1.4681
2004-05-04,2:00:00,0.6,911,-200,2.2,599,32,1189,48,1517,633,16.1,80.0,1.4562
2004-05-04,3:00:00,0.4,873,-200,1.5,545,-200,1308,-200,1471,497,15.6,81.0,1.4302
2004-05-04,4:00:00,-200,881,-200,1.5,546,21,1335,28,1465,458,15.6,81.0,1.4216
2004-05-04,5:00:00,0.6,967,-200,2.9,646,49,1117,47,1552,579,15.7,80.5,1.4236
2004-05-04,6:00:00,1.9,1280,-200,9.9,976,180,780,88,1912,1003,16.0,80.8,1.4602
2004-05-04,7:00:00,4.5,1564,-200,23.0,1379,302,552,109,2306,1393,16.6,78.0,1.4572
2004-05-04,8:00:00,4.3,1505,-200,22.3,1358,258,556,113,2248,1406,16.1,79.2,1.4398
2004-05-04,9:00:00,3.2,1309,-200,16.2,1186,192,649,104,1973,1308,17.7,70.8,1.4171
2004-05-04,10:00:00,1.3,1035,-200,7.9,895,84,898,65,1657,863,20.3,54.8,1.2867
2004-05-04,11:00:00,2.2,1148,-200,12.4,1062,128,753,87,1825,1004,21.2,49.3,1.2271
2004-05-04,12:00:00,2.6,1152,-200,13.6,1104,145,725,99,1860,1023,21.5,47.9,1.2178
2004-05-04,13:00:00,2.3,1131,-200,12.3,1059,132,772,100,1784,978,21.4,47.7,1.2047
2004-05-04,14:00:00,2.4,1142,-200,12.1,1053,136,753,105,1814,979,20.4,54.0,1.2757
2004-05-04,15:00:00,2.6,1197,-200,12.9,1082,140,753,97,1851,971,19.9,57.1,1.3158
2004-05-04,16:00:00,1.2,960,-200,6.3,828,55,971,54,1565,617,19.9,55.2,1.2701
2004-05-04,17:00:00,1.6,1077,-200,10.6,1001,67,836,59,1764,717,19.5,55.7,1.2512
2004-05-04,18:00:00,3.9,1377,-200,20.6,1313,191,612,109,2120,1220,18.3,62.8,1.3127
2004-05-04,19:00:00,4.7,1405,-200,22.1,1353,227,602,125,2185,1296,17.2,68.3,1.3289
2004-05-04,20:00:00,5.4,1484,-200,20.8,1319,264,591,132,2166,1413,16.1,75.2,1.3654
2004-05-04,21:00:00,3,1187,-200,11.8,1042,196,766,110,1840,1093,16.6,70.8,1.3253
2004-05-04,22:00:00,0.9,870,-200,4.3,729,43,1096,53,1475,586,18.5,56.0,1.1810
2004-05-04,23:00:00,1.1,932,-200,5.0,765,58,1054,61,1543,575,17.3,59.5,1.1667
2004-05-05,0:00:00,0.7,830,-200,2.3,608,33,1282,41,1370,441,18.6,52.3,1.1121
2004-05-05,1:00:00,0.5,778,-200,1.4,534,14,1480,22,1294,358,19.0,49.8,1.0831
2004-05-05,2:00:00,0.5,820,-200,1.5,541,18,1450,28,1360,377,15.7,64.5,1.1400
2004-05-05,3:00:00,0.5,842,-200,1.8,565,-200,1327,-200,1399,437,15.5,66.9,1.1691
2004-05-05,4:00:00,-200,867,-200,2.1,589,28,1267,41,1439,468,14.7,74.1,1.2302
2004-05-05,5:00:00,0.8,927,-200,3.5,682,56,1109,54,1526,580,14.6,77.1,1.2727
2004-05-05,6:00:00,1.3,1060,-200,6.9,851,108,912,81,1673,805,14.5,78.3,1.2851
2004-05-05,7:00:00,3.5,1440,-200,19.1,1271,251,630,107,2163,1273,15.1,76.8,1.3061
2004-05-05,8:00:00,-200,1449,-200,22.0,1350,-200,571,-200,2264,1452,16.4,70.8,1.3088
2004-05-05,9:00:00,3.9,1384,-200,18.9,1265,255,620,124,2143,1307,16.4,72.4,1.3379
2004-05-05,10:00:00,2.9,1172,-200,13.0,1085,214,737,123,1876,1102,16.3,68.6,1.2657
2004-05-05,11:00:00,2.6,1143,-200,13.0,1083,190,735,120,1887,1083,17.2,62.9,1.2228
2004-05-05,12:00:00,3,1167,-200,14.5,1134,182,709,113,1920,1083,17.4,61.1,1.2060
2004-05-05,13:00:00,3.7,1303,-200,19.7,1288,202,618,114,2116,1236,16.8,66.8,1.2691
2004-05-05,14:00:00,3.9,1264,-200,19.4,1279,224,631,120,2049,1223,17.3,62.6,1.2260
2004-05-05,15:00:00,3.5,1242,-200,16.4,1193,221,684,125,1945,1175,17.5,60.8,1.2029
2004-05-05,16:00:00,2.4,1070,-200,11.2,1022,126,824,88,1740,933,17.5,59.2,1.1725
2004-05-05,17:00:00,1.6,981,-200,10.0,978,79,857,72,1682,835,17.7,56.9,1.1392
2004-05-05,18:00:00,3,1198,-200,14.6,1136,137,717,103,1870,1291,17.1,61.5,1.1873
2004-05-05,19:00:00,1.6,1000,-200,8.5,918,68,881,67,1661,802,17.5,63.9,1.2667
2004-05-05,20:00:00,2.1,1110,-200,9.2,949,96,850,79,1733,842,15.9,70.7,1.2672
2004-05-05,21:00:00,1.8,1023,-200,6.9,854,111,918,89,1637,744,15.1,75.1,1.2799
2004-05-05,22:00:00,1.1,861,-200,3.7,695,56,1130,67,1438,500,13.9,72.5,1.1502
2004-05-05,23:00:00,1.5,969,-200,4.9,760,81,1059,83,1518,560,12.0,79.8,1.1175
2004-05-06,0:00:00,1.4,898,-200,4.6,741,79,1085,76,1468,589,12.5,75.8,1.0938
2004-05-06,1:00:00,0.9,835,-200,3.4,674,46,1201,58,1416,488,12.0,75.0,1.0499
2004-05-06,2:00:00,0.5,766,-200,1.2,523,19,1534,30,1310,387,12.6,72.2,1.0503
2004-05-06,3:00:00,0.4,743,-200,1.0,502,-200,1635,-200,1292,355,12.7,71.6,1.0486
2004-05-06,4:00:00,-200,758,-200,1.2,517,15,1625,22,1294,351,13.1,67.1,1.0079
2004-05-06,5:00:00,0.6,804,-200,2.3,604,48,1366,50,1357,420,13.2,64.6,0.9774
2004-05-06,6:00:00,1.3,948,-200,6.1,817,128,1048,92,1546,695,13.1,65.6,0.9815
2004-05-06,7:00:00,2.9,1204,-200,16.8,1205,193,729,101,1984,1139,14.7,58.5,0.9688
2004-05-06,8:00:00,3.6,1231,-200,20.3,1304,203,652,121,2029,1315,15.9,53.1,0.9529
2004-05-06,9:00:00,3.4,1176,-200,16.4,1191,220,705,130,1836,1217,17.9,46.1,0.9388
2004-05-06,10:00:00,2.5,1043,-200,12.5,1066,161,789,114,1692,1014,20.2,37.7,0.8833
2004-05-06,11:00:00,2.1,992,-200,9.8,970,135,869,100,1624,884,18.5,42.8,0.9026
2004-05-06,12:00:00,1.1,885,-200,5.2,772,57,1035,56,1450,524,13.0,64.3,0.9586
