reviewText,Positive
when I got this game it was really fun but then it forced closed endlessly and was really boring. then two hours later they created an update that fixed it! talk about hard work!,1
Problem fixed great gameSame problem. 28 elements and force close. Hope you fix this soon so you can get 5 stars.In your comments you asked for 5 stars to keep the updates coming. I think if you update it you will get the 5 stars coming.,1
"Doodle God is a wonderful fun game that has a nearly endless combinations! Its worth the money it costs. ignore the other reviews saying it closes constantly, the update fixed it COMPLETELY! this is one of the best apps ever!",1
"it just force closes...  :(  other than that, it's brilliant. thanks 1 2 3 4 5 6 7 8 9",1
For the person who wanted Doodle God 2 I played Doodle God on the computer and then I played onother game on there called Doodle Devil.,1
when I got this. I thought it was going yo be boring but its not me Paige and my bff kylee do it and it is awesome I think everyone should get this wonderful app it is really fun.,1
"The game description doesn't do it justice. It is the stupidist, most boring game I've ever wasted two and a half hours playing while I hoped we were building up for the main levels.  It wasn't, the game sucks.",0
FINALLY!!! UPDATE AVAILABLE!!! FIXED THE FORCE CLOSE!!! WOO HOO!!! WORKS PERFECTLY NOW!!! YAY!!! I'm so glad they fixed the bug!!!,1
it is very fun! I didn't have problems with force close so I guess it depends on which version you get. the newest version is probably the most updated and works very well. get this game! it is so fun and the mini games make it worth it because the game ,1
I downloaded this game 3/20 and have not had any crashing issue. its fun making new elements and figuring out what you can combine to get.a certain result.,1
"This game is very inventive, combinations are vaired and interesting. There's always more than 1 way to get to an element and some are based more on words than common sense. For example early on if you combine fire and water you gain alcohol or 'firewate",1
I am having a fun time with this game. I can't wait to see what I'll make next.The force close everyone is talking about hasn't happened.,1
just amazing there is no other way to describe it if u like this game as much as I do u would get Doodle devil and Doodle farm :D,1
need to make pocket frogs.  please make pocket frogs the game. make pocket frogs for the kindle please. make pocket frogs for kindle.,0
Fun game. For all the complainers there is a kid mode in the settings to make it more age appropriate.,1
"I'm getting so sick of these apps that don't work, thinking of ditching the Kindle Fire for something with less restrictions and hassles. You're gonna lose me Amazon if you don't start investing in getting more good apps for this market.  UPDATE: The dev",1
"I liked the game a lot until the forced close issues,  well forced me to uninstall it.  I hope someone reads the reviews and fixes this fun game.",0
This is a cool game. It is harder than it looks. There is currently a crash problem but I am sure it will be fixed with next update. This is sort of a puzzle type game and I love this type of a game on phones and tablets.,1
