MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
3521_6,0.633406836,0.868687982,0.381477398,2.484785006,4.568467475,0.236383682,0.185667034,4.977287762,0.226681367,1.639470783,0.963947078,0.332965821,0.363836825,0.293495039,0.830209482,0.696582139,1.548070562,2.085667034,0.509481808,0.714112459,0.660639471,0.372326351,0.179492834,1.357772878,2.946968026,1.562734289,0.262183021,0.296361632,0.835060639,0.175413451,0.436383682,2.54432194,0.34707828,0.460970232,0.382690187,0.772987872,0.5,0.387320838,0.567805954,0.400441014,0.310253583,0.401653804,0.35292172,0.18561194,0.955462687,0.168179104,1.815343284,0.327104478,0.543223881,1.806447761,0.178985075,0.139641791,0.16841791,0.123283582,0.159223881,0.18561194,0.200776119,0.112179104,0.212955224,0.118268657,0.479283582,0.310149254,1.482746269,2.225850746,0.138567164,1.175880597,0.923402985,0.237074627,0.129910448,0.097850746,0.123283582,0.091761194,0.467641791,0.114447761,0.137910448,0.153014925,1.538328358,Control,Memantine,C/S,c-CS-m
3521_7,0.571314423,0.749633773,0.363164203,2.406711946,4.092289253,0.26141963,0.179651085,5.05779731,0.210280996,1.687441737,0.802770009,0.331468904,0.342788654,0.27806632,0.777333866,0.614995339,1.43973898,2.033160208,0.48355307,0.653216141,0.619256892,0.360633906,0.172193368,1.14356106,2.740311626,1.50246371,0.253695565,0.308563058,0.780263684,0.173658277,0.402050872,2.298575043,0.311093355,0.436010121,0.364229591,0.730190438,0.510054601,0.37062192,0.54135038,0.383007058,0.290850979,0.358636303,0.459581835,0.175494132,0.941862261,0.16344966,1.978304509,0.322498456,0.477995676,1.451744904,0.174722051,0.14214021,0.171479308,0.112492279,0.191244595,0.188851143,0.196571958,0.114190859,0.211318715,0.115966646,0.495676343,0.274861025,1.472745522,2.197652872,0.123533045,1.1571958,0.939082767,0.244827054,0.140210006,0.093962322,0.112492279,0.099058061,0.431516368,0.122374923,0.135114268,0.147699197,1.599830142,Control,Memantine,C/S,c-CS-m
3521_8,0.639173884,0.843304464,0.344836775,2.38934044,4.126449034,0.237841439,0.178814124,5.048500999,0.207728181,1.53550966,0.828514324,0.322051965,0.340306462,0.285409727,0.779347102,0.625582945,1.395469687,1.974816789,0.509926716,0.658227848,0.579746835,0.353097935,0.178547635,1.137908061,2.6739507,1.506329114,0.251832112,0.275416389,0.781878748,0.171485676,0.411725516,2.36242505,0.313790806,0.430512991,0.356828781,0.713524317,0.50859427,0.365756163,0.540439707,0.379613591,0.290739507,0.355896069,0.413057961,0.175895511,0.91780072,0.162677929,2.016815267,0.32128891,0.486782418,1.60081339,0.172532457,0.156655717,0.175660879,0.12106992,0.164085719,0.18880025,0.199202252,0.119505709,0.205146254,0.120131394,0.498826842,0.281323322,1.467699046,2.207648991,0.133661818,1.179727827,0.953621148,0.257078054,0.142734241,0.095416862,0.12106992,0.095886125,0.453777569,0.113952761,0.130455185,0.151024558,1.537384639,Control,Memantine,C/S,c-CS-m
3521_9,0.618862876,0.835317726,0.351973244,2.375518395,4.258996656,0.240668896,0.182073579,5.072909699,0.204949833,1.596789298,0.890568562,0.326153846,0.336856187,0.284280936,0.751304348,0.634782609,1.466354515,2.015117057,0.511571906,0.683478261,0.578862876,0.358394649,0.180468227,1.142608696,2.711705686,1.50916388,0.258595318,0.28,0.782876254,0.172307692,0.4109699,2.304080268,0.334046823,0.440535117,0.345819398,0.731505017,0.494448161,0.251638796,0.541404682,0.372976589,0.289899666,0.370702341,0.405083612,0.168189271,0.866947763,0.166471461,1.968376669,0.312953853,0.489419849,1.622315921,0.171781057,0.150620754,0.166081049,0.120559069,0.153509799,0.178886546,0.196689311,0.11720153,0.203560553,0.116654954,0.496915749,0.280862029,1.463965019,2.169204341,0.131490591,1.189427657,0.961973921,0.234949637,0.140548138,0.094167252,0.120559069,0.095026158,0.441789646,0.121339892,0.130709768,0.15725775,1.510111658,Control,Memantine,C/S,c-CS-m
3521_10,0.538125219,0.702343477,0.335082197,2.2378454,3.827911857,0.245365512,0.217033928,4.760930395,0.201818818,1.568380553,0.779993005,0.352221056,0.33823015,0.300979363,0.715809724,0.564358167,1.337005946,1.814095838,0.547394194,0.61559986,0.598111228,0.364113326,0.181532004,0.94718433,2.386323889,1.463273872,0.264428122,0.27544596,0.749912557,0.176460301,0.390171389,2.15459951,0.310772998,0.427946835,0.346449808,0.713186429,0.50996852,0.348198671,0.527806925,0.377229801,0.287513116,0.351521511,0.47289262,0.163295511,0.89876665,0.16477553,1.947113962,0.303798717,0.455648742,1.429995067,0.164972866,0.151850025,0.160138135,0.117316231,0.152540701,0.195954613,0.186581154,0.120473606,0.201282684,0.118006907,0.48949186,0.276862358,1.444696596,2.187567834,0.131327084,1.236112481,0.962802171,0.249827331,0.140207203,0.100345338,0.117316231,0.095313271,0.436803157,0.114158855,0.127380365,0.160335471,1.58677849,Control,Memantine,C/S,c-CS-m
3521_11,0.618631991,0.802814393,0.338439615,2.246526541,3.833808336,0.250801568,0.190594941,4.88956181,0.204666904,1.562878518,0.850374065,0.33683648,0.353580335,0.308158176,0.754898468,0.56875668,1.407552547,1.892233701,0.514071963,0.627182045,0.618810118,0.370146063,0.192376202,0.954577841,2.397399359,1.501246883,0.26718917,0.276273602,0.763804774,0.182223014,0.401318133,2.117385109,0.320270752,0.428393302,0.358211614,0.70484503,0.474171714,0.349483434,0.548806555,0.365336658,0.309226933,0.374064838,0.508906306,0.162180883,0.87433208,0.165941025,1.950326539,0.305857906,0.466554522,1.480110825,0.172075994,0.155254304,0.167623194,0.117652879,0.156243816,0.186127053,0.194339996,0.121314071,0.202256085,0.116267564,0.486542648,0.294775381,1.451711854,2.176231941,0.130912329,1.234217297,0.97783495,0.248169404,0.14159905,0.097763705,0.117652879,0.101029092,0.446269543,0.115772808,0.134870374,0.16287354,1.568771027,Control,Memantine,C/S,c-CS-m
3521_12,0.563806777,0.800468637,0.33813987,2.310201875,3.642573901,0.253064167,0.201694304,4.979812545,0.207281903,1.571737563,0.85147801,0.369863014,0.342645999,0.335796683,0.740987743,0.590302812,1.413482336,1.853100216,0.541997116,0.660778659,0.613554434,0.388248017,0.194304254,0.97999279,2.400324441,1.512797404,0.298846431,0.286049027,0.784607066,0.187635184,0.40483057,2.227469358,0.339942322,0.431326604,0.385364095,0.719718818,0.541276136,0.349675559,0.555695746,0.366077866,0.302271089,0.367880317,0.625450613,0.159617075,0.850151412,0.168115659,1.942854352,0.303116147,0.450620299,1.523395526,0.173488327,0.153365244,0.160886979,0.116147309,0.149848588,0.17436749,0.18198691,0.098368663,0.195662792,0.11175149,0.49037804,0.276741233,1.425710657,2.118882485,0.138614829,1.238448764,0.956334864,0.240988571,0.140763896,0.095926541,0.116147309,0.100224675,0.463417017,0.116049624,0.135488913,0.181400801,1.549184331,Control,Memantine,C/S,c-CS-m
3521_13,0.528070175,0.654166667,0.312938596,2.129824561,3.501096491,0.263596491,0.197587719,4.653947368,0.211403509,1.487061404,0.74627193,0.325219298,0.321052632,0.30372807,0.677850877,0.520833333,1.265570175,1.804605263,0.523903509,0.604605263,0.598903509,0.381359649,0.183114035,0.873684211,2.182894737,1.395175439,0.263377193,0.267105263,0.739035088,0.191666667,0.38377193,1.956140351,0.319736842,0.418421053,0.351315789,0.694736842,0.532675439,0.334429825,0.534649123,0.346710526,0.281140351,0.334649123,0.518421053,0.146260754,0.801323627,0.158835208,1.920052945,0.276505625,0.401588352,1.236796823,0.146657842,0.144275314,0.140304434,0.112772998,0.144010589,0.176836532,0.178027796,0.107610854,0.190072799,0.105493051,0.479152879,0.276902713,1.335671741,2.109331568,0.13514229,1.231369954,0.942686962,0.237193911,0.146393117,0.112905361,0.112772998,0.109463931,0.435473197,0.134877565,0.136598279,0.175645268,1.430840503,Control,Memantine,C/S,c-CS-m
3521_14,0.531347265,0.702756781,0.326589595,2.154290796,3.451311694,0.271231659,0.203201423,4.59270787,0.206758559,1.617163184,0.71342819,0.332147621,0.330146732,0.313472655,0.726989773,0.531347265,1.31258337,1.820586928,0.524232992,0.60982659,0.605380169,0.374388617,0.188305914,0.878168075,2.178301467,1.386171632,0.273232548,0.267896843,0.75655847,0.195864829,0.356825256,2.042685638,0.351489551,0.42463317,0.365495776,0.713650511,0.519119609,0.337038684,0.54957759,0.362383281,0.285237884,0.346376167,0.481991996,0.147742453,0.771306439,0.161768635,1.936548223,0.297087897,0.435212396,1.269035533,0.152284264,0.149479028,0.137456586,0.11180871,0.152551429,0.176195565,0.182741117,0.103393,0.189553834,0.111274379,0.486641731,0.278920652,1.363077745,2.113278119,0.141998397,1.250734705,0.967138659,0.241383917,0.144269303,0.122361742,0.11180871,0.099652685,0.427865349,0.127037136,0.152150681,0.181138124,1.455516965,Control,Memantine,C/S,c-CS-m
3521_15,0.472848789,0.639933166,0.306182122,2.059732665,3.396616541,0.252088555,0.200292398,4.327903091,0.197786132,1.391186299,0.682957393,0.319966583,0.305973266,0.314327485,0.668128655,0.485171261,1.255012531,1.706766917,0.500835422,0.596073517,0.565580618,0.362573099,0.184837093,0.812030075,2.032999165,1.369883041,0.285923141,0.261278195,0.745196324,0.208228906,0.355054302,1.864661654,0.303884712,0.415413534,0.365705931,0.688387636,0.514619883,0.325605681,0.503550543,0.331035923,0.2786132,0.320802005,0.453216374,0.142497682,0.748112833,0.16183287,1.98291617,0.292411601,0.424579526,1.307641372,0.148589591,0.149913919,0.15852205,0.105284068,0.173751821,0.162230168,0.177327506,0.111508409,0.18037346,0.105548934,0.453979605,0.276916965,1.337041451,2.068865051,0.148722024,1.20884651,0.950072838,0.242087141,0.146867965,0.110316514,0.105284068,0.08541915,0.430274136,0.125016554,0.14805986,0.184081579,1.473049927,Control,Memantine,C/S,c-CS-m
294_1,0.322140322,0.512558013,0.308490308,2.614660115,4.32964783,0.23041223,0.171853672,5.60960961,0.227409227,1.325279825,0.405814906,0.320775321,0.287196287,0.309172809,0.923832924,0.98976249,1.927791428,1.246519247,0.409227409,0.66994267,0.270952771,0.348621349,0.161889162,1.207343707,2.606606607,1.235735736,0.235462735,0.276549277,0.705159705,0.153699154,0.366912367,2.480889981,0.565247065,0.459459459,0.473518974,0.879197379,0.52020202,0.355446355,0.555419055,0.317908818,0.308217308,0.386977887,0.3995359,0.178508738,1.246890025,0.131267649,1.628939937,0.266351217,0.270396092,1.104098298,0.076089445,0.134930932,0.180874609,0.129512325,0.150499886,0.196061971,0.140578493,0.099824468,0.259253606,0.140578493,0.567961536,0.25475082,1.749217736,2.46851866,0.149584065,1.415324735,0.888727772,0.251011219,,,0.129512325,0.122491033,0.464092193,,0.183011524,0.168739983,1.027627261,Control,Memantine,S/C,c-SC-m
294_2,0.305504346,0.488543587,0.289043982,2.495654464,4.329734001,0.226757967,0.164998683,5.354227021,0.211614432,1.288912299,0.397945747,0.313932052,0.278245984,0.255596524,0.909007111,0.935475375,1.894521991,1.170924414,0.41440611,0.649855149,0.263760864,0.332499342,0.1494601,1.156570977,2.482617856,1.155649197,0.227548064,0.262707401,0.680142218,0.145114564,0.356333948,2.42164867,0.553068212,0.459178299,0.434158546,0.860811167,0.502765341,0.343429023,0.532657361,0.303792468,0.283908349,0.370950751,0.376876481,0.178482068,1.182121465,0.128061263,1.588141633,0.264841914,0.279551141,1.105087573,0.074986731,0.136325726,0.177951323,0.127682159,0.151110774,0.195920843,0.139661839,0.103192054,0.250360149,0.13867617,0.562817499,0.264159527,1.724619001,2.471605125,0.149442717,1.402077489,0.861551293,0.25847297,,,0.127682159,0.122147244,0.462354993,,0.178482068,0.187049814,0.982182121,Control,Memantine,S/C,c-SC-m
294_3,0.327590922,0.518457752,0.32184851,2.601312551,4.61730927,0.230926989,0.172955975,5.538692918,0.217528028,1.391987968,0.401832103,0.332102817,0.290538693,0.269209735,0.950095707,0.988515176,1.975799836,1.218074925,0.399781241,0.697839759,0.265654908,0.348646432,0.160650807,1.226141646,2.633305989,1.221903199,0.251298879,0.277960077,0.719168718,0.152584085,0.367240908,2.509570686,0.567815149,0.459119497,0.465135357,0.847142467,0.5300793,0.351517637,0.577522559,0.320617993,0.295870932,0.383647799,0.388159694,0.180118946,1.217115934,0.129837028,1.612806055,0.269869468,0.270950799,1.216575268,0.07878273,0.139182822,0.180582374,0.130377694,0.156484128,0.200587009,0.141422723,0.099868695,0.257279679,0.137483587,0.580443346,0.257434155,1.782884066,2.45508612,0.154398702,1.396153549,0.887155326,0.263381478,,,0.130377694,0.119718854,0.470842666,,0.194485209,0.168764965,0.990036302,Control,Memantine,S/C,c-SC-m
294_4,0.321299015,0.485576093,0.299533598,2.504404906,4.161513215,0.234237347,0.186042494,5.23838314,0.206253239,1.250993263,0.39436863,0.334945586,0.291242011,0.265676283,0.919502505,0.902573847,1.854378995,1.172395923,0.40663327,0.65607186,0.286577993,0.362584211,0.175332527,1.079461047,2.333909138,1.182933149,0.244947314,0.262048713,0.675418898,0.165140784,0.367593712,2.29607877,0.542926239,0.482294006,0.51839696,0.835204699,0.543617205,0.348764899,0.565209881,0.32682674,0.302297461,0.39557782,0.439454137,0.17612978,1.159038239,0.135187331,1.603997683,0.277423716,0.258594052,1.016898416,0.07387022,0.144360757,0.17777134,0.134897644,0.156913866,0.193124759,0.152954809,0.109115489,0.261587486,0.141077636,0.599459251,0.254152182,1.696407879,2.485901893,0.161162611,1.464561607,0.895616068,0.258690614,,,0.134897644,0.12379297,0.479818463,,0.195538818,0.188779452,1.028679027,Control,Memantine,S/C,c-SC-m
294_5,0.300456776,0.475723228,0.297411605,2.469125359,3.827947894,0.237354086,0.180341736,5.143292167,0.203857215,1.25325664,0.387582473,0.324479783,0.284046693,0.259685332,0.886144476,0.866350871,1.751649467,1.145829809,0.395702927,0.643376755,0.268990019,0.365251227,0.17103705,1.035019455,2.28286246,1.165961766,0.236169853,0.263407207,0.677211978,0.157672137,0.356623245,2.244967011,0.530197936,0.477076637,0.475554052,0.804432414,0.533581458,0.340551514,0.565048215,0.310776518,0.298765014,0.385214008,0.423616985,0.171894605,1.149985523,0.133867387,1.566740662,0.277482868,0.283370331,1.082231445,0.072193804,0.146028376,0.179036773,0.136666345,0.158382396,0.19418975,0.142843355,0.109255863,0.261171702,0.142939871,0.57388283,0.26783129,1.681497925,2.4990831,0.163111669,1.434610559,0.879258759,0.261750796,,,0.136666345,0.126242641,0.468680629,,0.193417624,0.186468488,1.058488563,Control,Memantine,S/C,c-SC-m
294_6,0.309965523,0.468067641,0.283040552,2.415695288,4.080774914,0.232638319,0.17123625,5.105073059,0.204071581,1.290921031,0.370382532,0.318995239,0.275488426,0.268264653,0.86701691,0.849285832,1.788868823,1.136102446,0.376949598,0.642094894,0.26153341,0.361516992,0.16975866,0.999343293,2.285339025,1.115416188,0.230996552,0.257428994,0.659333443,0.148579872,0.351009686,2.175340667,0.516335577,0.468724347,0.473157117,0.824495157,0.525857823,0.321457889,0.546544081,0.30865211,0.288786735,0.359382696,0.380889837,0.172736125,1.160662123,0.132619279,1.607108082,0.338851022,0.275754625,1.14157741,0.072833496,0.154138267,0.177799416,0.134469328,0.164849075,0.201850049,0.149367089,0.113534567,0.262512171,0.142064265,0.59707887,0.267867575,1.732035054,2.479454722,0.168159688,1.437000974,0.879844206,0.268549172,,,0.134469328,0.120253165,0.483252191,,0.212171373,0.187925998,1.051022395,Control,Memantine,S/C,c-SC-m
294_7,0.32346723,0.478435518,0.316701903,2.558985201,3.715010571,0.245454545,0.201902748,5.254122622,0.241226216,1.36807611,0.408668076,0.341437632,0.327272727,0.281395349,0.91627907,0.898520085,1.823044397,1.18372093,0.423678647,0.672938689,0.299154334,0.392389006,0.188160677,1.053699789,2.218816068,1.155391121,0.254122622,0.289006342,0.693446089,0.18372093,0.381606765,2.220718816,0.558139535,0.518816068,0.524312896,0.858773784,0.576321353,0.354545455,0.58858351,0.338689218,0.319450317,0.397251586,0.476744186,0.155746911,1.064520155,0.132534631,1.533133658,0.304505179,0.237364283,0.937351803,0.061400225,0.13615375,0.160114813,0.137526519,0.155247722,0.187694996,0.14064645,0.099837764,0.257082241,0.133283414,0.574316735,0.255210283,1.63259703,2.434668663,0.168101835,1.429801572,0.849868963,0.264195682,,,0.137526519,0.145763135,0.469362286,,0.238737052,0.238487458,1.0758767,Control,Memantine,S/C,c-SC-m
294_8,0.293755136,0.46240756,0.294576828,2.421322925,3.884141331,0.25451931,0.192276089,5.088537387,0.225349219,1.349424815,0.399958915,0.333196385,0.290468365,0.285332786,0.88537387,0.887838948,1.777937551,1.124897288,0.409613804,0.666187346,0.334634347,0.394207067,0.187551356,1.008011504,2.198644207,1.113599014,0.241372227,0.284921939,0.678512736,0.172350041,0.369556286,2.186935086,0.544782251,0.511503698,0.492810189,0.839975349,0.57189811,0.341413311,0.584018077,0.335661463,0.301561216,0.376540674,0.444741167,0.146070193,1.005561048,0.129757785,1.504201681,0.28954523,0.241596639,0.968240237,0.069822046,0.136183885,0.165101335,0.132105783,0.155832921,0.179930796,0.137172516,0.100593178,0.259515571,0.135936728,0.581438458,0.266312407,1.61319822,2.433391003,0.175729115,1.446984676,0.835145823,0.25,,,0.132105783,0.127904103,0.469476026,,0.2371478,0.228868018,1.04164607,Control,Memantine,S/C,c-SC-m
294_9,0.280735721,0.434656341,0.281316554,2.299322362,3.722555663,0.266214908,0.179090029,4.840464666,0.198063892,1.240464666,0.369990319,0.319070668,0.278412391,0.275508228,0.82749274,0.827879961,1.71732817,1.134946757,0.393610842,0.652081317,0.286544046,0.37018393,0.175798645,0.943852856,2.013359148,1.052662149,0.230590513,0.265827686,0.643175218,0.177153921,0.352952565,2.035430784,0.519070668,0.46892546,0.439690223,0.801548887,0.530880929,0.327395934,0.563407551,0.306292352,0.283833495,0.347337851,0.396515005,0.157756024,1.02434739,0.132153614,1.53250502,0.289282129,0.250753012,1.045808233,0.064633534,0.146711847,0.158634538,0.129769076,0.161646586,0.192143574,0.143072289,0.101154618,0.261671687,0.138805221,0.579819277,0.268448795,1.688002008,2.427836345,0.178965863,1.438629518,0.841114458,0.261797189,,,0.129769076,0.135542169,0.477911647,,0.235190763,0.21623996,1.082705823,Control,Memantine,S/C,c-SC-m
294_10,0.33930997,0.521325727,0.34338495,2.550937245,3.437109481,0.271936974,0.220320565,5.197500679,0.239337137,1.499864167,0.433034501,0.379788101,0.32192339,0.320021733,0.902200489,0.901385493,1.856017387,1.205107308,0.456669383,0.721271394,0.323010052,0.434392828,0.208367291,1.036674817,2.179299104,1.188264059,0.270578647,0.304808476,0.706873132,0.201303993,0.445531106,2.170877479,0.61206194,0.569410486,0.633523499,0.939690302,0.632165173,0.407769628,0.638413475,0.398533007,0.372724803,0.470795979,0.541157294,0.142607035,0.970555467,0.137673086,1.508992519,0.300015916,0.220754417,0.909597326,0.063982174,0.147540984,0.160114595,0.130351743,0.152634092,0.18844501,0.139583002,0.107910234,0.261976763,0.13608149,0.597166958,0.265796594,1.622473341,2.406016234,0.188285851,1.438325641,0.878083718,0.274550374,,,0.130351743,0.1577272,0.481776222,,0.250676428,0.243673404,1.076874105,Control,Memantine,S/C,c-SC-m
294_11,0.315139032,0.483264676,0.326210093,2.42507724,3.651905252,0.275489186,0.245365602,4.987899073,0.220906282,1.402677652,0.422502575,0.358135942,0.304325438,0.291709578,0.89907312,0.856333677,1.755149331,1.151390319,0.425592173,0.695932029,0.315911432,0.421472709,0.213439753,0.989958805,2.057415036,1.128475798,0.27445932,0.288105046,0.702111226,0.185118435,0.387487127,2.061534501,0.576725026,0.547373841,0.589083419,0.918898043,0.602729145,0.369207003,0.606333677,0.355818744,0.35092688,0.422245108,0.502832132,0.147309237,0.967068273,0.138795181,1.540401606,0.312449799,0.239839357,0.924819277,0.062811245,0.152610442,0.157108434,0.136385542,0.161445783,0.188915663,0.144899598,0.123052209,0.267791165,0.14248996,0.622168675,0.285301205,1.657349398,2.49253012,0.192128514,1.464738956,0.857670683,0.278554217,,,0.136385542,0.138955823,0.514216867,,0.250281124,0.249959839,1.105863454,Control,Memantine,S/C,c-SC-m
294_12,0.35969917,0.490404564,0.325207469,2.405342324,3.626815353,0.269190871,0.224325726,5.003371369,0.223288382,1.373443983,0.418827801,0.357624481,0.314574689,0.311462656,0.908454357,0.877852697,1.79123444,1.23003112,0.437240664,0.676348548,0.325466805,0.427126556,0.211358921,0.997406639,2.080912863,1.146006224,0.268672199,0.295643154,0.701763485,0.185684647,0.403786307,2.093620332,0.586618257,0.55186722,0.652748963,0.923755187,0.638485477,0.369294606,0.625778008,0.367219917,0.35503112,0.441649378,0.484180498,0.152669271,0.955891927,0.138671875,1.53499349,0.30875651,0.239257813,0.95686849,0.06266276,0.146484375,0.161458333,0.134928385,0.167480469,0.196777344,0.153808594,0.110351563,0.258789063,0.146321615,0.623046875,0.293294271,1.648925781,2.466145833,0.192871094,1.482259115,0.871582031,0.289550781,,,0.134928385,0.139811198,0.479654948,,0.267578125,0.252441406,1.127766927,Control,Memantine,S/C,c-SC-m
