FISCAL_YEAR,FISCAL_PERIOD,DEPT_NAME,DIV_NAME,MERCHANT,CAT_DESCR,TRANS_DT,MERCHANDISE_AMT
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,GOTOCITRIX.COM,DIRECT MARKETING-CONTINUITY-SUBSCRIPTION MERCHANTS,9/23/2015,39.2
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,SAFEWAY STORE00017632,GROCERY STORES SUPERMARKETS,9/23/2015,40
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,SOL*SNAP-ON INDUSTRIAL,HARDWARE STORES,9/23/2015,1629.41
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,SOL*SNAP-ON INDUSTRIAL,HARDWARE STORES,9/23/2015,24.45
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,SOUTHWES 5262145542801,AIRLINE,9/23/2015,597
2016,3,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,USPS 09176009035400373,POSTAL SERVICES-GOVERNMENT ONLY,9/23/2015,7.23
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,ATLANTA AIRPORT,FAST FOOD RESTAURANTS,9/24/2015,17.4
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,CROWNE PLAZA ATLANTA MID,LODGING,9/24/2015,557.88
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,CROWNE PLAZA ATLANTA,EATING PLACES RESTAURANTS,9/24/2015,28.16
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,CROWNE PLAZA ATLANTA,EATING PLACES RESTAURANTS,9/24/2015,6.99
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,HY-PARK GARAGE,AUTOMOBILE PARKING LOTS AND GARAGES,9/24/2015,14
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARTA ATLANTA 00000018,TRAVEL,9/24/2015,3.5
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,PATS PIZZA IN WEST DOVER,EATING PLACES RESTAURANTS,9/24/2015,534.57
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,STARBUCKS #22999 ATLANTA,FAST FOOD RESTAURANTS,9/24/2015,6.21
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,USPS 09082005335430727,POSTAL SERVICES-GOVERNMENT ONLY,9/24/2015,6.74
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WB MASON,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,9/24/2015,101.84
2016,3,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,RESTAURANT DEPOT,GROCERY STORES SUPERMARKETS,9/24/2015,181.48
2016,3,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,STAPLS7143425806000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,9/24/2015,180.16
2016,3,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,STAPLS7143425806000002,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,9/24/2015,577.55
2016,3,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,STAPLS7143425806000003,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,9/24/2015,13.19
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AMAZON.COM,BOOK STORES,9/25/2015,13.45
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AMAZON.COM,BOOK STORES,9/25/2015,28.81
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,CROWNE PLAZA ATLANTA MID,LODGING,9/25/2015,646.4
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,FAMOUS FAMIGLIA PI,FAST FOOD RESTAURANTS,9/25/2015,9.17
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,GOODFELLAS PIZZA AND W,EATING PLACES RESTAURANTS,9/25/2015,10.26
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,IAT INTERACTIVE,MISCELLANEOUS PUBLISHING AND PRINTING,9/25/2015,2268.09
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,TAXI CAB SERVICE,TRAVEL,9/25/2015,36
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WB MASON,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,9/25/2015,59.8
2016,3,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,MAIN ST MARKET,MISCELLANEOUS GENERAL MERCHANDISE,9/25/2015,56.33
2016,3,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,USPS 09176009035400373,POSTAL SERVICES-GOVERNMENT ONLY,9/25/2015,6.74
2016,3,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,DATA RECOGNITION CORP,MISCELLANEOUS PUBLISHING AND PRINTING,9/25/2015,321.35
2016,3,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,DATA RECOGNITION CORP,MISCELLANEOUS PUBLISHING AND PRINTING,9/25/2015,38.56
2016,3,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,INFOBASE LEARNING,MISCELLANEOUS PUBLISHING AND PRINTING,9/25/2015,1007.44
2016,3,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,INFOBASE LEARNING,MISCELLANEOUS PUBLISHING AND PRINTING,9/25/2015,70.52
2016,3,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,NAPA ONLINE,AUTOMOTIVE PARTS ACCESSORIES STORES,9/25/2015,129
2016,3,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,NAPA ONLINE,AUTOMOTIVE PARTS ACCESSORIES STORES,9/25/2015,7.95
2016,3,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,OREGON LAMINATIONS COMPAN,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,9/25/2015,195
2016,3,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,OREGON LAMINATIONS COMPAN,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,9/25/2015,5.95
2016,3,DEPT OF EDUCATION,TRANSPORTATION,MATCH UP PROMOTIONS LLC,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,9/25/2015,257.64
2016,3,DEPT OF EDUCATION,TRANSPORTATION,MATCH UP PROMOTIONS LLC,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,9/25/2015,26.79
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,BALSAMIQ,COMPUTER SOFTWARE STORES,9/26/2015,12
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,DMI* DELL K-12/GOVT,COMPUTERS COMPUTER PERIPHERAL EQUIPMENT SOFTWARE,9/26/2015,157.68
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,SFI*PHOTOSBYSHUTTERFLY,CAMERA AND PHOTOGRAPHIC SUPPLY STORES,9/26/2015,1138.49
2016,3,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,AMAZON.COM,BOOK STORES,9/26/2015,219.5
2016,3,DEPT OF EDUCATION,ADVISORY COUNCIL,COMCAST,CABLE SATELLITE OTHER PAY TELEVISION RADIO SVCS,9/27/2015,112.9
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,PATS PIZZA IN WEST DOVER,EATING PLACES RESTAURANTS,9/28/2015,322.88
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,PITSCO INC,SCHOOLS EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,9/28/2015,59.78
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,PITSCO INC,SCHOOLS EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,9/28/2015,854
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,SFI*PHOTOSBYSHUTTERFLY,CAMERA AND PHOTOGRAPHIC SUPPLY STORES,9/28/2015,-420.5
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,DMI* DELL K-12/GOVT,COMPUTERS COMPUTER PERIPHERAL EQUIPMENT SOFTWARE,9/29/2015,30.58
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,SAFEWAY STORE00017632,GROCERY STORES SUPERMARKETS,9/29/2015,17.99
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,STAPLS0138373874000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,9/29/2015,262.24
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,STAPLS0138373874000002,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,9/29/2015,11.34
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,VZWRLSS*MY VZ VB P,TELECOM INCL PREPAID-RECURRING PHONE SVCS,9/29/2015,316.64
2016,3,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,DMI* DELL BUS ONLINE,COMPUTERS COMPUTER PERIPHERAL EQUIPMENT SOFTWARE,9/29/2015,119.99
2016,3,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,DMI* DELL BUS ONLINE,COMPUTERS COMPUTER PERIPHERAL EQUIPMENT SOFTWARE,9/29/2015,21.99
2016,3,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,STAPLES DIRECT,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,9/29/2015,85.74
2016,3,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,USPS 09176009035400373,POSTAL SERVICES-GOVERNMENT ONLY,9/29/2015,9.8
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,DOLRTREE 1563 00015636,VARIETY STORES,9/30/2015,0.6
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,DOLRTREE 1563 00015636,VARIETY STORES,9/30/2015,3.12
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,DOLRTREE 1563 00015636,VARIETY STORES,9/30/2015,3.28
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,STAPLS0138411427000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,9/30/2015,121.54
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,USPS 09082005335430727,POSTAL SERVICES-GOVERNMENT ONLY,9/30/2015,45.51
2016,3,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,USPS 09082005335430727,POSTAL SERVICES-GOVERNMENT ONLY,9/30/2015,95.2
2016,3,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,CORRECTIONAL COUNSELING O,BOOK STORES,9/30/2015,600
2016,3,DEPT OF EDUCATION,TRANSPORTATION,UPS*1Z21X956NT92420651,FREIGHT CARRIER TRUCKING-LCL-LNG DIST MVG-STORAGE,9/30/2015,8.65
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AMAZON.COM,BOOK STORES,10/1/2015,36.04
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,CHICK-FIL-A #02680,FAST FOOD RESTAURANTS,10/1/2015,228.9
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,REDNER'S WHAREHUSE,GROCERY STORES SUPERMARKETS,10/1/2015,133.44
2016,4,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,WWW.NEWEGG.COM,ELECTRONIC SALES,10/1/2015,2.99
2016,4,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,WWW.NEWEGG.COM,ELECTRONIC SALES,10/1/2015,241.98
2016,4,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,WWW.NEWEGG.COM,ELECTRONIC SALES,10/1/2015,417
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MO/TO - FRAUD W/O,INTERNAL TRANSACTION,10/2/2015,-3.29
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,USPS 09082005335430727,POSTAL SERVICES-GOVERNMENT ONLY,10/2/2015,6.74
2016,4,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,HOTEL*GETAROOM.COM,TRAVEL,10/2/2015,757.56
2016,4,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,STAPLS0138493986000002,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,10/2/2015,427.49
2016,4,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,STAPLS7143425806000004,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,10/2/2015,11.2
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WISE COACHES INC - AIRPOR,TRAVEL,10/3/2015,15
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,JAMBA JUICE,FAST FOOD RESTAURANTS,10/3/2015,5.29
2016,4,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,NCS PEARSON,SCHOOLS EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,10/3/2015,10
2016,4,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,NCS PEARSON,SCHOOLS EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,10/3/2015,132
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,DEMOS' RESTAURANT,EATING PLACES RESTAURANTS,10/4/2015,23.14
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,FROTHY MONKEY,EATING PLACES RESTAURANTS,10/4/2015,11.64
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,RENAISSANCE HOTELS F/B,LODGING,10/4/2015,7.39
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,GAN*NEWSPAPER SUB1052,DIRECT MARKETING-CONTINUITY-SUBSCRIPTION MERCHANTS,10/5/2015,29
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,GROTTO PIZZA,EATING PLACES RESTAURANTS,10/5/2015,431.51
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,PATS PIZZA IN WEST DOVER,EATING PLACES RESTAURANTS,10/5/2015,456.38
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,PUCKETT'S GROCERY,FAST FOOD RESTAURANTS,10/5/2015,20.37
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,RENAISSANCE HOTELS F/B,LODGING,10/5/2015,6.58
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,SKILLPATH NATIONAL,SCHOOLS EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,10/5/2015,149
2016,4,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,APPLIANCE SERVICENTER,ELECTRICAL AND SMALL APPLIANCE REPAIR SHOPS,10/5/2015,35
2016,4,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,SHOPRITE CHRSTNLNDG S1,GROCERY STORES SUPERMARKETS,10/5/2015,124.5
2016,4,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,USAIRWAYS 0377685848124,AIRLINE,10/5/2015,571.7
2016,4,DEPT OF EDUCATION,ADVISORY COUNCIL,XEROX CORPORATION/RBO,OFFICE PHOTOGRAPHIC PHOTOCOPY MICROFILM EQUIPMT,10/6/2015,195.21
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,BALTIMORE FASTPARK 2,AUTOMOBILE PARKING LOTS AND GARAGES,10/6/2015,32
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,DUNKIN #352295 Q35,FAST FOOD RESTAURANTS,10/6/2015,2.82
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,EB 2015 DELAWARE LATI,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,10/6/2015,50
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,EB EIGHTH ANNUAL VISI,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,10/6/2015,30
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,EB EIGHTH ANNUAL VISI,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,10/6/2015,30
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,FRESH ATTRACTI21634605,FAST FOOD RESTAURANTS,10/6/2015,14.61
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,PUCKETT'S GROCERY,FAST FOOD RESTAURANTS,10/6/2015,13.9
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,RENAISSANCE HOTELS F/B,LODGING,10/6/2015,7.34
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,SAFEWAY STORE00017632,GROCERY STORES SUPERMARKETS,10/6/2015,25
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,STAPLS0138576084000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,10/6/2015,569.05
2016,4,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,STAPLS0138576019000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,10/6/2015,4.15
2016,4,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,WW GRAINGER,INDUSTRIAL SUPPLIES NOT ELSEWHERE CLASSIFIED,10/6/2015,70.68
2016,4,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,XEROX CORPORATION/RBO,OFFICE PHOTOGRAPHIC PHOTOCOPY MICROFILM EQUIPMT,10/6/2015,19.96
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,DMI* DELL K-12/GOVT,COMPUTERS COMPUTER PERIPHERAL EQUIPMENT SOFTWARE,10/7/2015,1332.25
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,DMI* DELL K-12/GOVT,COMPUTERS COMPUTER PERIPHERAL EQUIPMENT SOFTWARE,10/7/2015,404.98
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,DMI* DELL K-12/GOVT,COMPUTERS COMPUTER PERIPHERAL EQUIPMENT SOFTWARE,10/7/2015,592.15
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,HILTON ROCKVILLE F AND B,EATING PLACES RESTAURANTS,10/7/2015,32.99
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,PAYPAL *NATIONALASS,ORGANIZATIONS CHARITABLE AND SOCIAL SERVICES,10/7/2015,730
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,RENAISSANCE HOTELS 9671E,LODGING,10/7/2015,764.7
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,STAPLS0138616356000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,10/7/2015,93.9
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,XEROX CORPORATION/RBO,OFFICE PHOTOGRAPHIC PHOTOCOPY MICROFILM EQUIPMT,10/7/2015,151.88
2016,4,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,LEARNING SERVICES,COMPUTERS COMPUTER PERIPHERAL EQUIPMENT SOFTWARE,10/7/2015,799
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,HILTON ROCKVILLE F AND B,EATING PLACES RESTAURANTS,10/8/2015,13.99
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,HILTON ROCKVILLE F AND B,EATING PLACES RESTAURANTS,10/8/2015,17.99
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,HILTON ROCKVILLE,LODGING,10/8/2015,765.9
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AMTRAK .COM 2820721596277,TRAVEL,10/9/2015,87
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,HILTON ROCKVILLE F AND B,EATING PLACES RESTAURANTS,10/9/2015,17.99
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,REDNER'S WHAREHUSE,GROCERY STORES SUPERMARKETS,10/9/2015,108
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,USPS 09176009035400373,POSTAL SERVICES-GOVERNMENT ONLY,10/9/2015,20.22
2016,4,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,EB EIGHTH ANNUAL VISI,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,10/9/2015,30
2016,4,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,STAPLS7144266040000002,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,10/9/2015,9.49
2016,4,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,RESTAURANT DEPOT,GROCERY STORES SUPERMARKETS,10/9/2015,37.52
2016,4,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,RESTAURANT DEPOT,GROCERY STORES SUPERMARKETS,10/9/2015,7.64
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,STAPLS0138743226000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,10/10/2015,35.34
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,STAPLS0138743300000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,10/10/2015,248.56
2016,4,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,EDUCATION WEEK,DIRECT MARKETING-CONTINUITY-SUBSCRIPTION MERCHANTS,10/10/2015,39
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AMAZON MKTPLACE PMTS,BOOK STORES,10/12/2015,7.28
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WB MASON,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,10/12/2015,203.68
2016,4,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,NCS*GED EXAM,SCHOOLS EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,10/12/2015,920
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,EB EIGHTH ANNUAL VISI,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,10/13/2015,30
2016,4,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,EB EIGHTH ANNUAL VISI,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,10/13/2015,30
2016,4,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,EB EIGHTH ANNUAL VISI,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,10/13/2015,30
2016,4,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,K AND R GRAPHICS SIGN INC,MISCELLANEOUS AND SPECIALTY RETAIL STORES,10/13/2015,263.23
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AMAZON.COM,BOOK STORES,10/14/2015,96.92
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,CACFP.ORG,ORGANIZATIONS MEMBERSHIP-NOT ELSEWHERE CLASSIFIED,10/14/2015,100
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,DISNEY HILTON RESTRNT,EATING PLACES RESTAURANTS,10/14/2015,29.63
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,EBI*EBAGS.COM,DIRECT MARKETING-OTHER DIRECT MARKETERS-NOT ELSEW,10/14/2015,109.99
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,EBI*EBAGS.COM,DIRECT MARKETING-OTHER DIRECT MARKETERS-NOT ELSEW,10/14/2015,4.95
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,FIVE GUYS NATIONAL,FAST FOOD RESTAURANTS,10/14/2015,11.64
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MEARS TRANS. AIRPORT,TRAVEL,10/14/2015,32
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,SKILLPATH NATIONAL,SCHOOLS EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,10/14/2015,24.95
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,SKILLPATH NATIONAL,SCHOOLS EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,10/14/2015,6.95
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,USAIRWAYS 0372418430696,AIRLINE,10/14/2015,25
2016,4,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,NCS*GED EXAM,SCHOOLS EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,10/14/2015,150
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,DISNEY HILTON RESTRNT,EATING PLACES RESTAURANTS,10/15/2015,21.67
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,NIAAA,ORGANIZATIONS MEMBERSHIP-NOT ELSEWHERE CLASSIFIED,10/15/2015,330
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,SOUTHWES 5262151423660,AIRLINE,10/15/2015,248.01
2016,4,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,MHE*MCGRAW-HILL ECOMM,BOOKS PERIODICALS AND NEWSPAPERS,10/15/2015,40.87
2016,4,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,MHE*MCGRAW-HILL ECOMM,BOOKS PERIODICALS AND NEWSPAPERS,10/15/2015,544.7
2016,4,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,SHOPRITE CHRSTNLNDG S1,GROCERY STORES SUPERMARKETS,10/15/2015,14.46
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,DISNEY HILTON RESTRNT,EATING PLACES RESTAURANTS,10/16/2015,20.24
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,VZWRLSS*IVR VB,TELECOM INCL PREPAID-RECURRING PHONE SVCS,10/16/2015,1412.92
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,VZWRLSS*IVR VB,TELECOM INCL PREPAID-RECURRING PHONE SVCS,10/16/2015,280.07
2016,4,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,AMAZON.COM,BOOK STORES,10/17/2015,150.92
2016,4,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,STAPLES DIRECT,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,10/17/2015,9.69
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AMERICAN AI 0010261964766,AIRLINE,10/18/2015,25
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,PPA PHILADELPHIA AIRPORT,AUTOMOBILE PARKING LOTS AND GARAGES,10/18/2015,100
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,SOUTHWES 5262152400894,AIRLINE,10/18/2015,551.5
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,NEWS AND GIFTS PHI,GIFT CARD NOVELTY AND SOUVENIR SHOPS,10/19/2015,15.94
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,PEET'S COFFEE AND TEA,FAST FOOD RESTAURANTS,10/19/2015,2.59
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,SAFEWAY STORE00027060,GROCERY STORES SUPERMARKETS,10/19/2015,20
2016,4,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,SUPERSHUTTLE-EXECUCARTPA,TRANSPORTATION SERVICES NOT ELSEWHERE CLASSIFIED,10/19/2015,50
2016,4,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,APPLIANCE SERVICENTER,ELECTRICAL AND SMALL APPLIANCE REPAIR SHOPS,10/19/2015,25
