Carat Weight,Cut,Color,Clarity,Polish,Symmetry,Report,Price
0.91,Good,F,SI1,EX,VG,GIA,3893
2.13,Ideal,G,VVS2,EX,EX,GIA,31390
1.12,Good,G,SI1,EX,VG,GIA,5640
1.01,Good,G,SI1,VG,G,GIA,4805
2.01,Good,I,VS2,EX,EX,AGSL,15290
2.41,Ideal,I,SI1,EX,EX,GIA,19515
1.04,Very Good,D,IF,G,G,GIA,14206
0.91,Ideal,D,SI1,ID,ID,AGSL,5142
2.28,Very Good,F,VS1,VG,VG,GIA,37274
1.01,Very Good,F,IF,EX,G,GIA,9873
2,Good,F,SI1,EX,EX,GIA,18069
1.51,Very Good,I,VS2,VG,VG,GIA,9058
1.33,Good,G,VS1,VG,G,GIA,10096
0.78,Ideal,D,VS2,EX,VG,GIA,3736
0.78,Very Good,E,SI1,EX,EX,GIA,2565
1.01,Good,E,VS2,VG,G,GIA,5829
1.38,Ideal,H,SI1,VG,VG,GIA,7930
1.01,Very Good,G,VVS2,VG,EX,GIA,8538
0.81,Good,H,SI1,VG,VG,GIA,2534
1.11,Signature-Ideal,G,VVS2,EX,EX,GIA,10266
1.01,Very Good,F,SI1,VG,VG,GIA,5174
1.05,Ideal,H,SI1,VG,VG,GIA,5095
2.01,Ideal,H,VS2,EX,EX,GIA,21254
1.01,Very Good,F,VVS2,VG,EX,GIA,7583
2.02,Ideal,I,VS1,EX,EX,GIA,18324
0.9,Very Good,D,SI1,EX,G,GIA,4405
1.6,Ideal,I,VS1,EX,EX,GIA,11890
2,Ideal,D,VS1,VG,VG,GIA,34689
1.13,Ideal,D,VVS1,VG,EX,GIA,13335
2.33,Very Good,I,SI1,VG,VG,GIA,18119
1.04,Very Good,F,SI1,VG,G,AGSL,5490
1.03,Ideal,E,VS1,ID,ID,AGSL,8385
1.2,Ideal,G,VVS2,EX,EX,GIA,10812
1.2,Very Good,I,SI1,VG,VG,GIA,5816
2.28,Ideal,H,VVS1,EX,EX,GIA,25530
1.09,Ideal,F,VVS2,VG,VG,GIA,9558
1.07,Ideal,G,VVS2,ID,ID,AGSL,8145
2.2,Very Good,G,VS1,EX,VG,GIA,32526
2.02,Very Good,F,VS2,EX,VG,GIA,25815
2.01,Very Good,F,VS2,EX,EX,GIA,28424
1,Good,E,SI1,VG,G,GIA,4916
1.24,Ideal,G,VVS1,EX,VG,GIA,10724
1.3,Very Good,I,VS1,EX,VG,GIA,6819
2.02,Very Good,I,VS2,EX,VG,GIA,16179
1.31,Ideal,G,VVS1,EX,EX,GIA,13406
2.02,Very Good,G,VS1,VG,EX,GIA,25190
1.24,Very Good,G,VS2,G,G,GIA,8064
0.75,Signature-Ideal,G,SI1,ID,ID,AGSL,3171
1.06,Ideal,E,SI1,EX,EX,GIA,5798
1.56,Ideal,E,VS2,EX,EX,GIA,14112
1.64,Very Good,I,SI1,G,G,GIA,9144
1.74,Very Good,G,VS2,VG,VG,GIA,15626
2.15,Ideal,G,VVS2,ID,ID,AGSL,32374
2.04,Very Good,G,SI1,VG,EX,GIA,19367
0.9,Ideal,H,VS2,VG,VG,GIA,4403
2.51,Ideal,H,SI1,VG,EX,GIA,25113
1.57,Ideal,G,SI1,VG,VG,GIA,10621
1,Fair,E,SI1,VG,G,GIA,4771
2.05,Ideal,G,VS2,EX,EX,GIA,25544
1.51,Very Good,D,SI1,VG,EX,GIA,12106
0.92,Very Good,G,VVS2,VG,G,GIA,5183
1.19,Signature-Ideal,D,SI1,EX,EX,GIA,9066
1.03,Ideal,E,VVS2,EX,EX,GIA,10003
0.91,Very Good,F,SI1,EX,VG,GIA,3991
2.03,Ideal,E,VS2,EX,EX,GIA,30170
1.5,Very Good,G,VS2,EX,VG,GIA,11392
1.51,Ideal,I,VVS2,EX,EX,GIA,10821
0.9,Very Good,D,SI1,G,VG,GIA,4518
0.92,Signature-Ideal,I,SI1,EX,EX,GIA,4488
1.29,Very Good,G,VS1,G,VG,GIA,9105
1.19,Very Good,G,SI1,EX,VG,GIA,6127
2.13,Very Good,I,SI1,EX,EX,AGSL,15965
1.52,Ideal,G,VS2,ID,ID,AGSL,13809
0.9,Good,E,SI1,VG,VG,GIA,3997
1.01,Ideal,F,SI1,EX,EX,GIA,5932
1.75,Ideal,I,VS2,ID,ID,AGSL,12531
1.2,Very Good,G,SI1,EX,EX,GIA,7372
1.05,Ideal,G,VVS2,VG,VG,GIA,8083
2.05,Good,F,IF,G,G,GIA,41217
1.02,Very Good,I,VS2,EX,EX,AGSL,4623
2.08,Ideal,H,SI1,VG,VG,GIA,17469
0.76,Ideal,D,VS2,VG,EX,GIA,3401
1.13,Ideal,G,VVS1,VG,VG,GIA,10017
2.28,Ideal,G,VVS2,VG,VG,GIA,33839
2.01,Ideal,I,VVS2,EX,EX,GIA,22989
1.31,Good,H,SI1,VG,VG,GIA,6793
1.14,Ideal,D,IF,EX,EX,GIA,20452
2.15,Very Good,H,VVS2,EX,EX,GIA,26580
1,Fair,E,SI1,G,G,GIA,5212
0.91,Ideal,I,VS1,EX,EX,GIA,3954
2.26,Very Good,I,SI1,VG,EX,GIA,17845
0.9,Good,E,SI1,G,G,GIA,3933
1.16,Very Good,I,SI1,VG,VG,GIA,4586
0.91,Very Good,F,SI1,VG,G,GIA,4437
1.56,Ideal,H,SI1,VG,VG,GIA,10642
2.33,Ideal,G,SI1,VG,VG,GIA,24894
1.51,Very Good,F,VS2,VG,VG,GIA,13080
1,Good,D,SI1,VG,VG,GIA,5727
0.75,Ideal,E,VS1,VG,VG,GIA,3535
2.07,Ideal,H,SI1,VG,VG,GIA,18311
1.12,Signature-Ideal,H,VS1,ID,ID,AGSL,7788
2.08,Very Good,H,VS2,EX,VG,GIA,20265
2.12,Ideal,I,SI1,EX,EX,GIA,15364
1.31,Signature-Ideal,G,VVS2,ID,ID,AGSL,13168
1.01,Very Good,H,VS2,EX,VG,AGSL,5319
1.26,Ideal,I,VVS1,EX,VG,GIA,7578
1.7,Ideal,H,VS2,EX,EX,GIA,13848
0.9,Good,E,VS2,VG,VG,GIA,4182
1.3,Very Good,F,VS2,VG,VG,GIA,10298
1.51,Good,H,SI1,EX,EX,GIA,10277
0.82,Very Good,G,SI1,G,VG,GIA,3032
1.06,Ideal,F,VS2,ID,ID,AGSL,7618
0.92,Very Good,H,VS1,EX,VG,GIA,4188
1.06,Ideal,H,VS2,VG,VG,GIA,5576
1.31,Very Good,I,SI1,VG,G,GIA,6686
1.21,Ideal,H,VVS1,ID,ID,AGSL,8286
1.01,Good,F,VS2,EX,VG,GIA,6288
1,Good,E,VS2,VG,VG,GIA,6315
2.07,Ideal,I,VS2,EX,EX,GIA,17045
2.23,Very Good,F,SI1,VG,VG,GIA,23837
0.91,Very Good,G,SI1,G,VG,GIA,3959
2.54,Very Good,F,VVS2,G,VG,GIA,50787
2.29,Very Good,I,VS2,EX,EX,GIA,20914
2.11,Very Good,I,VS2,VG,VG,GIA,16026
0.96,Good,G,SI1,VG,VG,GIA,4234
1.5,Good,E,VVS2,G,G,GIA,18034
1.01,Ideal,D,SI1,VG,EX,GIA,5812
1.13,Very Good,F,SI1,EX,EX,GIA,5017
0.92,Very Good,E,SI1,G,VG,GIA,4232
2.17,Ideal,G,SI1,VG,EX,GIA,20823
0.91,Ideal,F,SI1,VG,EX,GIA,4267
0.9,Very Good,E,VVS2,G,VG,GIA,5987
1,Very Good,E,SI1,G,G,GIA,5413
1.01,Very Good,D,SI1,EX,EX,GIA,6630
2.13,Ideal,G,VS1,ID,ID,AGSL,29221
1,Very Good,E,VS2,VG,G,GIA,6315
1.25,Ideal,I,SI1,EX,EX,GIA,5821
1.03,Very Good,H,VS2,VG,VG,GIA,5422
1.51,Very Good,I,SI1,VG,VG,GIA,8813
0.9,Very Good,G,SI1,EX,VG,GIA,3752
2,Very Good,F,SI1,G,VG,GIA,19647
1.07,Very Good,G,VS1,EX,EX,GIA,7168
1.04,Very Good,I,SI1,VG,G,GIA,4175
0.9,Very Good,G,VS2,G,G,GIA,4369
1.06,Very Good,I,SI1,VG,EX,GIA,4507
2,Good,H,SI1,VG,VG,GIA,17033
1.05,Ideal,I,SI1,VG,VG,GIA,4494
0.87,Very Good,F,VVS2,G,VG,GIA,4528
1.24,Ideal,E,VVS1,EX,VG,GIA,14102
1.06,Ideal,I,VS2,VG,VG,GIA,5013
1.03,Ideal,F,IF,VG,VG,GIA,10615
2.49,Very Good,G,VS1,VG,VG,GIA,36028
1.5,Very Good,I,SI1,EX,VG,GIA,8127
2.1,Ideal,F,SI1,VG,VG,GIA,19802
1.05,Ideal,F,VVS2,ID,ID,AGSL,9908
2.05,Ideal,G,VS1,EX,EX,GIA,27816
1.58,Ideal,H,VVS1,VG,VG,GIA,14569
1.06,Good,E,SI1,VG,EX,GIA,5924
1,Very Good,F,SI1,EX,VG,GIA,5804
1,Good,F,VS1,VG,G,GIA,6348
0.91,Very Good,H,VS2,G,G,GIA,4193
2.01,Very Good,E,SI1,G,VG,GIA,20399
0.82,Ideal,E,SI1,VG,VG,GIA,3588
1.3,Very Good,F,VS1,VG,VG,GIA,10810
1.76,Ideal,E,VS1,ID,ID,AGSL,19593
1.15,Very Good,G,SI1,VG,VG,GIA,5538
1,Very Good,H,VS1,VG,G,GIA,5625
1.07,Ideal,G,VVS2,EX,EX,GIA,9169
1.13,Signature-Ideal,I,VS1,ID,ID,AGSL,6980
0.9,Fair,I,VS1,VG,VG,GIA,3526
0.9,Very Good,E,SI1,EX,VG,GIA,5387
2.28,Very Good,H,VS2,EX,EX,GIA,22808
0.94,Ideal,F,VS2,EX,EX,GIA,7120
1,Good,D,SI1,G,G,GIA,5328
0.91,Ideal,D,VS2,EX,EX,GIA,6444
2.18,Ideal,G,VVS1,EX,EX,AGSL,34895
1.02,Ideal,G,SI1,VG,VG,GIA,4988
1.63,Very Good,G,VS2,VG,VG,GIA,13441
1.01,Very Good,F,VVS2,VG,VG,GIA,9096
1.01,Very Good,F,SI1,VG,VG,GIA,5436
0.83,Very Good,E,VS1,VG,VG,GIA,4519
0.9,Ideal,I,VS2,VG,VG,GIA,3629
1.21,Signature-Ideal,I,SI1,ID,ID,AGSL,6688
1.54,Very Good,G,VS1,VG,G,GIA,13284
1.01,Very Good,D,VS2,G,G,GIA,6563
1.52,Very Good,H,VS1,VG,G,GIA,10497
2.08,Ideal,D,VS2,EX,EX,GIA,31542
1.5,Very Good,G,VS2,VG,VG,GIA,13528
1.02,Fair,E,SI1,VG,G,GIA,5681
1.5,Very Good,D,VS2,EX,VG,GIA,13372
1.1,Ideal,H,VS2,VG,VG,GIA,6387
2.02,Very Good,H,VS2,G,VG,GIA,20444
1.55,Ideal,F,VS1,EX,EX,GIA,17317
1.35,Ideal,G,VVS2,EX,EX,GIA,13230
1.26,Ideal,G,VS2,ID,ID,AGSL,9605
1.08,Ideal,G,SI1,VG,VG,GIA,5462
1.53,Very Good,E,VS1,VG,G,GIA,14931
0.8,Ideal,E,VVS2,EX,EX,GIA,4747
1.28,Ideal,G,VS2,VG,EX,GIA,9488
1.28,Ideal,G,IF,EX,VG,GIA,11372
2.03,Very Good,G,SI1,VG,VG,GIA,19926
1.26,Signature-Ideal,F,VVS1,EX,EX,GIA,15247
1.43,Ideal,H,VVS2,ID,ID,AGSL,10676
0.93,Ideal,E,SI1,VG,G,GIA,4374
1.06,Very Good,E,IF,VG,G,GIA,12642
2.73,Very Good,G,VVS2,VG,VG,GIA,43163
1.1,Ideal,G,VVS2,EX,EX,GIA,9856
1.32,Very Good,H,SI1,VG,G,GIA,7270
1.3,Fair,E,SI1,G,VG,AGSL,8040
1.03,Ideal,G,VS2,VG,EX,GIA,7068
2.01,Very Good,G,VS2,VG,EX,GIA,23015
2.16,Ideal,I,SI1,EX,EX,GIA,18029
2.3,Ideal,D,VVS2,VG,EX,GIA,54845
1.01,Good,F,SI1,VG,VG,GIA,4866
1.11,Very Good,G,VVS1,VG,VG,GIA,9117
1.03,Ideal,E,SI1,EX,VG,GIA,5721
2.04,Ideal,H,VS2,EX,EX,GIA,21094
2.03,Ideal,H,VS1,EX,EX,GIA,21170
1.21,Signature-Ideal,G,VS1,ID,ID,AGSL,10685
1.03,Signature-Ideal,E,VVS2,EX,EX,GIA,11611
0.75,Very Good,F,SI1,VG,EX,GIA,2693
0.9,Good,I,VVS2,VG,VG,GIA,3718
1.1,Ideal,G,VVS2,EX,EX,GIA,8832
0.9,Very Good,H,VS2,VG,VG,GIA,3890
1.51,Very Good,G,SI1,EX,EX,GIA,10576
2.02,Very Good,E,VS1,VG,VG,GIA,31251
1.02,Ideal,I,SI1,VG,VG,GIA,4229
0.77,Ideal,G,VS2,EX,EX,GIA,3544
2.6,Very Good,I,VS2,EX,VG,GIA,24230
1.03,Ideal,G,VVS2,VG,EX,GIA,7894
2.1,Ideal,G,VS2,EX,EX,AGSL,25488
0.9,Ideal,H,SI1,ID,ID,AGSL,4198
2.15,Very Good,F,SI1,G,VG,GIA,22570
1.23,Ideal,G,VVS1,ID,ID,AGSL,10572
1.01,Good,F,VVS2,VG,VG,GIA,7915
1.14,Very Good,F,SI1,VG,G,GIA,5819
2.05,Ideal,G,SI1,EX,EX,GIA,20668
1.54,Very Good,G,VVS2,EX,EX,GIA,15225
0.9,Very Good,H,VS2,VG,VG,GIA,4178
1.02,Good,I,SI1,EX,VG,GIA,4105
1.04,Ideal,H,VS2,EX,VG,GIA,5654
1,Very Good,G,SI1,VG,VG,GIA,4991
1.34,Ideal,E,VVS2,EX,EX,GIA,14593
1.01,Very Good,E,VS2,VG,VG,GIA,7188
1.04,Ideal,F,VVS2,VG,EX,GIA,9351
1,Very Good,F,SI1,EX,VG,GIA,4826
2.13,Ideal,H,SI1,ID,ID,AGSL,20041
2.08,Good,G,VS1,EX,VG,GIA,25938
0.79,Good,F,SI1,VG,G,GIA,2800
1,Good,E,VS1,VG,G,GIA,7131
0.77,Ideal,H,SI1,EX,EX,GIA,2781
0.91,Very Good,G,VS2,G,VG,GIA,4392
2.01,Very Good,E,VS1,VG,VG,GIA,32783
1.1,Very Good,H,VS1,G,G,GIA,6091
1.72,Ideal,G,VVS2,EX,EX,GIA,19693
2.08,Very Good,G,VS2,EX,EX,AGSL,24345
1.06,Very Good,G,VS2,VG,VG,GIA,7094
1.03,Very Good,D,VVS2,VG,VG,GIA,10988
1.51,Very Good,F,VS1,VG,VG,GIA,14976
1.22,Very Good,I,VS1,G,EX,GIA,5966
1.7,Fair,H,VS2,VG,EX,GIA,11038
1.04,Ideal,E,SI1,EX,EX,GIA,6035
0.78,Very Good,F,SI1,VG,VG,GIA,3045
0.77,Signature-Ideal,I,SI1,EX,EX,GIA,2946
1.01,Very Good,F,VS2,EX,EX,GIA,6649
1,Very Good,D,VVS2,EX,VG,GIA,10477
0.86,Very Good,E,VS2,EX,EX,GIA,4665
2.5,Very Good,G,VVS2,EX,VG,GIA,34943
1,Good,D,VVS2,G,G,GIA,8374
0.82,Very Good,G,IF,ID,EX,AGSL,4844
2.19,Very Good,E,VS2,EX,VG,GIA,31796
2.01,Very Good,I,VS2,VG,VG,GIA,17570
0.91,Signature-Ideal,D,VVS2,ID,ID,AGSL,9182
2.39,Ideal,G,IF,EX,EX,GIA,38072
1.01,Good,G,SI1,EX,EX,GIA,5277
1,Very Good,G,VS2,G,G,GIA,6094
0.91,Very Good,E,SI1,VG,G,GIA,4250
1.12,Good,H,SI1,VG,G,GIA,5138
1.32,Ideal,G,VVS1,EX,EX,GIA,12046
1.51,Very Good,I,SI1,VG,VG,GIA,7996
2.28,Ideal,I,VVS2,EX,VG,GIA,25098
1.28,Ideal,E,VVS1,EX,EX,GIA,16269
1.26,Very Good,G,VS2,VG,VG,GIA,8040
1.06,Ideal,G,IF,ID,ID,AGSL,9302
2,Good,H,SI1,G,G,GIA,17447
1.06,Ideal,H,SI1,VG,VG,GIA,5020
1.5,Ideal,I,SI1,VG,G,GIA,8291
0.86,Very Good,G,SI1,VG,VG,GIA,3371
1.04,Very Good,D,VVS2,EX,VG,GIA,11087
0.9,Good,G,VVS2,EX,VG,GIA,4360
1.01,Good,E,VS1,G,G,GIA,6509
1.27,Ideal,H,VS2,ID,ID,AGSL,7937
1.11,Ideal,G,IF,EX,EX,GIA,10053
1.5,Fair,I,SI1,VG,VG,GIA,7912
2.05,Ideal,H,VS1,VG,VG,GIA,22062
2.02,Ideal,G,VS1,VG,G,GIA,26306
2.03,Ideal,G,VVS1,EX,EX,GIA,34706
1.28,Ideal,G,VVS1,ID,ID,AGSL,11164
0.92,Ideal,F,SI1,VG,EX,GIA,4140
2.17,Very Good,I,VVS1,EX,VG,GIA,23776
1.01,Good,E,SI1,EX,VG,GIA,5411
1.5,Good,H,VS1,EX,EX,GIA,11693
1.21,Ideal,I,VS1,EX,EX,GIA,6691
1.78,Signature-Ideal,D,VVS1,ID,ID,AGSL,35955
2.02,Good,E,SI1,EX,VG,GIA,20256
0.9,Very Good,D,VS2,VG,VG,GIA,4804
2.16,Very Good,G,IF,EX,EX,GIA,37130
1.01,Good,F,SI1,EX,EX,GIA,5309
0.9,Ideal,H,VS1,VG,VG,GIA,4689
1.24,Ideal,G,IF,EX,EX,GIA,11376
1,Good,E,VS2,VG,G,GIA,6457
2.02,Very Good,G,VS2,VG,VG,GIA,25725
1.13,Ideal,G,VS2,ID,ID,AGSL,7147
1,Good,E,SI1,EX,G,GIA,5037
0.8,Ideal,G,VVS2,ID,ID,AGSL,4146
1.86,Ideal,E,VS1,EX,EX,GIA,27839
1.01,Ideal,G,VS1,EX,EX,GIA,7178
0.94,Ideal,E,SI1,EX,VG,GIA,5056
1.16,Ideal,I,VS2,EX,EX,GIA,5587
1.6,Ideal,F,SI1,ID,ID,AGSL,12942
1.04,Very Good,G,VS2,EX,G,GIA,5964
1.61,Ideal,F,SI1,EX,EX,GIA,12085
1.13,Ideal,I,VS2,ID,ID,AGSL,5408
0.9,Very Good,H,SI1,VG,G,GIA,3595
0.9,Very Good,H,VS1,EX,VG,GIA,4201
1.16,Ideal,E,SI1,EX,EX,GIA,7059
1.29,Ideal,H,VS1,ID,ID,AGSL,8887
2.28,Ideal,I,VVS2,EX,EX,GIA,23837
2.03,Very Good,I,VS2,EX,VG,GIA,16422
1.22,Very Good,F,SI1,VG,VG,GIA,7372
2.51,Very Good,I,VVS2,EX,G,GIA,28847
2.09,Ideal,H,VVS2,VG,VG,GIA,24699
2.18,Ideal,G,VS1,EX,EX,GIA,29641
0.91,Very Good,D,VS2,VG,VG,GIA,5200
1.01,Ideal,D,VS2,EX,EX,GIA,8119
1.07,Ideal,G,VS1,EX,EX,GIA,7210
2,Good,D,VS1,G,G,GIA,30014
0.93,Ideal,E,SI1,G,G,GIA,4179
1.01,Very Good,F,VS1,G,VG,GIA,6825
2.07,Ideal,D,VVS2,VG,VG,GIA,44869
1.58,Very Good,F,VS2,EX,VG,GIA,14084
1.51,Ideal,D,VVS2,ID,ID,AGSL,23003
2,Fair,G,VS2,EX,G,GIA,23203
0.93,Ideal,H,SI1,ID,ID,AGSL,4317
2.01,Very Good,H,VS1,VG,VG,GIA,20492
1.59,Very Good,G,VVS2,EX,EX,GIA,16327
0.9,Very Good,E,VS2,EX,G,GIA,4925
1.02,Very Good,E,SI1,VG,VG,GIA,5245
0.9,Very Good,F,SI1,VG,EX,GIA,4004
1.26,Very Good,H,SI1,EX,EX,GIA,7477
0.9,Good,D,VS2,EX,EX,GIA,4682
1.21,Ideal,E,VS2,ID,ID,AGSL,10556
1.85,Very Good,G,VS2,G,G,GIA,17479
2.02,Very Good,H,VS2,G,G,GIA,19184
1.55,Very Good,E,SI1,EX,EX,GIA,10851
2.09,Ideal,F,VS1,VG,VG,GIA,34245
1.03,Very Good,G,VS2,VG,VG,GIA,6673
0.8,Very Good,G,VS2,G,G,GIA,3411
1.12,Ideal,D,SI1,EX,EX,GIA,7145
0.9,Very Good,H,VS1,EX,G,GIA,4685
0.9,Fair,H,VS2,VG,G,GIA,3683
1.11,Very Good,G,SI1,VG,VG,GIA,5367
0.9,Good,D,VVS2,VG,VG,GIA,5476
1.5,Very Good,I,VS1,VG,VG,GIA,9759
2.02,Ideal,I,SI1,VG,VG,GIA,15942
1,Good,G,SI1,G,G,GIA,4859
0.76,Very Good,F,VS2,G,G,AGSL,2873
0.85,Signature-Ideal,E,SI1,EX,EX,GIA,4363
1.21,Ideal,G,VS1,EX,EX,GIA,9323
2.47,Ideal,E,VS1,VG,EX,GIA,48030
1.28,Signature-Ideal,D,SI1,ID,ID,AGSL,10598
0.9,Very Good,F,SI1,EX,EX,GIA,3950
0.79,Ideal,I,SI1,VG,EX,GIA,2539
2.01,Ideal,G,SI1,VG,VG,GIA,18566
0.9,Good,H,SI1,EX,G,GIA,3388
0.8,Very Good,E,VS2,VG,G,GIA,3839
2.34,Ideal,E,SI1,ID,ID,AGSL,25134
0.9,Very Good,F,SI1,VG,VG,GIA,4009
1.5,Very Good,E,VS2,VG,VG,GIA,14061
2.03,Ideal,G,VS1,VG,EX,GIA,27632
1.01,Very Good,F,VS1,VG,EX,GIA,7107
1.6,Very Good,I,VS2,VG,VG,GIA,9633
1.5,Very Good,D,VVS2,VG,EX,GIA,21429
2.46,Ideal,I,VS1,VG,VG,AGSL,25354
1.06,Ideal,I,VS2,EX,EX,GIA,5362
2.25,Good,I,VS2,G,VG,GIA,18623
1.02,Good,H,SI1,VG,VG,GIA,4957
1.3,Very Good,G,VS1,EX,EX,GIA,10654
0.91,Ideal,I,VS1,VG,VG,GIA,4022
0.9,Very Good,H,SI1,VG,VG,GIA,3643
1.07,Signature-Ideal,G,SI1,ID,ID,AGSL,6582
1.04,Ideal,G,IF,EX,EX,GIA,9109
1.01,Good,F,VS2,EX,VG,GIA,6332
2.06,Ideal,I,VS2,EX,EX,GIA,18971
0.92,Very Good,E,VS1,VG,G,GIA,5800
0.92,Good,I,VS1,G,G,GIA,3723
1.2,Very Good,I,SI1,G,G,GIA,5408
1.01,Good,D,SI1,G,G,GIA,5161
1,Ideal,H,VS2,EX,VG,GIA,6133
2.02,Ideal,G,VS2,VG,VG,GIA,25108
1.07,Ideal,F,VS2,VG,EX,GIA,7483
1.2,Ideal,H,VS2,VG,EX,GIA,7229
0.9,Ideal,H,VS1,ID,ID,AGSL,5013
1.27,Ideal,H,VVS2,ID,ID,AGSL,8339
1.67,Ideal,I,VS1,EX,EX,GIA,11258
2.15,Very Good,I,VS1,EX,EX,GIA,19081
1.02,Very Good,I,VS2,EX,VG,GIA,4762
1.14,Ideal,G,VVS1,EX,EX,GIA,10933
1.02,Very Good,E,VS2,G,VG,GIA,6526
1.59,Ideal,I,SI1,EX,VG,GIA,9813
2.58,Ideal,G,VVS1,EX,EX,GIA,45980
1.5,Ideal,I,VS1,VG,G,GIA,9533
1.06,Ideal,G,VS2,EX,EX,GIA,6728
1.26,Ideal,I,VS2,VG,EX,GIA,6306
1.01,Very Good,G,VS1,VG,VG,GIA,6669
1.12,Signature-Ideal,F,SI1,EX,EX,GIA,7812
1,Very Good,I,SI1,ID,ID,AGSL,5203
0.91,Ideal,G,SI1,VG,VG,GIA,4240
0.9,Ideal,E,SI1,EX,EX,GIA,5373
1.07,Ideal,H,VS2,ID,ID,AGSL,6187
2.02,Very Good,I,VS2,VG,VG,GIA,17581
2.1,Ideal,G,VS1,EX,EX,GIA,30773
0.9,Very Good,E,IF,G,VG,GIA,7747
1.01,Very Good,G,SI1,EX,G,GIA,5073
1.32,Very Good,F,VS1,VG,VG,GIA,11346
2.01,Ideal,I,SI1,EX,EX,GIA,16562
1,Fair,E,SI1,G,G,GIA,4771
1.08,Ideal,G,VS1,EX,EX,GIA,7551
2.34,Ideal,G,VS1,ID,ID,AGSL,32776
0.79,Very Good,I,VVS2,EX,G,GIA,2589
1.27,Very Good,H,VS1,EX,EX,GIA,8235
2.26,Signature-Ideal,F,VVS2,ID,ID,AGSL,45757
1.5,Good,G,VS2,VG,G,GIA,11577
0.76,Signature-Ideal,I,VS2,ID,ID,AGSL,2793
2.05,Very Good,G,SI1,EX,EX,GIA,19928
0.9,Very Good,E,VVS2,EX,VG,GIA,6466
1.03,Ideal,F,VVS2,EX,VG,GIA,9254
2.02,Very Good,E,VS1,VG,VG,GIA,33592
1.65,Very Good,F,VS1,G,VG,GIA,17425
1.51,Very Good,E,VVS1,VG,G,GIA,18234
0.93,Good,H,VS1,G,G,GIA,4352
1.13,Ideal,G,VVS2,EX,VG,GIA,8192
0.75,Fair,F,VS2,G,G,GIA,2648
1,Fair,F,VS2,VG,EX,GIA,5840
2.08,Ideal,G,VS1,EX,EX,GIA,28928
1.55,Very Good,G,VVS1,VG,EX,GIA,16331
1.04,Signature-Ideal,I,VS1,EX,EX,GIA,6335
1.5,Good,F,VS2,VG,G,GIA,11317
0.84,Very Good,D,VS1,VG,VG,GIA,4869
2.02,Very Good,H,SI1,EX,EX,AGSL,19201
1.16,Ideal,F,SI1,EX,EX,GIA,6768
2.07,Ideal,D,VVS2,EX,EX,GIA,44487
1.03,Very Good,H,SI1,EX,EX,GIA,4705
1.22,Ideal,I,VS1,VG,VG,GIA,6138
0.76,Ideal,H,VS2,ID,ID,AGSL,3038
1.05,Ideal,G,SI1,EX,EX,GIA,5443
1.51,Ideal,I,SI1,VG,VG,GIA,8752
2.01,Good,H,VS2,EX,G,GIA,19397
0.9,Very Good,H,SI1,EX,EX,GIA,3388
0.9,Very Good,E,VS1,VG,G,GIA,4981
1.03,Ideal,D,VS2,EX,EX,GIA,7856
0.9,Very Good,H,VVS2,VG,G,GIA,4592
1.01,Very Good,F,VS1,VG,EX,GIA,7455
1.5,Good,G,VS1,VG,G,GIA,11524
1.23,Very Good,H,SI1,EX,EX,GIA,7313
2.01,Good,H,VS2,VG,G,GIA,19842
1,Good,E,VVS2,G,G,GIA,7226
1.51,Very Good,I,VS1,EX,EX,GIA,9704
0.9,Good,H,SI1,VG,VG,GIA,3186
0.91,Ideal,G,SI1,EX,VG,GIA,4731
1.01,Very Good,F,IF,VG,VG,GIA,10800
2.76,Very Good,G,SI1,G,VG,GIA,34461
1.5,Very Good,H,SI1,VG,VG,GIA,8600
0.92,Ideal,E,SI1,EX,EX,GIA,5516
1.13,Very Good,H,SI1,VG,VG,GIA,5354
1.31,Ideal,G,VS1,VG,EX,GIA,9941
2.01,Very Good,H,VS1,EX,EX,GIA,20727
1.58,Ideal,H,VS2,ID,ID,AGSL,12170
0.91,Ideal,H,VVS2,ID,ID,AGSL,5411
1.3,Ideal,G,VVS1,VG,VG,GIA,12010
1,Very Good,H,SI1,EX,VG,GIA,5021
1.01,Good,H,SI1,VG,EX,AGSL,4790
1.23,Very Good,I,VS2,VG,EX,GIA,6826
1.2,Good,G,SI1,VG,G,GIA,6076
1.03,Ideal,H,VVS1,EX,EX,GIA,7896
1.66,Ideal,F,VVS2,EX,VG,GIA,20297
2.27,Ideal,H,VS1,VG,VG,GIA,27845
1.2,Good,I,VS1,EX,EX,GIA,5579
0.76,Ideal,E,SI1,EX,EX,GIA,3170
2.11,Very Good,I,VS2,EX,EX,AGSL,17044
2.01,Very Good,H,VS1,EX,EX,GIA,23135
0.77,Ideal,F,SI1,ID,ID,AGSL,3004
1,Good,G,IF,EX,VG,GIA,8050
1.51,Very Good,H,VVS2,VG,G,GIA,11701
1.03,Very Good,G,SI1,EX,EX,GIA,5168
0.8,Very Good,G,VS1,VG,VG,GIA,3381
1.14,Ideal,G,VS1,VG,G,GIA,7750
1.55,Ideal,H,VS2,G,VG,GIA,11101
2.01,Good,H,VS2,VG,G,GIA,19591
1.07,Ideal,F,VVS2,EX,EX,GIA,10061
2.04,Very Good,I,VS2,EX,EX,GIA,17315
0.75,Ideal,G,VVS2,EX,EX,GIA,3684
2.11,Ideal,I,VS2,EX,EX,GIA,18671
