Id,C_MSSubClass,C_MSZoning,Numeric_LotFrontage,Numeric_LotArea,C_Street,C_Alley,C_LotShape,C_LandContour,C_Utilities,C_LotConfig,C_LandSlope,C_Neighborhood,C_Condition1,C_Condition2,C_BldgType,C_HouseStyle,Int_OverallQual,Int_OverallCond,C_YearBuilt,C_YearRemodAdd,C_RoofStyle,C_RoofMatl,C_Exterior1st,C_Exterior2nd,C_MasVnrType,Numeric_MasVnrArea,C_ExterQual,C_ExterCond,C_Foundation,C_BsmtQual,C_BsmtCond,C_BsmtExposure,C_BsmtFinType1,Numeric_BsmtFinSF1,C_BsmtFinType2,Numeric_BsmtFinSF2,Numeric_BsmtUnfSF,Numeric_TotalBsmtSF,C_Heating,C_HeatingQC,C_CentralAir,C_Electrical,Numeric_1stFlrSF,Numeric_2ndFlrSF,Numeric_LowQualFinSF,Numeric_GrLivArea,Int_BsmtFullBath,Int_BsmtHalfBath,Int_FullBath,Int_HalfBath,Int_BedroomAbvGr,Int_KitchenAbvGr,C_KitchenQual,Int_TotRmsAbvGrd,C_Functional,Int_Fireplaces,C_FireplaceQu,C_GarageType,C_GarageYrBlt,C_GarageFinish,Int_GarageCars,Numeric_GarageArea,C_GarageQual,C_GarageCond,C_PavedDrive,Numeric_WoodDeckSF,Numeric_OpenPorchSF,Numeric_EnclosedPorch,Numeric_3SsnPorch,Numeric_ScreenPorch,Numeric_PoolArea,C_PoolQC,C_Fence,C_MiscFeature,Numeric_MiscVal,C_MoSold,C_YrSold,C_SaleType,C_SaleCondition,SalePrice,Log_LotFrontage,Log_LotArea,Log_MasVnrArea,Log_BsmtFinSF1,Log_BsmtFinSF2,Log_BsmtUnfSF,Log_TotalBsmtSF,Log_1stFlrSF,Log_2ndFlrSF,Log_LowQualFinSF,Log_GrLivArea,Log_GarageArea,Log_WoodDeckSF,Log_OpenPorchSF,Log_EnclosedPorch,Log_3SsnPorch,Log_ScreenPorch,Log_PoolArea,Log_MiscVal,C_Feature_Bldg_Class,Numeric_Feature_SD_LotArea,C_Feature_1_SD_Away_LotArea,C_Feature_MSZoning,C_Feature_LotShape,C_Feature_LotConfig,C_Feature_LandSlope,C_Feature_Neighbourhood_Class,C_Feature_Neighbourhood,C_Feature_Condition1_1,C_Feature_Condition1_2,C_Feature_Condition2,C_Feature_BldgType,C_Feature_HouseStyle_1,C_Feature_HouseStyle_2,Int_Feature_HouseStyle_3,Int_Feature_Overall_Qual,Int_Feature_Overall_Cond,C_Feature_OverallQual,C_Feature_OverallCond,Int_Feature_YearBuilt_Age,C_Feature_YearBuilt_Age_2,C_Feature_YearBuilt_Age_3,Int_Feature_YearBuilt_Age_3,C_Feature_YearBuilt_interaction,Int_Feature_Reomod_Age,C_Feature_Remod_Flag,C_Feature_YearRemod_Age_2,C_Feature_YearRemod_Age_3,C_Feature_YearRemod_interaction,C_Feature_RoofStyle,C_Feature_RoofMatl,C_Feature_Exterior1st,C_Feature_Exterior2nd,C_Feature_Exterior2nd_Flag,C_Feature_MasVnrType,Int_Feature_ExterQual,C_Feature_ExterQual_Flag,Int_Feature_ExterQual_2,Int_Feature_ExterCond,C_Feature_ExterCond_Flag,Int_Feature_ExterCond_2,C_Feature_ExterCond_Depr_Flag,Int_Feature_Years_Depreciated,C_Feature_Foundation,Int_Feature_BsmtQual,Int_Feature_BsmtQual_2,Int_Feature_BsmtCond,C_Feature_BsmtQual_BsmtCond,Int_Feature_BsmtExposure,C_Feature_QCE,C_Feature_BsmtFinTyp1_1,C_Feature_BsmtFintyp1_2,C_Feature_BsmtFinTyp2_1,C_Feature_BsmtFinTyp2_2,C_Feature_Heating,Int_Feature_Heating_QC,C_Feature_Heating_and_QC,C_Feature_Electrical,C_Feature_2ndFlr_Flag,C_Feature_LowQualSF,C_Feature_BsmtFullBath,C_Feature_BsmtHalfBath,C_Feature_FullBath,C_Feature_HalfBath,Int_Feature_Bsmt_TotalBath,Int_Feature_TotalBath,Int_Feature_Tot_HalfBath,Int_Feature_Tot_FullBath,Int_Feature_TotBath,C_Feature_KitchenAbvGrd,Int_Feature_KitchenQual,C_Feature_Kitchen_NQ,C_Feature_TotRmsAbvGrd,C_Feature_Functional,Int_Feature_Firplace_QU,C_Feature_GarageType,C_Feature_Garage_Flag,Int_GarageYearBuilt_Age,C_GarageYear_df_than_built_flag,Int_Feature_GarageQual,Int_Feature_GarageCond,C_Feature_Qual_Cond,C_Feature_Paved,Numeric_Feature_TotalPorch_Area,Numeric_Feature_Log_TotalPorch,C_Feature_WoodDeckSF_Flag,C_Feature_OpenPorchSF_Flag,C_Feature_EnclosedPorch_Flag,C_Feature_3SsnPorch_Flag,C_Feature_ScreenPorch_Flag,C_sumof_Flags,C_sumof_Flags_inverse,C_Feature_Fence_Flag,C_Feature_SaleCondition,C_Feature_SaleType,Numeric_Feature_TotalArea,Numeric_Feature_Log_TotalArea
773,80,RL,94,7819,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,422,BLQ,127,480,1029,GasA,TA,Y,SBrkr,1117,0,0,1117,1,0,1,0,3,1,TA,6,Typ,1,TA,Detchd,1976,Unf,2,672,TA,TA,Y,144,0,0,0,0,0,None,MnPrv,None,0,3,2010,WD,Abnorml,107000,1.973127854,3.893151213,0,2.625312451,2.103803721,2.681241237,3.012415375,3.048053173,0,0,3.048053173,2.827369273,2.158362492,0,0,0,0,0,0,0,-0.27,0,0,1,Inside,1,Below Average,Edwards,1,1,0,1,SLvl,1,4,6,5,6,5,34,More than 20 but less than 50,4,4,More than 20 but less than 50 AND 4,34,0,More than 20 but less than 50,4,More than 20 but less than 50 AND 4,Gable,CompShg,Plywood,Plywood,0,1,3,0,3,3,0,3,Constant,0,CBlock,3,89,3,3 AND 3,3,3 AND 3 AND 3,0,0,1,0,GasA,3,GasA AND 3,SBrkr,1,1,1,0,1,0,1,1,0,2,2,1 Kitchen,3,1 Kitchen AND 3,Between 5 - 7,1,3,Detchd,0,34,0,3,3,3 AND 3,1,144,2.158362492,0,1,1,1,1,4,1,0,0,WD,2290,3.359835482
774,20,RL,70,10150,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,456,Unf,0,456,912,GasA,Ex,Y,FuseA,912,0,0,912,0,0,1,0,2,1,TA,5,Typ,0,None,Attchd,1958,RFn,1,275,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2007,COD,Normal,114500,1.84509804,4.006466042,0,2.658964843,0,2.658964843,2.959994838,2.959994838,0,0,2.959994838,2.439332694,0,0,0,0,0,0,0,1,-0.03,0,0,1,Inside,1,Below Average,NAmes,0,4,1,1,1Story,1,5,5,5,5,5,49,More than 20 but less than 50,5,5,More than 20 but less than 50 AND 5,49,0,More than 20 but less than 50,5,More than 20 but less than 50 AND 5,Gable,CompShg,Wd Sdng,Wd Sdng,0,1,3,0,3,3,0,3,Constant,0,CBlock,3,89,3,3 AND 3,1,3 AND 3 AND 1,0,0,0,1,GasA,5,GasA AND 5,Other,1,1,0,0,1,0,0,1,0,1,1,1 Kitchen,3,1 Kitchen AND 3,Between 5 - 7,1,0,Attchd,0,49,0,3,3,3 AND 3,1,0,0,1,1,1,1,1,5,0,1,1,COD,1824,3.261024834
775,20,RL,110,14226,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1935,1935,GasA,Gd,Y,SBrkr,1973,0,0,1973,0,0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,2006,Fin,3,895,TA,TA,Y,315,45,0,0,0,0,None,None,None,0,7,2007,New,Partial,395000,2.041392685,4.153082804,2.574031268,0,0,3.286680969,3.286680969,3.295127085,0,0,3.295127085,2.951823035,2.498310554,1.653212514,0,0,0,0,0,1,0.38,0,0,1,Corner,1,Expensive,NridgHt,1,1,0,1,1Story,1,5,8,5,8,5,1,Less than 20 Years,1,1,Less than 20 Years AND 1,1,0,Less than 20 Years,1,Less than 20 Years AND 1,Hip,CompShg,VinylSd,VinylSd,0,0,4,0,4,3,0,3,Depreciated,1,PConc,4,99,3,4 AND 3,3,4 AND 3 AND 3,0,1,0,1,GasA,4,GasA AND 4,SBrkr,1,1,0,0,2,0,0,2,0,2,2,1 Kitchen,4,1 Kitchen AND 4,9 Rooms,1,4,Attchd,0,1,0,3,3,3 AND 3,1,360,2.556302501,0,0,1,1,1,3,2,1,0,New,4643,3.666798684
776,120,RM,32,4500,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,320,TA,TA,PConc,Ex,TA,No,GLQ,866,Unf,0,338,1204,GasA,Ex,Y,SBrkr,1204,0,0,1204,1,0,2,0,2,1,TA,5,Typ,0,None,Attchd,1998,Fin,2,412,TA,TA,Y,0,247,0,0,0,0,None,None,None,0,6,2009,WD,Normal,162000,1.505149978,3.653212514,2.505149978,2.937517892,0,2.5289167,3.080626487,3.080626487,0,0,3.080626487,2.614897216,0,2.392696953,0,0,0,0,0,1,-0.6,0,0,1,FR,1,Average,Mitchel,1,1,0,1,1Story,1,5,6,5,6,5,11,Less than 20 Years,2,2,Less than 20 Years AND 2,11,0,Less than 20 Years,2,Less than 20 Years AND 2,Hip,CompShg,VinylSd,VinylSd,0,0,3,0,3,3,0,3,Constant,0,PConc,5,120,3,5 AND 3,1,5 AND 3 AND 1,0,0,0,1,GasA,5,GasA AND 5,SBrkr,1,1,1,0,2,0,1,2,0,3,3,1 Kitchen,3,1 Kitchen AND 3,Between 5 - 7,1,0,Attchd,0,11,0,3,3,3 AND 3,1,247,2.392696953,1,0,1,1,1,4,1,1,1,WD,2975,3.47348697
777,20,RL,86,11210,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,240,Gd,TA,PConc,Gd,TA,Av,GLQ,20,Unf,0,1594,1614,GasA,Ex,Y,SBrkr,1614,0,0,1614,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2005,RFn,3,865,TA,TA,Y,144,59,0,0,0,0,None,None,None,0,7,2006,New,Partial,221500,1.934498451,4.049605613,2.380211242,1.301029996,0,3.202488317,3.20790353,3.20790353,0,0,3.20790353,2.937016107,2.158362492,1.770852012,0,0,0,0,0,1,0.08,0,0,0,Inside,1,Average,CollgCr,1,1,0,1,1Story,1,5,7,5,7,5,1,Less than 20 Years,1,1,Less than 20 Years AND 1,0,1,Less than 20 Years,1,Less than 20 Years AND 1,Gable,CompShg,VinylSd,VinylSd,0,0,4,0,4,3,0,3,Depreciated,0,PConc,4,99,3,4 AND 3,3,4 AND 3 AND 3,0,0,0,1,GasA,5,GasA AND 5,SBrkr,1,1,0,0,2,0,0,2,0,2,2,1 Kitchen,4,1 Kitchen AND 4,Between 5 - 7,1,0,Attchd,0,1,0,3,3,3 AND 3,1,203,2.307496038,0,0,1,1,1,3,2,1,0,New,3671,3.564784385
778,20,RL,100,13350,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1974,1974,Hip,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,TA,No,ALQ,762,Unf,0,102,864,GasA,TA,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,TA,5,Typ,1,Fa,Attchd,1974,Unf,2,440,TA,TA,Y,241,0,0,0,0,0,None,MnPrv,None,0,6,2006,WD,Normal,142500,2,4.125481266,0,2.881954971,0,2.008600172,2.936513742,2.951337519,0,0,2.951337519,2.643452676,2.382017043,0,0,0,0,0,0,1,0.29,0,0,0,Inside,1,Below Average,Sawyer,1,1,0,1,1Story,1,5,5,5,5,5,32,More than 20 but less than 50,4,4,More than 20 but less than 50 AND 4,32,0,More than 20 but less than 50,4,More than 20 but less than 50 AND 4,Hip,CompShg,HdBoard,Plywood,1,1,3,0,3,3,0,3,Constant,0,CBlock,3,89,3,3 AND 3,1,3 AND 3 AND 1,0,0,0,1,GasA,3,GasA AND 3,SBrkr,1,1,1,0,1,0,1,1,0,2,2,1 Kitchen,3,1 Kitchen AND 3,Between 5 - 7,1,2,Attchd,0,32,0,3,3,3 AND 3,1,241,2.382017043,0,1,1,1,1,4,1,0,1,WD,1999,3.300812794
779,90,RH,60,8400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,320,TA,TA,Slab,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,2020,0,0,2020,0,0,2,0,4,2,TA,10,Typ,2,TA,Detchd,1977,Unf,2,630,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,10,2007,WD,Normal,144000,1.77815125,3.924279286,2.505149978,0,0,0,0,3.305351369,0,0,3.305351369,2.799340549,0,0,0,0,0,0,0,0,-0.21,0,0,1,Inside,1,Average,SawyerW,0,4,1,0,1Story,1,5,5,5,5,5,30,More than 20 but less than 50,3,3,More than 20 but less than 50 AND 3,30,0,More than 20 but less than 50,3,More than 20 but less than 50 AND 3,Gable,CompShg,Plywood,Plywood,0,0,3,0,3,3,0,3,Constant,0,Other,0,0,0,0 AND 0,0,0 AND 0 AND 0,1,0,0,0,GasA,3,GasA AND 3,SBrkr,1,1,0,0,2,0,0,2,0,2,2,More than 1,3,More than 1 AND 3,10 or more,1,3,Detchd,0,30,0,3,3,3 AND 3,1,0,0,1,1,1,1,1,5,0,1,1,WD,2340,3.369215857
780,90,RL,78,10530,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,BrkFace,90,TA,TA,CBlock,Gd,TA,Gd,GLQ,975,Unf,0,0,975,GasA,TA,Y,SBrkr,1004,0,0,1004,1,0,1,0,2,1,TA,4,Typ,0,None,Attchd,1977,Unf,2,504,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,5,2006,WD,Normal,135000,1.892094603,4.022428371,1.954242509,2.989004616,0,0,2.989004616,3.001733713,0,0,3.001733713,2.702430536,0,0,0,0,0,0,0,0,0.01,0,0,1,Inside,1,Average,Mitchel,1,1,0,0,SFoyer,1,2,6,5,6,5,29,More than 20 but less than 50,3,3,More than 20 but less than 50 AND 3,29,0,More than 20 but less than 50,3,More than 20 but less than 50 AND 3,Gable,CompShg,Plywood,Other,1,0,3,0,3,3,0,3,Constant,0,CBlock,4,99,3,4 AND 3,4,4 AND 3 AND 4,0,0,0,1,GasA,3,GasA AND 3,SBrkr,1,1,1,0,1,0,1,1,0,2,2,1 Kitchen,3,1 Kitchen AND 3,Less than 4,1,0,Attchd,0,29,0,3,3,3 AND 3,1,0,0,1,1,1,1,1,5,0,1,1,WD,2069,3.315760491
781,20,RL,63,7875,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38,TA,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1237,1237,GasA,Gd,Y,SBrkr,1253,0,0,1253,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1995,Fin,2,402,TA,TA,Y,220,21,0,0,0,0,None,None,None,0,6,2007,WD,Normal,176000,1.799340549,3.896250562,1.579783597,0,0,3.0923697,3.0923697,3.097951071,0,0,3.097951071,2.604226053,2.342422681,1.322219295,0,0,0,0,0,1,-0.26,0,0,1,Inside,1,Average,Gilbert,1,1,0,1,1Story,1,5,7,5,7,5,12,Less than 20 Years,2,2,Less than 20 Years AND 2,11,1,Less than 20 Years,2,Less than 20 Years AND 2,Gable,CompShg,HdBoard,HdBoard,0,0,3,0,3,3,0,3,Constant,0,PConc,4,99,4,4 AND 4,1,4 AND 4 AND 1,0,1,0,1,GasA,4,GasA AND 4,SBrkr,1,1,0,0,2,0,0,2,0,2,2,1 Kitchen,3,1 Kitchen AND 3,Between 5 - 7,1,3,Attchd,0,12,0,3,3,3 AND 3,1,241,2.382017043,0,0,1,1,1,3,2,1,1,WD,2769,3.442322956
782,60,RL,65,7153,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,Gd,PConc,Gd,TA,No,ALQ,387,Unf,0,374,761,GasA,Ex,Y,SBrkr,810,793,0,1603,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,1992,RFn,2,484,TA,TA,Y,0,124,0,0,0,0,None,None,None,0,7,2006,WD,Normal,175900,1.812913357,3.854488225,0,2.587710965,0,2.572871602,2.881384657,2.908485019,2.899273187,0,3.204933522,2.684845362,0,2.093421685,0,0,0,0,0,1,-0.34,0,0,1,Inside,1,Average,SawyerW,1,1,0,1,2Story,1,6,6,5,6,5,14,Less than 20 Years,2,2,Less than 20 Years AND 2,14,0,Less than 20 Years,2,Less than 20 Years AND 2,Gable,CompShg,VinylSd,VinylSd,0,1,4,0,4,4,0,4,Constant,0,PConc,4,99,3,4 AND 3,1,4 AND 3 AND 1,0,0,0,1,GasA,5,GasA AND 5,SBrkr,0,1,0,0,2,1,0,3,1,2,3,1 Kitchen,4,1 Kitchen AND 4,Between 5 - 7,1,0,Attchd,0,14,0,3,3,3 AND 3,1,124,2.093421685,1,0,1,1,1,4,1,1,1,WD,2488,3.395850376
783,20,RL,67,16285,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1413,1413,GasA,Ex,Y,SBrkr,1430,0,0,1430,0,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2001,RFn,2,605,TA,TA,Y,0,33,0,0,0,0,None,None,None,0,6,2009,WD,Normal,187100,1.826074803,4.211787763,0,0,0,3.150142162,3.150142162,3.155336037,0,0,3.155336037,2.781755375,0,1.51851394,0,0,0,0,0,1,0.59,0,0,0,Inside,1,Average,CollgCr,1,1,0,1,1Story,1,5,7,5,7,5,8,Less than 20 Years,1,1,Less than 20 Years AND 1,7,1,Less than 20 Years,1,Less than 20 Years AND 1,Gable,CompShg,VinylSd,VinylSd,0,1,4,0,4,3,0,3,Depreciated,7,PConc,4,99,3,4 AND 3,1,4 AND 3 AND 1,0,1,0,1,GasA,5,GasA AND 5,SBrkr,1,1,0,0,2,0,0,2,0,2,2,1 Kitchen,4,1 Kitchen AND 4,Between 5 - 7,1,0,Attchd,0,8,0,3,3,3 AND 3,1,33,1.51851394,1,0,1,1,1,4,1,1,1,WD,2876,3.458788882
784,85,RL,0,9101,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104,TA,Gd,PConc,Gd,TA,Av,GLQ,1097,Unf,0,0,1097,GasA,Ex,Y,SBrkr,1110,0,0,1110,1,0,1,0,1,1,Gd,4,Typ,1,TA,Attchd,1978,Fin,2,602,TA,TA,Y,303,30,0,0,0,0,None,None,None,0,7,2009,WD,Normal,165500,0,3.959089114,2.017033339,3.040206628,0,0,3.040206628,3.045322979,0,0,3.045322979,2.779596491,2.481442629,1.477121255,0,0,0,0,0,0,-0.14,0,0,0,Corner,1,Average,Mitchel,1,1,0,1,SFoyer,1,2,5,6,5,6,31,More than 20 but less than 50,4,4,More than 20 but less than 50 AND 4,31,0,More than 20 but less than 50,4,More than 20 but less than 50 AND 4,Gable,CompShg,Plywood,Plywood,0,0,3,0,3,4,0,4,Improved,0,PConc,4,99,3,4 AND 3,3,4 AND 3 AND 3,0,0,0,1,GasA,5,GasA AND 5,SBrkr,1,1,1,0,1,0,1,1,0,2,2,1 Kitchen,4,1 Kitchen AND 4,Less than 4,1,3,Attchd,0,31,0,3,3,3 AND 3,1,333,2.522444234,0,0,1,1,1,3,2,1,1,WD,2644,3.422261451
785,75,RM,35,6300,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,742,742,GasA,Ex,Y,SBrkr,742,742,0,1484,0,0,2,0,3,1,TA,9,Typ,1,Gd,None,1900,None,0,0,None,None,Y,0,291,134,0,0,0,None,None,None,0,6,2008,WD,Normal,128000,1.544068044,3.799340549,0,0,0,2.870403905,2.870403905,2.870403905,2.870403905,0,3.171433901,0,0,2.463892989,2.127104798,0,0,0,0,0,-0.42,0,0,1,Inside,1,Below Average,OldTown,1,1,0,1,2.5Unf,0,4,6,6,6,6,94,More than 50 but less than 100 Years,10,10,More than 50 but less than 100 Years AND 10,7,1,Less than 20 Years,1,Less than 20 Years AND 1,Gable,CompShg,Wd Sdng,Wd Sdng,0,1,3,0,3,3,0,3,Constant,0,CBlock,3,89,3,3 AND 3,1,3 AND 3 AND 1,0,1,0,1,GasA,5,GasA AND 5,SBrkr,0,1,0,0,2,0,0,2,0,2,2,1 Kitchen,3,1 Kitchen AND 3,9 Rooms,1,4,None,1,0,0,0,0,0 AND 0,1,425,2.62838893,1,0,0,1,1,3,2,1,1,WD,2651,3.423409728
786,20,RL,0,9790,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,251,LwQ,630,491,1372,GasA,TA,Y,SBrkr,1342,0,0,1342,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1967,Unf,2,457,TA,TA,Y,0,0,0,0,197,0,None,None,None,0,9,2009,WD,Normal,161500,0,3.990782692,0,2.399673721,2.799340549,2.691081492,3.137354111,3.127752516,0,0,3.127752516,2.6599162,0,0,0,0,2.294466226,0,0,1,-0.07,0,0,1,Inside,1,Average,NWAmes,0,4,1,1,1Story,1,5,6,5,6,5,42,More than 20 but less than 50,5,5,More than 20 but less than 50 AND 5,42,0,More than 20 but less than 50,5,More than 20 but less than 50 AND 5,Gable,CompShg,BrkFace,Wd Sdng,1,1,3,0,3,3,0,3,Constant,0,CBlock,3,89,3,3 AND 3,1,3 AND 3 AND 1,0,0,1,0,GasA,3,GasA AND 3,SBrkr,1,1,0,0,2,0,0,2,0,2,2,1 Kitchen,3,1 Kitchen AND 3,Between 5 - 7,1,4,Attchd,0,42,0,3,3,3 AND 3,1,197,2.294466226,1,1,1,1,0,4,1,1,1,WD,2911,3.464042205
787,50,RM,60,10800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,PConc,Fa,TA,No,LwQ,686,Unf,0,0,686,GasA,TA,Y,SBrkr,966,686,0,1652,1,0,2,0,4,1,TA,7,Typ,0,None,Detchd,1961,Unf,1,416,TA,TA,Y,0,0,196,0,0,0,None,None,Shed,1200,6,2010,WD,Normal,139000,1.77815125,4.033423755,0,2.836324116,0,0,2.836324116,2.984977126,2.836324116,0,3.218010043,2.619093331,0,0,2.292256071,0,0,0,3.079181246,0,0.03,0,0,1,Inside,1,Below Average,OldTown,0,4,1,1,1.5Fin,1,3,5,6,5,6,95,More than 50 but less than 100 Years,10,10,More than 50 but less than 100 Years AND 10,60,1,More than 50 but less than 100 Years,6,More than 50 but less than 100 Years AND 6,Gable,CompShg,MetalSd,MetalSd,0,1,3,0,3,4,0,4,Improved,0,PConc,2,79,3,2 AND 3,1,2 AND 3 AND 1,0,0,0,1,GasA,3,GasA AND 3,SBrkr,0,1,1,0,2,0,1,2,0,3,3,1 Kitchen,3,1 Kitchen AND 3,Between 5 - 7,1,0,Detchd,0,49,1,3,3,3 AND 3,1,196,2.292256071,1,1,0,1,1,4,1,1,1,WD,2534,3.403806611
788,60,RL,76,10142,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,656,Unf,0,300,956,GasA,Ex,Y,SBrkr,956,1128,0,2084,1,0,2,1,4,1,Gd,8,Typ,0,None,BuiltIn,2004,RFn,2,618,TA,TA,Y,0,45,0,0,0,0,None,None,None,0,1,2010,WD,Normal,233000,1.880813592,4.006123606,0,2.816903839,0,2.477121255,2.980457892,2.980457892,3.0523091,0,3.318897715,2.790988475,0,1.653212514,0,0,0,0,0,1,-0.03,0,0,0,Inside,1,Average,SawyerW,1,1,0,1,2Story,1,6,7,5,7,5,6,Less than 20 Years,1,1,Less than 20 Years AND 1,6,0,Less than 20 Years,1,Less than 20 Years AND 1,Gable,CompShg,VinylSd,VinylSd,0,1,4,0,4,3,0,3,Depreciated,6,PConc,4,99,3,4 AND 3,1,4 AND 3 AND 1,0,0,0,1,GasA,5,GasA AND 5,SBrkr,0,1,1,0,2,1,1,3,1,3,4,1 Kitchen,4,1 Kitchen AND 4,8 Rooms,1,0,BuiltIn,0,6,0,3,3,3 AND 3,1,45,1.653212514,1,0,1,1,1,4,1,1,1,WD,3085,3.489255168
789,20,RM,50,6000,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,901,901,GasA,Ex,Y,SBrkr,901,0,0,901,0,0,1,0,2,1,TA,4,Typ,0,None,Detchd,1954,Unf,1,281,Fa,TA,Y,0,0,0,0,0,0,None,None,None,0,8,2008,WD,Normal,107900,1.698970004,3.77815125,0,0,0,2.954724791,2.954724791,2.954724791,0,0,2.954724791,2.44870632,0,0,0,0,0,0,0,1,-0.45,0,0,1,Corner,1,Below Average,OldTown,1,1,0,1,1Story,1,5,4,7,4,7,54,More than 50 but less than 100 Years,6,6,More than 50 but less than 100 Years AND 6,8,1,Less than 20 Years,1,Less than 20 Years AND 1,Gable,CompShg,MetalSd,MetalSd,0,1,3,0,3,3,0,3,Constant,0,CBlock,3,89,3,3 AND 3,1,3 AND 3 AND 1,0,1,0,1,GasA,5,GasA AND 5,SBrkr,1,1,0,0,1,0,0,1,0,1,1,1 Kitchen,3,1 Kitchen AND 3,Less than 4,1,0,Detchd,0,54,0,2,3,2 AND 3,1,0,0,1,1,1,1,1,5,0,1,1,WD,1802,3.255754787
