fips,area_name,state_abbreviation,PST045214,PST040210,PST120214,POP010210,AGE135214,AGE295214,AGE775214,SEX255214,RHI125214,RHI225214,RHI325214,RHI425214,RHI525214,RHI625214,RHI725214,RHI825214,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010214,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,POP060210
17203,Woodford County,IL,39187,38664,1.4,38664,6.1,24.6,16.3,50.4,97.3,0.7,0.3,0.7,0.0,1.1,1.8,95.7,88.6,1.1,2.3,93.0,27.6,2681,23.1,15367,81.6,8.6,158600,14362,2.63,30926,66639,8.8,759,8969,-5.9,2370,2365,0.0,0.0,0.0,0.0,0.0,0.0,963346,0,278287,7329,26023,75,527.8,73.3
18000,Indiana,,6596855,6484192,1.7,6483802,6.4,24.0,14.3,50.7,86.1,9.6,0.4,2.0,0.1,1.9,6.6,80.3,84.9,4.7,8.2,87.2,23.2,455105,23.2,2829532,70.0,18.5,122800,2481793,2.55,24635,48248,15.4,143515,2555979,1.7,390233,482847,4.6,0.5,1.8,0.0,1.8,26.8,221877814,67634947,78745589,12408,11669759,17816,35826.11,181.0
18001,Adams County,IN,34791,34387,1.2,34387,9.4,31.3,14.4,50.5,98.2,0.4,0.3,0.3,0.0,0.7,4.4,94.1,90.1,0.7,16.8,84.3,14.7,1778,21.5,13098,78.9,14.4,116100,12127,2.8,20160,46695,18.1,713,11483,2.9,3001,3173,0.0,0.0,0.0,0.0,0.0,18.6,2127689,0,369895,10928,27069,79,339.03,101.4
18003,Allen County,IN,365918,355327,3.0,355329,7.2,26.3,13.1,51.2,80.9,12.1,0.5,3.5,0.1,2.8,7.2,74.9,86.6,6.2,9.7,89.0,26.3,23407,20.3,154477,69.8,20.5,112700,138212,2.55,25279,49370,15.3,9044,161708,1.8,22540,27292,0.0,0.3,1.9,0.0,0.0,27.1,19741940,0,4774175,13667,550450,1115,657.31,540.6
18005,Bartholomew County,IN,80217,76786,4.5,76794,6.6,24.3,14.9,50.1,90.2,2.3,0.5,5.4,0.1,1.5,6.4,84.6,83.9,7.6,9.6,89.1,26.5,5460,19.1,33548,70.9,14.6,134900,30041,2.56,27359,54165,12.2,1827,43638,-2.8,4130,5856,0.8,0.0,2.7,0.0,0.0,28.8,4843890,747332,1075239,14399,139684,254,406.91,188.7
18007,Benton County,IN,8700,8854,-1.7,8854,6.1,25.3,16.2,50.3,97.6,1.0,0.2,0.3,0.0,1.0,5.4,92.6,84.2,1.6,4.7,88.9,16.0,638,24.9,3921,74.4,8.4,84300,3444,2.53,23049,48711,11.1,188,1443,2.9,625,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,50891,5852,2561,2,406.42,21.8
18009,Blackford County,IN,12401,12766,-2.9,12766,6.1,22.3,19.8,50.4,97.3,0.6,0.2,0.3,0.0,1.4,1.6,95.9,83.8,0.9,1.6,86.0,9.8,1135,24.4,5996,75.0,10.8,70400,5190,2.41,20322,39225,16.0,232,2718,-2.5,621,891,0.0,0.0,0.0,0.0,0.0,0.0,397083,158855,97872,7389,8038,3,165.08,77.3
18011,Boone County,IN,61915,56638,9.3,56640,6.6,27.0,12.6,50.5,94.4,1.5,0.3,2.3,0.0,1.4,2.6,92.1,89.4,3.4,4.4,93.5,41.0,3333,24.1,25212,76.8,13.7,179000,21908,2.62,37482,67255,7.5,1414,20400,15.5,4861,5662,0.0,0.0,0.0,0.0,0.0,23.2,0,386393,484483,8970,54490,526,422.91,133.9
18013,Brown County,IN,14962,15242,-1.8,15242,4.1,19.5,21.1,50.2,97.3,0.6,0.4,0.4,0.0,1.3,1.6,95.9,87.6,0.9,3.4,87.1,21.1,1704,35.9,8506,83.0,2.7,157400,5889,2.54,25833,51568,14.6,349,1982,0.4,1423,1952,0.0,0.0,0.0,0.0,0.0,27.4,0,4299,61518,4180,19753,48,311.98,48.9
18015,Carroll County,IN,19923,20155,-1.2,20155,5.3,23.2,17.7,50.3,97.7,0.6,0.3,0.2,0.0,1.1,4.1,94.3,88.4,2.5,4.6,87.7,16.0,1694,25.7,9434,78.8,7.3,103900,7995,2.5,24531,50542,10.7,380,4464,4.6,1234,1448,0.0,0.0,0.0,0.0,0.0,0.0,0,0,102111,5153,18411,24,372.22,54.1
18017,Cass County,IN,38438,38966,-1.4,38966,6.5,24.1,16.2,50.0,93.7,2.0,1.0,1.7,0.2,1.4,13.8,81.8,86.8,8.3,13.4,83.1,13.7,3138,20.1,16337,75.9,11.4,81900,14827,2.54,21700,41940,16.5,742,12379,-1.8,1760,2706,0.0,0.0,0.0,0.0,0.0,16.6,1302002,438966,340870,8714,33801,12,412.16,94.5
18019,Clark County,IN,114262,110232,3.7,110232,6.3,23.0,14.3,50.9,88.9,7.4,0.4,1.0,0.1,2.2,5.2,84.3,88.4,3.7,5.2,86.2,18.9,8935,24.1,48986,71.6,17.9,127400,42502,2.58,24312,50496,12.2,2405,44691,4.8,6448,8622,0.0,0.5,0.0,0.0,1.0,26.1,2114873,1062039,1729530,16414,197472,531,372.86,295.6
18021,Clay County,IN,26562,26887,-1.2,26890,6.1,23.1,16.6,50.8,97.7,0.6,0.3,0.4,0.0,1.0,1.3,96.5,87.9,0.5,1.5,86.6,14.0,1990,27.0,11694,76.2,7.1,91300,10230,2.59,21474,46430,15.8,469,5735,-1.7,1461,2069,0.0,0.0,0.0,0.0,0.0,24.4,0,0,312395,11737,18422,14,357.54,75.2
18023,Clinton County,IN,32776,33224,-1.3,33224,6.9,26.3,15.8,50.5,97.8,0.6,0.4,0.3,0.0,0.9,14.9,83.4,84.7,6.5,12.5,84.7,13.0,2051,22.1,13248,72.1,12.7,97300,11745,2.76,21554,48953,13.9,577,9225,1.5,1634,2280,0.0,0.0,0.0,0.0,1.4,26.2,2283489,0,223595,6579,25067,24,405.07,82.0
18025,Crawford County,IN,10655,10713,-0.5,10713,5.3,22.4,17.2,49.3,97.7,0.5,0.4,0.2,0.1,1.1,1.4,96.5,91.1,0.7,1.0,80.8,12.1,814,33.2,5455,82.0,3.7,83300,4237,2.49,20504,39700,19.6,125,1346,4.4,683,1204,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40720,3752,0,0,305.64,35.1
18027,Daviess County,IN,32729,31654,3.4,31648,8.2,29.2,14.5,50.2,96.9,1.0,0.4,0.7,0.1,0.9,4.6,92.7,90.6,2.2,14.7,77.5,12.4,1942,21.0,12481,75.8,7.8,105500,11160,2.81,21416,47165,12.9,865,10143,-0.8,2132,2346,0.0,0.0,0.0,0.0,0.0,17.6,643418,153709,381537,12667,25851,4,429.49,73.7
18029,Dearborn County,IN,49506,50047,-1.1,50047,5.5,23.6,15.3,50.2,97.4,0.7,0.2,0.5,0.1,1.1,1.2,96.4,88.6,1.1,2.2,89.0,17.6,3727,29.3,20238,77.0,11.5,160400,18556,2.66,27058,56946,9.1,908,13630,-2.5,2967,3964,0.0,0.0,0.0,0.0,0.0,18.7,786076,0,509651,10256,0,65,305.03,164.1
18031,Decatur County,IN,26524,25740,3.0,25740,6.0,24.8,15.4,50.6,97.0,0.5,0.2,1.3,0.0,0.9,1.8,95.5,85.0,1.9,2.2,87.1,13.7,1959,23.2,11231,70.6,12.0,112000,9792,2.61,22046,48047,14.1,624,11818,7.4,1591,2125,0.0,0.0,0.0,0.0,0.0,25.9,1869737,0,315023,12582,29861,50,372.57,69.1
18033,DeKalb County,IN,42383,42223,0.4,42223,6.0,24.7,14.8,50.2,97.5,0.5,0.3,0.6,0.0,1.0,2.7,95.1,88.1,1.1,2.8,87.9,16.3,3081,21.0,17624,78.7,14.6,107800,16032,2.61,22827,47247,12.4,985,18643,4.1,2496,2751,0.0,0.0,0.0,0.0,0.0,21.7,3818858,0,408899,9774,47475,94,362.82,116.4
18035,Delaware County,IN,117074,117671,-0.5,117671,5.1,18.9,16.0,51.9,89.2,7.1,0.3,1.2,0.1,2.1,2.1,87.4,73.1,2.0,2.9,86.9,22.5,8635,20.1,52512,63.8,21.0,89600,46325,2.36,20854,37474,22.3,2321,37892,2.9,5564,7848,2.0,0.0,0.0,0.0,0.0,27.1,1280555,424060,1516815,13156,160815,98,392.12,300.1
18037,Dubois County,IN,42345,41889,1.1,41889,6.1,24.1,15.9,50.6,97.9,0.5,0.3,0.5,0.1,0.7,6.7,91.8,91.0,3.6,7.9,86.9,18.9,3188,19.8,17595,78.2,12.3,133200,15890,2.59,25589,54780,8.3,1295,25617,1.4,2740,3595,0.0,0.0,0.0,0.0,0.0,26.1,0,530645,763441,18509,58781,124,427.27,98.0
18039,Elkhart County,IN,201971,197561,2.2,197559,7.5,27.9,13.3,50.5,89.7,6.2,0.6,1.2,0.1,2.3,15.1,75.9,85.5,8.5,18.1,80.5,18.2,11289,19.4,77933,71.6,18.6,121700,70130,2.78,21109,45693,16.7,4853,112276,3.0,12323,16077,2.5,0.0,1.9,0.0,2.0,22.6,15779841,3231392,2416879,12182,272416,270,463.17,426.5
18041,Fayette County,IN,23468,24302,-3.4,24277,5.3,22.6,18.4,50.5,96.9,1.6,0.2,0.3,0.0,1.0,0.9,96.0,83.9,0.7,2.3,77.3,8.9,2146,25.0,10816,72.0,14.9,81700,9536,2.48,18757,37391,23.0,435,5696,-1.0,1158,1494,0.0,0.0,0.0,0.0,0.0,25.8,486488,85936,208881,8604,21624,11,215.01,112.9
18043,Floyd County,IN,76179,74580,2.1,74578,5.8,23.2,14.5,51.4,91.1,5.5,0.3,1.1,0.0,2.0,2.9,88.7,87.7,2.8,4.2,88.0,22.6,6110,22.7,32300,71.8,17.3,150400,29087,2.54,27185,53961,13.3,1777,26086,-3.4,5001,0,0.0,0.0,0.0,0.0,0.0,0.0,1558350,1420463,787397,10813,0,142,147.94,504.1
18045,Fountain County,IN,16658,17238,-3.4,17240,5.8,22.6,19.2,50.2,97.7,0.4,0.4,0.3,0.1,1.1,2.6,95.4,84.9,1.3,2.8,85.5,11.9,1261,25.7,7801,76.5,6.7,88800,6925,2.44,23063,45884,11.9,322,4348,-4.3,941,1276,0.0,0.0,0.0,0.0,0.0,0.0,498444,124764,142465,8336,12013,2,395.66,43.6
18047,Franklin County,IN,22934,23087,-0.7,23087,5.7,24.7,15.6,49.8,98.1,0.4,0.2,0.6,0.0,0.7,1.1,97.1,91.0,0.8,1.9,85.4,18.1,1464,31.4,9563,79.4,7.1,150100,8551,2.67,24085,49516,13.5,409,5187,-1.5,1608,1848,0.0,0.0,0.0,0.0,0.0,16.7,0,18626,171270,7407,28470,35,384.43,60.1
18049,Fulton County,IN,20500,20836,-1.6,20836,6.1,23.9,17.6,50.0,96.5,0.8,0.8,0.6,0.0,1.2,5.1,92.2,85.3,2.9,7.5,84.1,12.7,1634,22.7,9653,76.5,7.3,95600,8221,2.49,21226,40168,15.5,473,5391,-1.8,1392,2171,0.0,0.0,0.0,0.0,0.0,26.0,524323,62128,200781,9931,0,15,368.39,56.6
18051,Gibson County,IN,33759,33503,0.8,33503,6.0,23.2,16.5,50.1,95.4,2.1,0.3,0.4,0.0,1.8,1.6,94.1,87.7,1.0,2.0,90.1,16.1,2474,21.2,14729,77.8,9.9,104400,13094,2.5,24258,49329,11.5,705,17450,4.5,1698,2360,0.0,0.0,0.0,0.0,0.0,24.2,0,0,442605,13501,38501,121,487.49,68.7
18053,Grant County,IN,68569,70063,-2.1,70061,5.5,20.8,17.7,52.2,89.1,7.3,0.4,0.8,0.0,2.4,4.0,85.6,85.6,1.5,2.9,85.7,16.8,5887,18.9,30288,69.7,14.6,80100,26981,2.39,20516,39747,18.6,1327,29170,1.6,3248,4581,2.5,1.0,1.2,0.0,0.0,0.0,1670123,0,765826,11121,88055,68,414.07,169.2
18055,Greene County,IN,32726,33164,-1.3,33165,5.4,22.6,18.0,50.1,97.9,0.3,0.4,0.4,0.0,1.0,1.3,96.8,87.7,0.7,1.2,84.6,12.1,3065,29.4,15051,78.4,6.8,88800,12894,2.53,22235,43980,14.0,579,4991,-4.1,1830,2325,0.0,0.0,0.0,0.0,0.0,0.0,0,0,226084,6924,19511,0,542.5,61.1
18057,Hamilton County,IN,302623,274569,10.2,274569,6.8,28.5,10.4,51.2,88.2,4.1,0.2,5.6,0.1,1.8,3.8,84.9,86.9,7.2,9.3,96.3,55.1,15778,26.5,116286,79.2,15.9,215600,103234,2.73,39521,82468,5.1,8081,114197,3.6,24778,28209,1.8,0.0,3.1,0.0,1.4,27.6,1569925,2779456,3295421,12582,437156,3684,394.27,696.4
18059,Hancock County,IN,71978,70045,2.8,70002,5.5,24.1,15.1,50.9,95.2,2.3,0.3,0.9,0.0,1.3,2.1,93.4,88.4,1.5,2.2,92.6,26.3,5381,26.3,28881,80.2,12.8,155400,26071,2.68,28111,62981,7.6,1333,19756,2.2,4837,6449,0.0,0.6,0.0,0.0,0.0,27.5,1256037,519932,568518,8584,66306,395,306.02,228.8
18061,Harrison County,IN,39299,39364,-0.2,39364,5.4,22.6,16.0,50.1,97.5,0.6,0.3,0.4,0.0,1.1,1.8,96.0,91.3,1.1,2.0,87.6,14.9,3337,30.2,16665,81.2,6.8,122100,14499,2.67,23244,50510,13.2,651,8805,2.0,2575,3701,2.1,0.0,1.0,0.0,1.3,27.1,410685,98576,400931,10862,0,84,484.52,81.2
18063,Hendricks County,IN,156056,145412,7.3,145448,6.0,25.9,12.3,50.2,89.4,6.0,0.3,2.5,0.1,1.7,3.5,86.4,87.9,4.2,5.7,93.5,32.2,10552,25.9,58326,82.4,11.2,159800,52946,2.75,29830,68297,5.0,2954,51362,2.4,10069,11771,2.4,0.0,3.8,0.0,0.9,25.0,2819422,2520749,2088672,15496,227647,1145,406.91,357.4
18065,Henry County,IN,48995,49462,-0.9,49462,4.9,20.9,18.0,48.3,95.4,2.7,0.2,0.4,0.0,1.4,1.6,93.9,84.2,0.9,2.0,85.8,14.9,4313,27.3,21139,73.3,14.8,94200,18367,2.5,20309,40679,17.0,831,10567,0.9,2424,2846,0.0,0.0,1.1,0.0,0.0,29.3,1026569,180241,455036,9706,36185,18,391.88,126.2
18067,Howard County,IN,82982,82752,0.3,82752,6.1,23.0,18.0,51.7,88.6,7.3,0.4,1.1,0.0,2.6,3.1,86.0,83.8,2.0,4.2,88.8,20.0,7482,20.4,38688,70.5,17.3,98500,34544,2.36,24071,43590,16.7,1753,30882,3.8,4233,5748,0.0,0.0,0.0,0.0,0.0,28.8,2923185,319544,1194698,14264,150481,140,293.06,282.4
18069,Huntington County,IN,36706,37124,-1.1,37124,5.8,22.4,15.9,50.8,97.2,0.6,0.5,0.6,0.0,1.1,2.1,95.4,85.5,1.5,2.3,88.5,16.9,2703,20.8,15879,77.4,10.4,97100,14138,2.52,22601,46148,12.0,872,12923,3.0,1912,2795,0.0,0.0,0.0,0.0,0.0,19.1,1478637,0,328017,8651,44268,53,382.65,97.0
18071,Jackson County,IN,43705,42380,3.1,42376,6.9,24.2,15.3,50.2,95.9,1.0,0.3,1.3,0.2,1.2,6.4,90.1,85.7,5.6,7.1,86.2,14.5,2815,20.3,18524,73.0,12.5,117100,16713,2.52,22568,46501,13.0,1000,17926,-0.6,2167,3274,0.0,0.0,0.0,0.0,0.0,19.9,2585502,0,529531,12572,58429,178,509.31,83.2
18073,Jasper County,IN,33475,33478,0.0,33478,5.9,24.5,15.8,50.2,97.3,0.9,0.3,0.4,0.1,1.0,5.9,91.7,88.4,2.3,5.3,87.2,14.9,2515,26.6,13349,79.6,9.9,146200,11924,2.71,24297,57500,7.7,744,8589,-1.2,1789,2557,0.0,0.0,0.0,0.0,0.0,0.0,601064,163377,405489,12531,33940,51,559.63,59.8
18075,Jay County,IN,21179,21253,-0.3,21253,7.0,26.1,16.5,50.7,98.1,0.4,0.2,0.5,0.0,0.9,3.0,95.3,89.7,1.1,4.6,84.1,10.0,1392,20.6,9194,76.0,9.3,79300,8179,2.57,19236,40235,14.7,401,6162,-5.0,1330,1163,0.0,0.0,0.0,0.0,0.0,26.6,835131,413695,139539,6543,0,21,383.91,55.4
18077,Jefferson County,IN,32494,32428,0.2,32428,5.4,21.3,16.3,51.8,95.6,2.0,0.3,0.8,0.0,1.4,2.5,93.4,85.5,2.0,3.4,83.9,17.8,2668,22.0,14320,72.6,13.8,111500,12668,2.38,21524,43795,13.6,678,11028,1.7,1755,2651,0.0,0.0,0.0,0.0,0.0,0.0,1476978,0,382708,11801,43158,29,360.63,89.9
18079,Jennings County,IN,28000,28525,-1.8,28525,6.2,24.2,14.8,49.8,97.5,0.9,0.2,0.3,0.0,1.1,2.3,95.3,84.7,1.2,2.8,85.3,9.6,2203,25.5,12063,75.9,6.3,89700,10632,2.63,20109,44128,16.7,404,6280,-1.2,1454,2546,0.0,0.0,1.1,0.0,0.0,0.0,377163,0,223798,7956,16079,47,376.58,75.7
18081,Johnson County,IN,147538,139867,5.5,139654,6.5,25.4,13.8,50.7,93.7,1.9,0.3,2.5,0.1,1.5,3.4,90.8,85.9,3.8,5.7,91.0,26.8,9895,26.1,58738,72.6,17.4,144300,52239,2.66,28575,61231,10.6,3046,43122,1.5,9184,11957,0.0,0.0,3.1,0.0,0.8,26.6,1609901,682332,2072896,15169,208425,668,320.43,435.8
18083,Knox County,IN,37938,38440,-1.3,38440,6.2,21.2,16.7,49.3,94.5,3.1,0.3,0.8,0.0,1.2,1.8,92.9,83.8,1.3,2.1,86.2,14.1,2712,19.6,16974,67.4,16.2,84100,14738,2.4,21047,42119,14.0,917,13149,-3.9,1875,2411,0.0,0.0,1.9,0.0,0.0,23.7,774300,321523,471778,12463,56801,34,516.03,74.5
18085,Kosciusko County,IN,78564,77356,1.6,77358,6.5,24.7,15.0,50.1,96.1,1.1,0.4,1.2,0.1,1.2,8.0,88.6,87.6,4.1,10.6,85.8,20.3,4941,20.9,37557,77.7,10.9,132200,29705,2.56,24881,50859,11.9,1914,34469,2.2,4896,6674,0.0,0.0,0.0,0.0,0.0,23.4,5705256,0,794883,10423,92258,261,531.38,145.6
18087,LaGrange County,IN,38436,37130,3.5,37128,9.6,33.6,12.6,49.6,98.2,0.5,0.3,0.4,0.0,0.7,3.9,94.5,91.3,1.9,40.0,62.1,10.3,1778,22.5,14378,78.9,6.7,160200,11833,3.13,19356,47617,16.5,802,11359,7.5,3429,3596,0.0,0.0,0.0,0.0,0.0,21.1,1602328,104569,276916,7498,33861,121,379.62,97.8
18089,Lake County,IN,490228,496031,-1.2,496005,6.3,24.4,14.6,51.6,70.9,25.3,0.5,1.5,0.1,1.8,18.1,54.7,87.5,6.7,14.5,87.0,19.8,32821,27.6,210362,69.6,21.7,136600,182080,2.68,23918,49035,17.8,9843,167680,2.0,27379,34165,18.6,0.5,2.5,0.0,6.7,31.1,21914467,3348813,7102425,14455,1069166,908,498.96,994.1
18091,LaPorte County,IN,111444,111467,0.0,111467,5.9,22.0,15.8,48.2,85.5,11.4,0.4,0.6,0.0,2.1,6.1,80.1,85.2,3.0,5.3,86.5,17.3,8961,22.3,48769,72.7,17.2,122800,42690,2.41,22852,47538,16.5,2299,35042,1.5,5747,7314,0.0,0.0,1.0,0.0,1.3,0.0,2364020,856204,1363592,12355,389663,125,598.3,186.3
18093,Lawrence County,IN,45704,46129,-0.9,46134,5.6,22.3,18.2,50.5,97.3,0.5,0.4,0.6,0.0,1.1,1.6,95.9,89.6,1.4,2.7,84.1,13.7,4192,26.0,20923,78.3,9.2,98200,18592,2.44,22169,42627,15.2,838,11748,0.7,2470,3615,0.0,0.0,1.1,0.0,1.5,19.4,716454,0,481647,10481,42970,42,449.17,102.7
18095,Madison County,IN,130069,131636,-1.2,131636,5.7,22.1,16.9,50.1,88.7,8.5,0.4,0.6,0.1,1.8,3.7,85.6,84.0,2.0,3.2,87.0,16.7,10329,25.7,58789,69.9,15.4,92800,50637,2.46,21527,43120,17.3,2233,35209,1.9,6466,8275,0.0,0.4,0.8,0.0,0.6,24.2,1046853,574203,1234877,9433,155130,92,451.92,291.3
18097,Marion County,IN,934243,903389,3.4,903393,7.6,24.9,11.3,51.8,66.3,27.8,0.5,2.6,0.1,2.7,9.8,57.9,82.0,8.5,12.4,84.5,27.4,57036,22.7,419350,55.8,31.0,118000,360072,2.49,24124,42334,20.4,22741,508703,1.5,58749,69266,11.9,0.6,2.4,0.0,2.2,28.0,24333886,15780255,12951290,14748,2248380,1195,396.3,2279.6
18099,Marshall County,IN,47107,47051,0.1,47051,6.3,25.5,16.1,50.5,96.9,0.9,0.3,0.7,0.1,1.1,9.4,88.2,87.8,4.2,10.8,84.4,16.6,3264,21.3,19961,77.9,11.4,124600,17581,2.63,21933,45709,15.2,1038,16068,2.6,2921,3975,0.0,0.0,0.0,0.0,0.0,26.0,1239448,0,550984,11839,50494,83,443.63,106.1
18101,Martin County,IN,10203,10378,-1.7,10334,6.1,23.2,17.1,49.4,98.2,0.2,0.3,0.3,0.0,0.9,0.8,97.5,85.5,0.8,2.4,82.9,10.8,925,25.4,4742,80.5,6.1,88500,4146,2.45,22817,44740,14.6,182,2206,-18.9,619,814,0.0,0.0,0.0,0.0,0.0,24.7,0,51087,81212,8044,0,8,335.74,30.8
18103,Miami County,IN,35954,36903,-2.6,36903,5.1,21.6,15.9,46.3,92.0,4.8,0.9,0.4,0.0,1.9,2.8,89.5,85.7,1.2,4.7,83.3,10.6,3454,24.0,15314,75.3,8.4,84100,13210,2.64,20475,42023,17.2,561,6767,-3.5,1675,2311,0.0,0.0,0.0,0.0,0.0,31.8,711346,0,235379,6423,25837,10,373.84,98.7
18105,Monroe County,IN,143339,137959,3.9,137974,4.5,16.1,11.4,50.2,87.3,3.5,0.3,6.4,0.1,2.4,3.3,84.5,67.7,7.9,9.9,91.9,43.4,7448,18.2,60112,54.0,34.6,156300,53914,2.32,23032,40052,25.1,2901,49288,0.6,8760,10571,1.8,0.0,2.3,0.0,1.5,25.2,1799286,683154,1530793,11968,287796,521,394.51,349.7
18107,Montgomery County,IN,38146,38126,0.1,38124,6.3,23.3,16.6,49.6,96.6,1.0,0.4,0.6,0.0,1.3,4.5,92.5,86.5,2.6,4.6,87.8,17.8,2793,21.1,16540,72.2,13.3,108300,14590,2.53,22679,46797,16.8,857,12985,1.4,2103,2644,0.0,0.0,1.1,0.0,0.0,24.1,2768351,368625,429214,11343,48487,45,504.61,75.6
18109,Morgan County,IN,69693,68939,1.1,68894,5.6,23.6,15.1,50.4,97.5,0.5,0.3,0.6,0.0,1.1,1.4,96.3,84.0,1.4,2.2,87.4,16.1,5557,29.2,27951,76.5,7.6,141200,25621,2.67,25781,55354,11.5,1163,12330,-0.2,4485,5569,0.0,0.0,1.5,0.0,0.0,0.0,0,185002,586949,8378,59095,129,403.97,170.5
18111,Newton County,IN,14156,14244,-0.6,14244,5.1,22.2,17.7,49.0,97.4,0.7,0.4,0.3,0.1,1.1,5.9,92.2,87.6,2.0,3.0,85.4,8.5,986,30.5,6028,76.6,5.3,112000,5374,2.6,25594,50262,11.2,257,2497,-2.5,767,761,0.0,0.0,0.0,0.0,0.0,0.0,197474,121634,96674,6901,7984,22,401.76,35.5
18113,Noble County,IN,47618,47536,0.2,47536,6.4,25.7,14.6,50.1,97.3,0.8,0.4,0.5,0.0,1.0,10.1,87.7,83.8,4.9,12.0,83.3,13.2,3335,23.5,20190,76.1,12.3,112700,17722,2.64,21889,47117,14.2,867,15213,0.4,2504,3211,0.0,0.0,0.0,0.0,1.9,26.1,2454544,0,357295,7491,35884,87,410.84,115.7
18115,Ohio County,IN,6035,6128,-1.5,6128,4.7,20.0,19.6,50.2,98.1,0.5,0.2,0.4,0.0,0.8,1.2,97.1,88.8,0.2,1.5,85.4,13.1,553,32.4,2793,74.4,14.3,137900,2422,2.49,25443,50377,8.3,89,1194,-4.5,348,357,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23731,4068,0,20,86.14,71.1
18117,Orange County,IN,19626,19840,-1.1,19840,5.5,23.4,17.5,50.2,96.9,1.1,0.4,0.4,0.0,1.2,1.3,95.7,87.8,0.4,1.6,80.4,12.6,1416,26.7,9095,74.6,6.1,88100,7688,2.54,18576,38826,17.9,390,7570,0.2,1167,1461,0.0,0.0,0.0,0.0,0.0,0.0,201749,52770,153183,7812,0,1,398.39,49.8
18119,Owen County,IN,20969,21583,-2.8,21575,4.7,21.8,17.3,49.7,97.5,0.5,0.4,0.5,0.0,1.1,1.3,96.4,87.9,1.1,2.5,83.2,11.0,2049,32.5,9982,78.7,4.4,101900,8552,2.47,21318,43950,14.0,290,2904,-9.2,1415,1797,0.0,0.0,0.0,0.0,0.0,18.6,0,0,106333,4750,10444,18,385.29,56.0
18121,Parke County,IN,17233,17354,-0.7,17339,6.0,21.6,17.1,53.1,95.9,2.6,0.4,0.2,0.0,0.8,1.3,94.7,87.7,1.2,6.3,82.8,13.7,1398,25.9,8063,83.8,3.3,87600,5893,2.66,20534,43870,13.3,255,2053,3.0,1046,0,0.0,0.0,0.0,0.0,0.0,0.0,137612,24541,84463,4932,0,26,444.66,39.0
18123,Perry County,IN,19454,19338,0.6,19338,5.5,20.9,16.6,46.2,95.5,2.9,0.3,0.5,0.0,0.8,1.3,94.3,86.7,0.4,2.2,84.0,10.9,1406,22.6,8522,79.9,9.0,97300,7411,2.4,20934,47596,10.9,367,4954,0.2,876,1275,0.0,0.0,0.0,0.0,0.0,27.7,600192,12925,153361,8097,0,48,381.73,50.7
18125,Pike County,IN,12624,12844,-1.7,12845,5.4,21.9,19.0,49.6,98.1,0.6,0.3,0.2,0.0,0.8,1.3,96.9,91.2,0.4,0.9,85.8,11.2,1066,25.2,5752,83.1,5.6,85800,5149,2.44,22245,40680,12.7,196,2411,-2.2,581,684,0.0,0.0,0.0,0.0,0.0,0.0,0,64738,55934,4449,5609,20,334.24,38.4
18127,Porter County,IN,167076,164347,1.7,164343,5.5,22.8,14.4,50.9,92.8,3.8,0.4,1.5,0.0,1.6,9.5,84.1,87.6,3.7,6.6,91.4,25.4,11934,26.8,67059,77.4,16.9,165700,61502,2.63,28669,62794,10.4,3448,51077,1.4,9095,12407,1.4,0.3,1.5,0.0,3.1,29.2,7318767,1463085,1956275,12188,211334,448,418.15,393.0
18129,Posey County,IN,25540,25910,-1.4,25910,5.8,22.8,16.2,50.3,97.3,1.0,0.2,0.4,0.0,1.1,1.1,96.3,90.8,1.1,2.8,92.1,20.5,1914,23.2,11331,85.0,6.4,127900,10050,2.53,29187,58750,9.9,488,8892,-3.5,1402,1953,0.0,0.0,0.0,0.0,0.0,25.1,0,346707,268383,10225,17130,55,409.57,63.3
18131,Pulaski County,IN,12967,13402,-3.2,13402,5.4,22.8,17.8,49.3,97.2,0.9,0.4,0.2,0.0,1.1,2.9,94.5,91.0,0.8,2.0,85.3,13.1,884,23.9,6043,80.0,6.4,94900,5058,2.58,21641,44764,14.0,323,3519,-0.3,800,929,0.0,0.0,0.0,0.0,0.0,22.6,0,262911,112778,8175,0,13,433.65,30.9
18133,Putnam County,IN,37618,37952,-0.9,37963,4.7,19.6,15.2,47.0,93.3,4.2,0.4,1.0,0.0,1.1,1.9,91.8,80.6,1.8,3.6,85.9,16.2,2769,28.5,14828,79.1,7.8,125800,12414,2.6,21520,50821,9.7,683,10907,5.3,1961,2731,0.0,0.0,0.0,0.0,0.0,0.0,675972,43013,310811,8367,45904,65,480.53,79.0
