status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
246675545449582_429583263825475,photo,4/22/2014 5:43,537,16,1,537,0,0,0,0,0
246675545449582_537522636364870,video,4/20/2014 12:27,433,4,0,433,0,0,0,0,0
246675545449582_536303883153412,video,4/18/2014 5:32,442,17,11,442,0,0,0,0,0
246675545449582_535722259878241,video,4/17/2014 0:44,544,19,0,544,0,0,0,0,0
246675545449582_535214943262306,video,4/15/2014 23:55,699,10,2,699,0,0,0,0,0
246675545449582_535351073248693,video,4/15/2014 17:52,1442,48,5,1442,0,0,0,0,0
246675545449582_533017520148715,video,4/11/2014 6:12,332,3,2,332,0,0,0,0,0
246675545449582_532920483491752,video,4/11/2014 1:07,972,16,2,972,0,0,0,0,0
246675545449582_526471304136670,video,3/28/2014 8:07,330,18,0,330,0,0,0,0,0
246675545449582_526047490845718,video,3/27/2014 9:45,1325,30,2,1325,0,0,0,0,0
246675545449582_525160884267712,video,3/25/2014 12:31,1923,234,5,1923,0,0,0,0,0
246675545449582_523647931085674,video,3/22/2014 8:44,1467,107,1,1467,0,0,0,0,0
246675545449582_523608927756241,video,3/22/2014 6:38,1989,36,5,1989,0,0,0,0,0
246675545449582_523530567764077,video,3/22/2014 0:54,779,9,0,779,0,0,0,0,0
246675545449582_523509161099551,video,3/21/2014 23:26,626,9,0,626,0,0,0,0,0
246675545449582_523247561125711,video,3/21/2014 9:38,493,14,2,493,0,0,0,0,0
246675545449582_521823661268101,video,3/18/2014 5:19,2520,64,33,2520,0,0,0,0,0
246675545449582_520660284717772,video,3/16/2014 9:41,273,10,0,273,0,0,0,0,0
246675545449582_520440128073121,video,3/16/2014 1:19,2613,50,3,2613,0,0,0,0,0
246675545449582_520487991401668,video,3/15/2014 15:12,2137,44,3,2137,0,0,0,0,0
246675545449582_520115968105537,video,3/15/2014 7:49,665,9,1,665,0,0,0,0,0
246675545449582_520055471444920,video,3/15/2014 5:40,3919,77,12,3919,0,0,0,0,0
246675545449582_519607534823047,video,3/14/2014 5:59,4094,61,6,4094,0,0,0,0,0
246675545449582_519101231540344,video,3/13/2014 2:20,2836,48,7,2836,0,0,0,0,0
246675545449582_518645338252600,video,3/12/2014 1:09,562,5,1,562,0,0,0,0,0
246675545449582_518625921587875,video,3/11/2014 23:48,767,26,2,767,0,0,0,0,0
246675545449582_518231948293939,video,3/11/2014 5:12,722,9,1,722,0,0,0,0,0
246675545449582_518120884971712,link,3/10/2014 22:34,37,0,0,37,0,0,0,0,0
246675545449582_517844901665977,video,3/10/2014 9:58,637,8,1,637,0,0,0,0,0
246675545449582_517820408335093,video,3/10/2014 8:56,1347,13,1,1347,0,0,0,0,0
246675545449582_517818365001964,video,3/10/2014 8:49,922,5,0,922,0,0,0,0,0
246675545449582_517771661673301,video,3/10/2014 6:12,108,6,2,108,0,0,0,0,0
246675545449582_517753945008406,video,3/10/2014 5:42,685,10,2,685,0,0,0,0,0
246675545449582_517700661680401,video,3/10/2014 4:06,450,4,0,450,0,0,0,0,0
246675545449582_517360901714377,video,3/9/2014 10:17,353,0,3,353,0,0,0,0,0
246675545449582_517350538382080,video,3/9/2014 9:50,458,3,0,458,0,0,0,0,0
246675545449582_517212941729173,video,3/9/2014 2:14,2669,23,2,2669,0,0,0,0,0
246675545449582_517174011733066,video,3/8/2014 23:22,371,3,1,371,0,0,0,0,0
246675545449582_517170005066800,video,3/8/2014 23:04,973,8,1,973,0,0,0,0,0
246675545449582_516897441760723,video,3/8/2014 10:16,778,24,2,778,0,0,0,0,0
246675545449582_516868458430288,video,3/8/2014 9:25,551,2,0,551,0,0,0,0,0
246675545449582_516850131765454,video,3/8/2014 8:36,501,4,0,501,0,0,0,0,0
246675545449582_516838851766582,video,3/8/2014 8:07,493,17,1,493,0,0,0,0,0
246675545449582_516696885114112,video,3/7/2014 23:42,306,7,1,306,0,0,0,0,0
246675545449582_516017401848727,video,3/6/2014 11:15,405,6,1,405,0,0,0,0,0
246675545449582_515917991858668,video,3/6/2014 6:32,497,8,0,497,0,0,0,0,0
246675545449582_515913518525782,video,3/6/2014 6:16,782,11,0,782,0,0,0,0,0
246675545449582_515907811859686,video,3/6/2014 5:51,367,7,0,367,0,0,0,0,0
246675545449582_515902548526879,video,3/6/2014 5:29,500,16,0,500,0,0,0,0,0
246675545449582_515899105193890,video,3/6/2014 5:15,426,9,2,426,0,0,0,0,0
246675545449582_515133515270449,video,3/4/2014 10:52,880,24,1,880,0,0,0,0,0
246675545449582_515130688604065,video,3/4/2014 10:45,716,28,0,716,0,0,0,0,0
246675545449582_515022071948260,video,3/4/2014 5:50,461,17,1,461,0,0,0,0,0
246675545449582_514985835285217,video,3/4/2014 3:17,244,6,0,244,0,0,0,0,0
246675545449582_514570818660052,video,3/3/2014 10:09,589,18,1,589,0,0,0,0,0
246675545449582_514388198678314,video,3/2/2014 23:38,321,6,0,321,0,0,0,0,0
246675545449582_514388052011662,video,3/2/2014 23:37,396,10,0,396,0,0,0,0,0
246675545449582_514171958699938,video,3/2/2014 13:40,350,5,0,350,0,0,0,0,0
246675545449582_514027978714336,photo,3/2/2014 6:52,164,5,0,164,0,0,0,0,0
246675545449582_513944378722696,video,3/2/2014 1:42,718,20,0,718,0,0,0,0,0
246675545449582_513122022138265,video,2/28/2014 13:49,196,12,0,196,0,0,0,0,0
246675545449582_512924972157970,video,2/28/2014 5:55,849,25,1,849,0,0,0,0,0
246675545449582_511575388959595,video,2/25/2014 12:09,109,6,3,109,0,0,0,0,0
246675545449582_510893949027739,video,2/24/2014 6:05,413,7,2,413,0,0,0,0,0
246675545449582_510441665739634,video,2/23/2014 8:52,395,16,0,395,0,0,0,0,0
246675545449582_510436272406840,video,2/23/2014 8:36,425,12,0,425,0,0,0,0,0
246675545449582_510429085740892,video,2/23/2014 8:16,688,8,0,688,0,0,0,0,0
246675545449582_510422482408219,video,2/23/2014 8:04,313,6,0,313,0,0,0,0,0
246675545449582_510351922415275,video,2/23/2014 5:26,399,34,4,399,0,0,0,0,0
246675545449582_510290132421454,video,2/23/2014 1:54,714,46,5,714,0,0,0,0,0
246675545449582_510253295758471,video,2/22/2014 23:42,576,17,3,576,0,0,0,0,0
246675545449582_509782435805557,video,2/22/2014 1:46,462,15,0,462,0,0,0,0,0
246675545449582_509191135864687,photo,2/21/2014 0:04,41,2,0,41,0,0,0,0,0
246675545449582_509287189188415,video,2/20/2014 20:12,469,17,0,469,0,0,0,0,0
246675545449582_507438079373326,photo,2/17/2014 10:29,17,2,0,17,0,0,0,0,0
246675545449582_507434789373655,photo,2/17/2014 10:24,6,0,0,6,0,0,0,0,0
246675545449582_262548747195595,photo,2/17/2014 9:16,344,10,0,344,0,0,0,0,0
246675545449582_506881819428952,video,2/15/2014 18:46,621,16,8,621,0,0,0,0,0
246675545449582_506336116150189,video,2/15/2014 0:00,603,13,1,603,0,0,0,0,0
246675545449582_505901636193637,video,2/14/2014 3:19,530,13,0,530,0,0,0,0,0
246675545449582_326883450762124,photo,2/14/2014 3:07,211,2,0,211,0,0,0,0,0
246675545449582_505634369553697,video,2/13/2014 14:25,327,6,6,327,0,0,0,0,0
246675545449582_505897679527366,video,2/13/2014 12:09,505,21,11,505,0,0,0,0,0
246675545449582_505444629572671,video,2/13/2014 6:53,424,6,0,424,0,0,0,0,0
246675545449582_505425349574599,video,2/13/2014 5:26,514,10,2,514,0,0,0,0,0
246675545449582_505106179606516,video,2/12/2014 11:54,412,17,0,412,0,0,0,0,0
246675545449582_505042679612866,video,2/12/2014 9:20,150,4,0,150,0,0,0,0,0
246675545449582_504952289621905,video,2/12/2014 5:40,233,4,0,233,0,0,0,0,0
246675545449582_503899943060473,video,2/10/2014 0:00,906,22,3,906,0,0,0,0,0
246675545449582_502893459827788,video,2/8/2014 0:00,800,26,2,800,0,0,0,0,0
246675545449582_501679386615862,video,2/5/2014 12:01,279,10,0,279,0,0,0,0,0
246675545449582_500620956721705,video,2/3/2014 5:07,715,18,6,715,0,0,0,0,0
246675545449582_500604630056671,video,2/2/2014 14:08,969,46,4,969,0,0,0,0,0
246675545449582_499714960145638,video,2/1/2014 11:02,489,23,11,489,0,0,0,0,0
246675545449582_499533993497068,video,2/1/2014 1:18,294,25,3,294,0,0,0,0,0
246675545449582_499175843532883,video,1/31/2014 9:02,437,31,0,437,0,0,0,0,0
246675545449582_498728186910982,photo,1/30/2014 8:30,219,8,0,219,0,0,0,0,0
246675545449582_498092446974556,video,1/29/2014 5:28,267,9,0,267,0,0,0,0,0
246675545449582_497635093686958,video,1/28/2014 5:22,321,12,2,321,0,0,0,0,0
246675545449582_497631290354005,video,1/28/2014 5:07,190,3,0,190,0,0,0,0,0
246675545449582_497616617022139,video,1/28/2014 4:26,318,14,0,318,0,0,0,0,0
246675545449582_497601300357004,video,1/28/2014 3:23,246,17,1,246,0,0,0,0,0
246675545449582_497766767007124,video,1/28/2014 0:00,327,9,0,327,0,0,0,0,0
246675545449582_497604463690021,video,1/28/2014 0:00,417,6,0,417,0,0,0,0,0
246675545449582_497271490389985,video,1/27/2014 10:21,317,5,0,317,0,0,0,0,0
246675545449582_497078920409242,video,1/26/2014 23:53,340,11,0,340,0,0,0,0,0
246675545449582_496736287110172,video,1/26/2014 10:42,385,12,0,385,0,0,0,0,0
246675545449582_496722337111567,video,1/26/2014 10:14,543,5,0,543,0,0,0,0,0
246675545449582_496603247123476,video,1/26/2014 4:53,981,32,6,981,0,0,0,0,0
246675545449582_496556370461497,video,1/26/2014 1:47,308,5,0,308,0,0,0,0,0
246675545449582_495442470572887,video,1/24/2014 6:51,425,5,1,425,0,0,0,0,0
246675545449582_494491187334682,video,1/21/2014 23:26,542,9,0,542,0,0,0,0,0
246675545449582_494158824034585,video,1/21/2014 6:47,254,2,0,254,0,0,0,0,0
246675545449582_493770897406711,video,1/20/2014 9:59,325,36,0,325,0,0,0,0,0
246675545449582_493758750741259,video,1/20/2014 9:37,287,9,0,287,0,0,0,0,0
246675545449582_493144214136046,video,1/19/2014 2:37,247,8,0,247,0,0,0,0,0
246675545449582_490809521036182,video,1/14/2014 0:00,273,7,0,273,0,0,0,0,0
246675545449582_490115617772239,video,1/12/2014 12:10,396,30,1,396,0,0,0,0,0
246675545449582_489776857806115,video,1/12/2014 8:16,241,2,0,241,0,0,0,0,0
246675545449582_489741697809631,video,1/12/2014 6:24,204,1,0,204,0,0,0,0,0
246675545449582_489741087809692,video,1/12/2014 6:22,199,6,1,199,0,0,0,0,0
246675545449582_489273294523138,photo,1/12/2014 0:49,6,0,0,6,0,0,0,0,0
246675545449582_489628234487644,video,1/11/2014 23:52,421,10,2,421,0,0,0,0,0
246675545449582_489228597860941,video,1/11/2014 2:10,240,7,0,240,0,0,0,0,0
246675545449582_489232364527231,video,1/11/2014 0:00,479,18,1,479,0,0,0,0,0
246675545449582_488904294560038,video,1/10/2014 9:38,282,7,0,282,0,0,0,0,0
246675545449582_488858931231241,video,1/10/2014 7:34,107,1,2,107,0,0,0,0,0
246675545449582_488854307898370,video,1/10/2014 7:25,258,5,0,258,0,0,0,0,0
246675545449582_488371677946633,video,1/8/2014 12:43,799,31,4,799,0,0,0,0,0
246675545449582_488037321313402,video,1/8/2014 10:08,157,9,3,157,0,0,0,0,0
246675545449582_487951771321957,video,1/8/2014 7:58,358,19,1,358,0,0,0,0,0
246675545449582_487889951328139,photo,1/8/2014 3:36,45,1,0,45,0,0,0,0,0
246675545449582_487881011329033,video,1/8/2014 2:40,155,2,0,155,0,0,0,0,0
246675545449582_487751731341961,video,1/7/2014 23:15,328,21,5,328,0,0,0,0,0
246675545449582_487297321387402,video,1/6/2014 13:15,271,6,0,271,0,0,0,0,0
246675545449582_486810401436094,video,1/5/2014 14:29,202,10,1,202,0,0,0,0,0
246675545449582_486799831437151,video,1/5/2014 13:42,249,7,1,249,0,0,0,0,0
246675545449582_486434424807025,video,1/5/2014 9:23,460,31,1,460,0,0,0,0,0
246675545449582_484017401715394,video,12/31/2013 23:38,100,0,0,100,0,0,0,0,0
246675545449582_484016841715450,video,12/31/2013 23:37,101,2,1,101,0,0,0,0,0
246675545449582_483771921739942,video,12/31/2013 11:36,258,7,0,258,0,0,0,0,0
246675545449582_483747651742369,video,12/31/2013 10:36,152,5,0,152,0,0,0,0,0
246675545449582_483628545087613,photo,12/31/2013 4:16,87,3,0,87,0,0,0,0,0
246675545449582_482215198562281,photo,12/28/2013 6:29,46,4,0,46,0,0,0,0,0
246675545449582_481676301949504,photo,12/27/2013 7:12,63,0,0,63,0,0,0,0,0
246675545449582_481554365295031,video,12/26/2013 23:29,271,3,1,271,0,0,0,0,0
246675545449582_481286088655192,video,12/26/2013 10:06,126,5,2,126,0,0,0,0,0
246675545449582_481096075340860,video,12/25/2013 23:52,175,6,0,175,0,0,0,0,0
246675545449582_481092572007877,video,12/25/2013 23:38,47,0,1,47,0,0,0,0,0
246675545449582_480761058707695,photo,12/25/2013 7:48,42,0,0,42,0,0,0,0,0
246675545449582_480759822041152,photo,12/25/2013 7:45,53,1,0,53,0,0,0,0,0
246675545449582_480330365417431,photo,12/24/2013 9:12,100,1,1,100,0,0,0,0,0
246675545449582_480280238755777,photo,12/24/2013 6:39,41,1,0,41,0,0,0,0,0
246675545449582_480279698755831,photo,12/24/2013 6:38,34,0,0,34,0,0,0,0,0
246675545449582_479297162187418,video,12/22/2013 2:32,238,4,0,238,0,0,0,0,0
246675545449582_479277102189424,video,12/22/2013 0:50,223,3,1,223,0,0,0,0,0
246675545449582_479242322192902,photo,12/21/2013 22:08,75,0,0,75,0,0,0,0,0
246675545449582_478824605568007,photo,12/20/2013 23:53,101,1,0,101,0,0,0,0,0
246675545449582_478492635601204,photo,12/20/2013 6:01,51,0,0,51,0,0,0,0,0
246675545449582_478154878968313,photo,12/19/2013 9:54,77,3,0,77,0,0,0,0,0
246675545449582_478008325649635,video,12/19/2013 1:22,1190,12,1,1190,0,0,0,0,0
246675545449582_477989712318163,photo,12/19/2013 0:01,9,0,0,9,0,0,0,0,0
246675545449582_477645852352549,photo,12/18/2013 9:36,134,3,0,134,0,0,0,0,0
246675545449582_477590495691418,photo,12/18/2013 6:56,72,0,0,72,0,0,0,0,0
246675545449582_477479979035803,video,12/18/2013 0:14,188,6,0,188,0,0,0,0,0
246675545449582_477047772412357,video,12/17/2013 3:27,221,2,0,221,0,0,0,0,0
246675545449582_476669595783508,video,12/16/2013 10:07,221,3,0,221,0,0,0,0,0
246675545449582_476542612462873,photo,12/16/2013 3:21,94,3,0,94,0,0,0,0,0
246675545449582_476490845801383,video,12/15/2013 23:14,82,3,0,82,0,0,0,0,0
246675545449582_476118502505284,photo,12/15/2013 9:11,216,8,0,216,0,0,0,0,0
246675545449582_476044799179321,video,12/15/2013 5:04,110,0,0,110,0,0,0,0,0
246675545449582_475622475888220,video,12/14/2013 10:09,348,0,0,348,0,0,0,0,0
246675545449582_475608462556288,video,12/14/2013 9:36,225,13,0,225,0,0,0,0,0
246675545449582_475559385894529,photo,12/14/2013 7:11,80,1,0,80,0,0,0,0,0
246675545449582_475120712605063,photo,12/13/2013 8:10,91,6,0,91,0,0,0,0,0
246675545449582_475120589271742,photo,12/13/2013 8:09,184,11,0,184,0,0,0,0,0
246675545449582_475096622607472,video,12/13/2013 6:41,562,0,0,562,0,0,0,0,0
246675545449582_475046882612446,photo,12/13/2013 3:37,184,0,0,184,0,0,0,0,0
246675545449582_474605195989948,photo,12/12/2013 4:08,190,2,0,190,0,0,0,0,0
246675545449582_473702626080205,video,12/10/2013 8:33,360,23,2,360,0,0,0,0,0
246675545449582_473215579462243,video,12/9/2013 8:27,57,0,0,57,0,0,0,0,0
246675545449582_472275246222943,photo,12/7/2013 7:45,102,4,0,102,0,0,0,0,0
246675545449582_472108329572968,photo,12/7/2013 0:09,152,2,0,152,0,0,0,0,0
246675545449582_471541059629695,photo,12/5/2013 22:44,263,14,0,263,0,0,0,0,0
246675545449582_471374952979639,video,12/5/2013 13:36,62,1,0,62,0,0,0,0,0
246675545449582_471256142991520,video,12/5/2013 8:49,126,18,0,126,0,0,0,0,0
246675545449582_470648579718943,photo,12/4/2013 1:34,114,3,0,114,0,0,0,0,0
246675545449582_470336643083470,photo,12/3/2013 7:58,187,9,0,187,0,0,0,0,0
246675545449582_470305216419946,photo,12/3/2013 5:51,58,7,0,58,0,0,0,0,0
246675545449582_470304766419991,photo,12/3/2013 5:50,46,3,0,46,0,0,0,0,0
246675545449582_468712469912554,photo,11/30/2013 3:18,183,4,0,183,0,0,0,0,0
246675545449582_467770633340071,photo,11/27/2013 20:57,99,11,0,99,0,0,0,0,0
246675545449582_467770470006754,photo,11/27/2013 20:56,51,0,0,51,0,0,0,0,0
246675545449582_466571653459969,photo,11/25/2013 6:24,92,6,0,92,0,0,0,0,0
246675545449582_466571083460026,photo,11/25/2013 6:21,103,6,0,103,0,0,0,0,0
246675545449582_466502583466876,photo,11/25/2013 1:22,326,9,0,326,0,0,0,0,0
246675545449582_464387237011744,photo,11/20/2013 9:56,113,2,0,113,0,0,0,0,0
246675545449582_464234927026975,photo,11/20/2013 0:24,61,0,0,61,0,0,0,0,0
246675545449582_464230927027375,photo,11/20/2013 0:16,76,3,0,76,0,0,0,0,0
246675545449582_464230550360746,photo,11/20/2013 0:15,66,1,0,66,0,0,0,0,0
246675545449582_463942093722925,video,11/19/2013 10:01,638,34,9,638,0,0,0,0,0
246675545449582_463762433740891,video,11/19/2013 0:02,154,0,0,154,0,0,0,0,0
246675545449582_463760983741036,video,11/18/2013 23:53,95,9,3,95,0,0,0,0,0
246675545449582_463758310407970,photo,11/18/2013 23:39,29,0,0,29,0,0,0,0,0
246675545449582_463755180408283,photo,11/18/2013 23:22,71,2,1,71,0,0,0,0,0
246675545449582_463321620451639,video,11/18/2013 2:28,813,6,0,813,0,0,0,0,0
246675545449582_463308273786307,video,11/18/2013 1:32,506,44,7,506,0,0,0,0,0
246675545449582_463262267124241,photo,11/17/2013 22:00,68,7,0,68,0,0,0,0,0
246675545449582_462914953825639,video,11/17/2013 8:16,174,11,0,174,0,0,0,0,0
246675545449582_462855770498224,photo,11/17/2013 4:55,105,4,0,105,0,0,0,0,0
246675545449582_462854083831726,photo,11/17/2013 4:44,179,11,0,179,0,0,0,0,0
246675545449582_462436713873463,video,11/16/2013 0:00,191,6,0,191,0,0,0,0,0
246675545449582_462299720553829,video,11/15/2013 22:45,203,3,1,203,0,0,0,0,0
246675545449582_462287690555032,photo,11/15/2013 21:53,277,52,2,277,0,0,0,0,0
246675545449582_462272917223176,video,11/15/2013 20:59,62,2,0,62,0,0,0,0,0
246675545449582_461979717252496,video,11/15/2013 5:41,200,6,0,200,0,0,0,0,0
246675545449582_461655803951554,photo,11/14/2013 10:47,339,30,0,339,0,0,0,0,0
246675545449582_460792934037841,video,11/12/2013 10:29,178,10,1,178,0,0,0,0,0
246675545449582_460744017376066,photo,11/12/2013 8:07,23,0,0,23,0,0,0,0,0
246675545449582_460783677372100,video,11/11/2013 19:09,65,11,0,65,0,0,0,0,0
246675545449582_460369000746901,video,11/11/2013 9:39,250,7,6,250,0,0,0,0,0
246675545449582_459306454186489,photo,11/8/2013 21:50,59,0,0,59,0,0,0,0,0
246675545449582_458090024308132,video,11/6/2013 11:12,110,12,3,110,0,0,0,0,0
246675545449582_458079664309168,video,11/6/2013 10:37,147,13,2,147,0,0,0,0,0
246675545449582_457990897651378,photo,11/6/2013 6:26,62,6,0,62,0,0,0,0,0
246675545449582_457594634357671,video,11/5/2013 9:46,686,53,3,686,0,0,0,0,0
246675545449582_457488001035001,video,11/5/2013 5:09,351,5,2,351,0,0,0,0,0
246675545449582_457435924373542,video,11/5/2013 1:29,215,12,1,215,0,0,0,0,0
246675545449582_457144497736018,video,11/4/2013 10:25,100,6,6,100,0,0,0,0,0
246675545449582_457143067736161,video,11/4/2013 10:16,131,1,1,131,0,0,0,0,0
246675545449582_457041101079691,video,11/4/2013 6:10,560,22,12,560,0,0,0,0,0
246675545449582_456468247803643,video,11/3/2013 2:51,374,9,16,374,0,0,0,0,0
246675545449582_456406504476484,video,11/2/2013 23:42,559,22,7,559,0,0,0,0,0
246675545449582_456161344501000,video,11/2/2013 10:32,169,6,5,169,0,0,0,0,0
246675545449582_456091654507969,video,11/2/2013 7:39,473,9,9,473,0,0,0,0,0
246675545449582_456091954507939,video,11/2/2013 7:37,58,2,4,58,0,0,0,0,0
246675545449582_456091177841350,video,11/2/2013 7:35,164,4,9,164,0,0,0,0,0
246675545449582_456061624510972,video,11/2/2013 5:51,614,24,21,614,0,0,0,0,0
246675545449582_456029094514225,video,11/2/2013 3:57,211,2,4,211,0,0,0,0,0
246675545449582_456028977847570,video,11/2/2013 3:55,129,9,3,129,0,0,0,0,0
246675545449582_456028847847583,video,11/2/2013 3:55,155,5,9,155,0,0,0,0,0
246675545449582_456028807847587,video,11/2/2013 3:53,438,14,19,438,0,0,0,0,0
246675545449582_455957537854714,video,11/1/2013 23:55,304,20,24,304,0,0,0,0,0
246675545449582_455946887855779,video,11/1/2013 23:44,116,2,10,116,0,0,0,0,0
246675545449582_455640471219754,video,11/1/2013 8:39,135,1,2,135,0,0,0,0,0
246675545449582_455396421244159,photo,11/1/2013 1:06,115,9,0,115,0,0,0,0,0
246675545449582_455013964615738,photo,10/31/2013 6:39,128,3,0,128,0,0,0,0,0
246675545449582_454681854648949,photo,10/30/2013 11:20,128,3,0,128,0,0,0,0,0
246675545449582_454082211375580,photo,10/29/2013 8:07,55,4,4,55,0,0,0,0,0
246675545449582_452889074828227,photo,10/26/2013 21:14,109,1,0,109,0,0,0,0,0
246675545449582_452512598199208,photo,10/26/2013 7:09,58,0,0,58,0,0,0,0,0
246675545449582_452487458201722,photo,10/26/2013 5:28,83,0,0,83,0,0,0,0,0
246675545449582_452487148201753,photo,10/26/2013 5:27,164,6,0,164,0,0,0,0,0
246675545449582_452414778208990,video,10/26/2013 0:14,210,9,0,210,0,0,0,0,0
246675545449582_451909354926199,video,10/25/2013 3:24,133,17,5,133,0,0,0,0,0
246675545449582_451633114953823,video,10/24/2013 12:36,91,6,6,91,0,0,0,0,0
246675545449582_451492888301179,video,10/24/2013 10:13,226,13,0,226,0,0,0,0,0
246675545449582_451486641635137,video,10/24/2013 9:56,50,3,0,50,0,0,0,0,0
246675545449582_451427611641040,video,10/24/2013 7:32,243,0,0,243,0,0,0,0,0
246675545449582_451359164981218,video,10/23/2013 14:33,113,15,0,113,0,0,0,0,0
246675545449582_450982048352263,video,10/23/2013 11:49,243,5,5,243,0,0,0,0,0
246675545449582_450981168352351,video,10/23/2013 11:45,141,1,1,141,0,0,0,0,0
246675545449582_450959568354511,video,10/23/2013 10:32,130,0,5,130,0,0,0,0,0
246675545449582_450453125071822,video,10/22/2013 10:28,65,2,4,65,0,0,0,0,0
246675545449582_449875431796258,photo,10/21/2013 2:28,3,3,0,3,0,0,0,0,0
246675545449582_449377235179411,photo,10/20/2013 2:48,75,3,0,75,0,0,0,0,0
246675545449582_448915918558876,video,10/19/2013 3:42,45,0,1,45,0,0,0,0,0
246675545449582_448587565258378,video,10/18/2013 11:46,177,14,4,177,0,0,0,0,0
246675545449582_448454511938350,photo,10/18/2013 7:08,45,1,0,45,0,0,0,0,0
246675545449582_448374321946369,photo,10/18/2013 3:05,93,8,0,93,0,0,0,0,0
246675545449582_448351385281996,video,10/18/2013 2:00,73,0,2,73,0,0,0,0,0
