instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
1599,3/12/2011,1,0,3,2,0,6,0,1,0.24,0.2273,0.65,0.194,14
1600,3/12/2011,1,0,3,3,0,6,0,1,0.24,0.2273,0.65,0.2537,7
1601,3/12/2011,1,0,3,4,0,6,0,1,0.24,0.2273,0.65,0.2537,1
1602,3/12/2011,1,0,3,5,0,6,0,1,0.22,0.2273,0.69,0.194,2
1603,3/12/2011,1,0,3,6,0,6,0,1,0.22,0.2121,0.75,0.2537,4
1604,3/12/2011,1,0,3,7,0,6,0,1,0.24,0.2273,0.7,0.194,23
1605,3/12/2011,1,0,3,8,0,6,0,1,0.26,0.2576,0.65,0.1642,53
1606,3/12/2011,1,0,3,9,0,6,0,1,0.28,0.2879,0.65,0.1045,101
1607,3/12/2011,1,0,3,10,0,6,0,1,0.32,0.303,0.66,0.2239,99
1608,3/12/2011,1,0,3,11,0,6,0,1,0.34,0.303,0.49,0.3284,119
1609,3/12/2011,1,0,3,12,0,6,0,1,0.34,0.3182,0.53,0.2836,158
1610,3/12/2011,1,0,3,13,0,6,0,1,0.36,0.3333,0.51,0.3582,157
1611,3/12/2011,1,0,3,14,0,6,0,1,0.4,0.4091,0.5,0.4478,166
1612,3/12/2011,1,0,3,15,0,6,0,1,0.42,0.4242,0.44,0.4925,182
1613,3/12/2011,1,0,3,16,0,6,0,1,0.46,0.4545,0.41,0.4478,244
1614,3/12/2011,1,0,3,17,0,6,0,1,0.46,0.4545,0.44,0.3284,213
1615,3/12/2011,1,0,3,18,0,6,0,1,0.42,0.4242,0.54,0.1642,145
1616,3/12/2011,1,0,3,19,0,6,0,1,0.42,0.4242,0.54,0.0896,112
1617,3/12/2011,1,0,3,20,0,6,0,1,0.4,0.4091,0.58,0.1045,86
1618,3/12/2011,1,0,3,21,0,6,0,1,0.38,0.3939,0.62,0,82
1619,3/12/2011,1,0,3,22,0,6,0,1,0.36,0.3788,0.71,0,63
1620,3/12/2011,1,0,3,23,0,6,0,1,0.38,0.3939,0.66,0.0896,49
1621,3/13/2011,1,0,3,0,0,0,0,1,0.38,0.3939,0.62,0.1045,38
1622,3/13/2011,1,0,3,1,0,0,0,1,0.36,0.3485,0.66,0.1343,33
1623,3/13/2011,1,0,3,3,0,0,0,1,0.34,0.3333,0.76,0.1343,23
1624,3/13/2011,1,0,3,4,0,0,0,1,0.34,0.3333,0.66,0.1642,13
1625,3/13/2011,1,0,3,5,0,0,0,1,0.36,0.3485,0.62,0.1343,3
1626,3/13/2011,1,0,3,6,0,0,0,1,0.34,0.3636,0.66,0,2
1627,3/13/2011,1,0,3,7,0,0,0,1,0.36,0.3485,0.62,0.194,10
1628,3/13/2011,1,0,3,8,0,0,0,1,0.4,0.4091,0.5,0.2985,34
1629,3/13/2011,1,0,3,9,0,0,0,1,0.4,0.4091,0.5,0.4179,44
1630,3/13/2011,1,0,3,10,0,0,0,1,0.42,0.4242,0.47,0.2537,122
1631,3/13/2011,1,0,3,11,0,0,0,1,0.44,0.4394,0.41,0.4179,181
1632,3/13/2011,1,0,3,12,0,0,0,1,0.46,0.4545,0.38,0.3881,194
1633,3/13/2011,1,0,3,13,0,0,0,1,0.46,0.4545,0.38,0.3881,221
1634,3/13/2011,1,0,3,14,0,0,0,1,0.46,0.4545,0.41,0.2985,250
1635,3/13/2011,1,0,3,15,0,0,0,1,0.48,0.4697,0.39,0.3284,304
1636,3/13/2011,1,0,3,16,0,0,0,1,0.46,0.4545,0.41,0.3881,256
1637,3/13/2011,1,0,3,17,0,0,0,1,0.44,0.4394,0.41,0.3582,241
1638,3/13/2011,1,0,3,18,0,0,0,1,0.4,0.4091,0.43,0.3582,147
1639,3/13/2011,1,0,3,19,0,0,0,1,0.36,0.3333,0.5,0.3582,101
1640,3/13/2011,1,0,3,20,0,0,0,1,0.32,0.303,0.57,0.2985,77
1641,3/13/2011,1,0,3,21,0,0,0,1,0.3,0.2879,0.56,0.2537,58
1642,3/13/2011,1,0,3,22,0,0,0,1,0.3,0.2727,0.56,0.3284,37
1643,3/13/2011,1,0,3,23,0,0,0,1,0.26,0.2576,0.65,0.2239,28
1644,3/14/2011,1,0,3,0,0,1,1,1,0.26,0.2727,0.65,0.1045,11
1645,3/14/2011,1,0,3,1,0,1,1,1,0.26,0.2879,0.65,0.0896,1
1646,3/14/2011,1,0,3,2,0,1,1,1,0.26,0.2879,0.65,0.0896,1
1647,3/14/2011,1,0,3,3,0,1,1,1,0.26,0.2727,0.65,0.1343,3
1648,3/14/2011,1,0,3,5,0,1,1,1,0.24,0.2424,0.7,0.1343,8
1649,3/14/2011,1,0,3,6,0,1,1,1,0.26,0.2727,0.65,0.1343,28
1650,3/14/2011,1,0,3,7,0,1,1,2,0.28,0.3182,0.61,0,88
1651,3/14/2011,1,0,3,8,0,1,1,2,0.3,0.303,0.56,0.1343,241
1652,3/14/2011,1,0,3,9,0,1,1,1,0.32,0.303,0.53,0.3284,140
1653,3/14/2011,1,0,3,10,0,1,1,1,0.34,0.3182,0.42,0.2537,84
1654,3/14/2011,1,0,3,11,0,1,1,1,0.36,0.3333,0.4,0.2537,71
1655,3/14/2011,1,0,3,12,0,1,1,1,0.38,0.3939,0.37,0,94
1656,3/14/2011,1,0,3,13,0,1,1,1,0.38,0.3939,0.36,0.3284,75
1657,3/14/2011,1,0,3,14,0,1,1,2,0.38,0.3939,0.34,0,79
1658,3/14/2011,1,0,3,15,0,1,1,1,0.38,0.3939,0.37,0.1642,101
1659,3/14/2011,1,0,3,16,0,1,1,1,0.4,0.4091,0.35,0.1045,107
1660,3/14/2011,1,0,3,17,0,1,1,1,0.38,0.3939,0.4,0.194,271
1661,3/14/2011,1,0,3,18,0,1,1,1,0.36,0.3636,0.4,0.1045,235
1662,3/14/2011,1,0,3,19,0,1,1,1,0.36,0.3485,0.43,0.1343,150
1663,3/14/2011,1,0,3,20,0,1,1,1,0.34,0.3182,0.46,0.2239,129
1664,3/14/2011,1,0,3,21,0,1,1,1,0.34,0.3333,0.46,0.1343,63
1665,3/14/2011,1,0,3,22,0,1,1,1,0.32,0.3333,0.49,0.1045,47
1666,3/14/2011,1,0,3,23,0,1,1,1,0.32,0.3485,0.53,0,19
1667,3/15/2011,1,0,3,0,0,2,1,1,0.32,0.3485,0.53,0,14
1668,3/15/2011,1,0,3,1,0,2,1,1,0.3,0.303,0.62,0.0896,10
1669,3/15/2011,1,0,3,2,0,2,1,1,0.3,0.303,0.62,0.0896,3
1670,3/15/2011,1,0,3,4,0,2,1,1,0.24,0.2576,0.75,0.0896,2
1671,3/15/2011,1,0,3,5,0,2,1,1,0.24,0.2273,0.75,0.194,11
1672,3/15/2011,1,0,3,6,0,2,1,1,0.22,0.2273,0.8,0.194,35
1673,3/15/2011,1,0,3,7,0,2,1,1,0.24,0.2424,0.75,0.1642,119
1674,3/15/2011,1,0,3,8,0,2,1,1,0.26,0.2879,0.7,0.0896,282
1675,3/15/2011,1,0,3,9,0,2,1,2,0.3,0.3333,0.7,0,157
1676,3/15/2011,1,0,3,10,0,2,1,2,0.32,0.3182,0.66,0.194,78
1677,3/15/2011,1,0,3,11,0,2,1,2,0.34,0.3182,0.57,0.2239,78
1678,3/15/2011,1,0,3,12,0,2,1,2,0.36,0.3485,0.5,0.2239,102
1679,3/15/2011,1,0,3,13,0,2,1,2,0.36,0.3333,0.57,0.2836,97
1680,3/15/2011,1,0,3,14,0,2,1,2,0.38,0.3939,0.46,0.2985,88
1681,3/15/2011,1,0,3,15,0,2,1,2,0.38,0.3939,0.43,0.2836,90
1682,3/15/2011,1,0,3,16,0,2,1,2,0.38,0.3939,0.46,0.3284,114
1683,3/15/2011,1,0,3,17,0,2,1,2,0.36,0.3485,0.62,0.194,217
1684,3/15/2011,1,0,3,18,0,2,1,2,0.36,0.3333,0.62,0.2985,225
1685,3/15/2011,1,0,3,19,0,2,1,2,0.34,0.3182,0.71,0.2836,152
1686,3/15/2011,1,0,3,20,0,2,1,2,0.34,0.3182,0.71,0.2836,88
1687,3/15/2011,1,0,3,21,0,2,1,3,0.32,0.3333,0.81,0.1045,55
1688,3/15/2011,1,0,3,22,0,2,1,2,0.32,0.3182,0.87,0.1642,21
1689,3/15/2011,1,0,3,23,0,2,1,2,0.32,0.3182,0.87,0.1642,18
1690,3/16/2011,1,0,3,0,0,3,1,3,0.3,0.2879,0.93,0.2537,8
1691,3/16/2011,1,0,3,1,0,3,1,3,0.3,0.2727,1,0.2985,3
1692,3/16/2011,1,0,3,3,0,3,1,2,0.28,0.2727,1,0.2239,3
1693,3/16/2011,1,0,3,4,0,3,1,2,0.3,0.303,0.93,0.1642,1
1694,3/16/2011,1,0,3,5,0,3,1,2,0.3,0.3182,0.93,0.1045,3
1695,3/16/2011,1,0,3,6,0,3,1,2,0.3,0.3182,0.93,0.1045,31
1696,3/16/2011,1,0,3,7,0,3,1,2,0.3,0.2879,0.93,0.194,111
1697,3/16/2011,1,0,3,8,0,3,1,2,0.32,0.3182,0.93,0,253
1698,3/16/2011,1,0,3,9,0,3,1,2,0.32,0.3333,0.93,0.1343,154
1699,3/16/2011,1,0,3,10,0,3,1,2,0.36,0.3485,0.81,0.1642,68
1700,3/16/2011,1,0,3,11,0,3,1,2,0.36,0.3485,0.81,0.1343,75
1701,3/16/2011,1,0,3,12,0,3,1,2,0.4,0.4091,0.71,0.1045,88
1702,3/16/2011,1,0,3,13,0,3,1,2,0.4,0.4091,0.76,0.1343,99
1703,3/16/2011,1,0,3,14,0,3,1,2,0.4,0.4091,0.76,0.2239,100
1704,3/16/2011,1,0,3,15,0,3,1,2,0.4,0.4091,0.76,0.2537,101
1705,3/16/2011,1,0,3,16,0,3,1,2,0.4,0.4091,0.76,0.1642,151
1706,3/16/2011,1,0,3,17,0,3,1,2,0.44,0.4394,0.54,0.2985,253
1707,3/16/2011,1,0,3,18,0,3,1,2,0.44,0.4394,0.54,0.2239,237
1708,3/16/2011,1,0,3,19,0,3,1,2,0.44,0.4394,0.51,0.3284,168
1709,3/16/2011,1,0,3,20,0,3,1,2,0.42,0.4242,0.54,0.2985,121
1710,3/16/2011,1,0,3,21,0,3,1,2,0.42,0.4242,0.58,0.2836,78
1711,3/16/2011,1,0,3,22,0,3,1,2,0.4,0.4091,0.62,0.3881,59
1712,3/16/2011,1,0,3,23,0,3,1,1,0.4,0.4091,0.65,0.194,27
1713,3/17/2011,1,0,3,0,0,4,1,1,0.38,0.3939,0.66,0.2537,23
1714,3/17/2011,1,0,3,1,0,4,1,1,0.36,0.3485,0.71,0.2239,12
1715,3/17/2011,1,0,3,2,0,4,1,1,0.34,0.303,0.71,0.2985,8
1716,3/17/2011,1,0,3,3,0,4,1,1,0.34,0.3333,0.66,0.1642,2
1717,3/17/2011,1,0,3,4,0,4,1,1,0.34,0.3333,0.71,0.194,3
1718,3/17/2011,1,0,3,5,0,4,1,1,0.32,0.3333,0.76,0.1045,13
1719,3/17/2011,1,0,3,6,0,4,1,1,0.32,0.3182,0.76,0.194,51
1720,3/17/2011,1,0,3,7,0,4,1,1,0.32,0.3333,0.76,0.1343,140
1721,3/17/2011,1,0,3,8,0,4,1,1,0.36,0.3485,0.66,0.1343,299
1722,3/17/2011,1,0,3,9,0,4,1,1,0.4,0.4091,0.62,0.2537,185
1723,3/17/2011,1,0,3,10,0,4,1,1,0.44,0.4394,0.54,0.3284,78
1724,3/17/2011,1,0,3,11,0,4,1,1,0.44,0.4394,0.54,0.2836,86
1725,3/17/2011,1,0,3,12,0,4,1,1,0.5,0.4848,0.45,0.2239,105
1726,3/17/2011,1,0,3,13,0,4,1,2,0.52,0.5,0.42,0.0896,111
1727,3/17/2011,1,0,3,14,0,4,1,1,0.5,0.4848,0.45,0.1045,119
1728,3/17/2011,1,0,3,15,0,4,1,1,0.52,0.5,0.42,0.2537,125
1729,3/17/2011,1,0,3,16,0,4,1,1,0.5,0.4848,0.48,0.2836,142
1730,3/17/2011,1,0,3,17,0,4,1,1,0.5,0.4848,0.42,0.194,313
1731,3/17/2011,1,0,3,18,0,4,1,2,0.46,0.4545,0.59,0.1642,310
1732,3/17/2011,1,0,3,19,0,4,1,1,0.44,0.4394,0.58,0.194,207
1733,3/17/2011,1,0,3,20,0,4,1,1,0.42,0.4242,0.67,0.2239,137
1734,3/17/2011,1,0,3,21,0,4,1,1,0.42,0.4242,0.62,0.2239,138
1735,3/17/2011,1,0,3,22,0,4,1,1,0.4,0.4091,0.66,0.2239,87
1736,3/17/2011,1,0,3,23,0,4,1,1,0.42,0.4242,0.62,0.2836,50
1737,3/18/2011,1,0,3,0,0,5,1,1,0.42,0.4242,0.58,0.2836,29
1738,3/18/2011,1,0,3,1,0,5,1,1,0.4,0.4091,0.62,0.2537,16
1739,3/18/2011,1,0,3,2,0,5,1,1,0.4,0.4091,0.62,0.194,14
1740,3/18/2011,1,0,3,3,0,5,1,1,0.36,0.3485,0.71,0.194,5
1741,3/18/2011,1,0,3,5,0,5,1,1,0.38,0.3939,0.66,0.1642,10
1742,3/18/2011,1,0,3,6,0,5,1,1,0.4,0.4091,0.66,0.194,36
1743,3/18/2011,1,0,3,7,0,5,1,1,0.4,0.4091,0.66,0.194,123
1744,3/18/2011,1,0,3,8,0,5,1,1,0.42,0.4242,0.67,0.2537,280
1745,3/18/2011,1,0,3,9,0,5,1,1,0.46,0.4545,0.63,0.2239,210
1746,3/18/2011,1,0,3,10,0,5,1,1,0.52,0.5,0.53,0.2836,117
1747,3/18/2011,1,0,3,11,0,5,1,1,0.54,0.5152,0.52,0.2836,159
1748,3/18/2011,1,0,3,12,0,5,1,2,0.56,0.5303,0.49,0.3582,195
1749,3/18/2011,1,0,3,13,0,5,1,1,0.64,0.6212,0.41,0.2836,175
1750,3/18/2011,1,0,3,14,0,5,1,1,0.66,0.6212,0.39,0.2537,174
1751,3/18/2011,1,0,3,15,0,5,1,2,0.68,0.6364,0.39,0.3582,173
1752,3/18/2011,1,0,3,16,0,5,1,1,0.68,0.6364,0.39,0.2836,204
1753,3/18/2011,1,0,3,17,0,5,1,1,0.7,0.6364,0.37,0.3284,332
1754,3/18/2011,1,0,3,18,0,5,1,1,0.68,0.6364,0.39,0.1642,331
1755,3/18/2011,1,0,3,19,0,5,1,1,0.66,0.6212,0.44,0.1343,190
1756,3/18/2011,1,0,3,20,0,5,1,1,0.62,0.6212,0.46,0.1343,149
1757,3/18/2011,1,0,3,21,0,5,1,1,0.62,0.6212,0.46,0.1045,113
1758,3/18/2011,1,0,3,22,0,5,1,1,0.62,0.6212,0.5,0.1642,118
1759,3/18/2011,1,0,3,23,0,5,1,2,0.6,0.6212,0.53,0.2239,86
1760,3/19/2011,1,0,3,0,0,6,0,2,0.6,0.6212,0.53,0.2537,76
1761,3/19/2011,1,0,3,1,0,6,0,2,0.58,0.5455,0.46,0.3582,51
1762,3/19/2011,1,0,3,2,0,6,0,2,0.56,0.5303,0.43,0.2239,25
1763,3/19/2011,1,0,3,3,0,6,0,2,0.54,0.5152,0.39,0.3284,8
1764,3/19/2011,1,0,3,4,0,6,0,1,0.52,0.5,0.34,0.4179,3
1765,3/19/2011,1,0,3,5,0,6,0,1,0.52,0.5,0.34,0.4179,2
1766,3/19/2011,1,0,3,6,0,6,0,1,0.44,0.4394,0.44,0.4179,10
1767,3/19/2011,1,0,3,7,0,6,0,1,0.4,0.4091,0.5,0.3284,13
1768,3/19/2011,1,0,3,8,0,6,0,1,0.42,0.4242,0.47,0.4925,48
1769,3/19/2011,1,0,3,9,0,6,0,1,0.42,0.4242,0.44,0.4627,76
1770,3/19/2011,1,0,3,10,0,6,0,1,0.44,0.4394,0.38,0.4179,140
1771,3/19/2011,1,0,3,11,0,6,0,1,0.46,0.4545,0.36,0.4478,196
1772,3/19/2011,1,0,3,12,0,6,0,1,0.46,0.4545,0.33,0.4179,267
1773,3/19/2011,1,0,3,13,0,6,0,1,0.5,0.4848,0.34,0.4627,301
1774,3/19/2011,1,0,3,14,0,6,0,1,0.5,0.4848,0.31,0.4925,312
1775,3/19/2011,1,0,3,15,0,6,0,1,0.5,0.4848,0.29,0.4179,313
1776,3/19/2011,1,0,3,16,0,6,0,1,0.5,0.4848,0.31,0.3881,304
1777,3/19/2011,1,0,3,17,0,6,0,1,0.48,0.4697,0.31,0.3284,278
1778,3/19/2011,1,0,3,18,0,6,0,1,0.46,0.4545,0.31,0.3284,217
1779,3/19/2011,1,0,3,19,0,6,0,1,0.44,0.4394,0.33,0.2836,154
1780,3/19/2011,1,0,3,20,0,6,0,1,0.42,0.4242,0.35,0.2239,108
1781,3/19/2011,1,0,3,21,0,6,0,1,0.4,0.4091,0.37,0.2985,93
1782,3/19/2011,1,0,3,22,0,6,0,1,0.4,0.4091,0.37,0.3284,72
1783,3/19/2011,1,0,3,23,0,6,0,1,0.38,0.3939,0.4,0.2985,50
1784,3/20/2011,1,0,3,0,0,0,0,1,0.34,0.303,0.49,0.4179,40
1785,3/20/2011,1,0,3,1,0,0,0,1,0.32,0.2879,0.53,0.3582,24
1786,3/20/2011,1,0,3,2,0,0,0,1,0.3,0.2879,0.52,0.2836,30
1787,3/20/2011,1,0,3,3,0,0,0,1,0.28,0.2727,0.56,0.2537,12
1788,3/20/2011,1,0,3,4,0,0,0,1,0.26,0.2576,0.56,0.2239,3
1789,3/20/2011,1,0,3,5,0,0,0,1,0.26,0.2576,0.6,0.194,9
1790,3/20/2011,1,0,3,6,0,0,0,1,0.26,0.2576,0.6,0.2239,4
1791,3/20/2011,1,0,3,7,0,0,0,1,0.24,0.2273,0.6,0.2239,14
1792,3/20/2011,1,0,3,8,0,0,0,1,0.28,0.2727,0.56,0.1642,37
1793,3/20/2011,1,0,3,9,0,0,0,1,0.3,0.303,0.52,0.1343,78
1794,3/20/2011,1,0,3,10,0,0,0,2,0.32,0.3485,0.45,0,136
1795,3/20/2011,1,0,3,11,0,0,0,1,0.34,0.3485,0.39,0.1045,203
1796,3/20/2011,1,0,3,12,0,0,0,1,0.36,0.3636,0.4,0.1045,228
1797,3/20/2011,1,0,3,13,0,0,0,1,0.38,0.3939,0.34,0,203
1798,3/20/2011,1,0,3,14,0,0,0,1,0.4,0.4091,0.3,0,279
1799,3/20/2011,1,0,3,15,0,0,0,1,0.4,0.4091,0.32,0.0896,308
1800,3/20/2011,1,0,3,16,0,0,0,1,0.42,0.4242,0.32,0,224
1801,3/20/2011,1,0,3,17,0,0,0,1,0.4,0.4091,0.35,0.2836,226
1802,3/20/2011,1,0,3,18,0,0,0,1,0.38,0.3939,0.4,0.3582,156
1803,3/20/2011,1,0,3,19,0,0,0,1,0.36,0.3333,0.43,0.2836,79
1804,3/20/2011,1,0,3,20,0,0,0,1,0.36,0.3333,0.46,0.2836,67
1805,3/20/2011,1,0,3,21,0,0,0,2,0.34,0.3182,0.53,0.2836,49
1806,3/20/2011,1,0,3,22,0,0,0,2,0.34,0.303,0.53,0.3284,38
1807,3/20/2011,1,0,3,23,0,0,0,3,0.34,0.303,0.61,0.3881,24
1808,3/21/2011,2,0,3,0,0,1,1,3,0.34,0.303,0.66,0.3881,13
1809,3/21/2011,2,0,3,1,0,1,1,2,0.34,0.303,0.71,0.3881,7
1810,3/21/2011,2,0,3,2,0,1,1,2,0.34,0.303,0.71,0.3284,6
1811,3/21/2011,2,0,3,3,0,1,1,2,0.34,0.303,0.71,0.3284,1
1812,3/21/2011,2,0,3,5,0,1,1,1,0.32,0.303,0.81,0.2985,2
1813,3/21/2011,2,0,3,6,0,1,1,3,0.32,0.303,0.76,0.2537,32
1814,3/21/2011,2,0,3,7,0,1,1,3,0.3,0.2727,0.87,0.4179,18
1815,3/21/2011,2,0,3,8,0,1,1,2,0.3,0.2727,0.87,0.4179,98
1816,3/21/2011,2,0,3,9,0,1,1,2,0.34,0.303,0.81,0.3284,127
1817,3/21/2011,2,0,3,10,0,1,1,2,0.38,0.3939,0.76,0.3881,62
1818,3/21/2011,2,0,3,11,0,1,1,2,0.42,0.4242,0.71,0.2985,79
1819,3/21/2011,2,0,3,12,0,1,1,2,0.44,0.4394,0.77,0.2537,81
1820,3/21/2011,2,0,3,13,0,1,1,2,0.5,0.4848,0.63,0.2239,112
1821,3/21/2011,2,0,3,14,0,1,1,2,0.54,0.5152,0.64,0.2239,101
1822,3/21/2011,2,0,3,15,0,1,1,2,0.56,0.5303,0.6,0.2239,107
1823,3/21/2011,2,0,3,16,0,1,1,2,0.54,0.5152,0.64,0.2836,141
1824,3/21/2011,2,0,3,17,0,1,1,2,0.54,0.5152,0.64,0.2537,272
1825,3/21/2011,2,0,3,18,0,1,1,2,0.52,0.5,0.72,0.2239,276
1826,3/21/2011,2,0,3,19,0,1,1,1,0.58,0.5455,0.6,0.4179,221
1827,3/21/2011,2,0,3,20,0,1,1,1,0.56,0.5303,0.64,0.194,122
1828,3/21/2011,2,0,3,21,0,1,1,1,0.46,0.4545,0.94,0.194,91
1829,3/21/2011,2,0,3,22,0,1,1,1,0.46,0.4545,0.88,0.2239,78
1830,3/21/2011,2,0,3,23,0,1,1,1,0.46,0.4545,0.88,0.0896,30
1831,3/22/2011,2,0,3,0,0,2,1,1,0.46,0.4545,0.88,0.194,11
1832,3/22/2011,2,0,3,1,0,2,1,1,0.42,0.4242,1,0.1343,19
1833,3/22/2011,2,0,3,2,0,2,1,1,0.44,0.4394,0.94,0.0896,1
1834,3/22/2011,2,0,3,3,0,2,1,1,0.44,0.4394,0.82,0.2239,5
1835,3/22/2011,2,0,3,4,0,2,1,2,0.42,0.4242,0.82,0.1642,1
1836,3/22/2011,2,0,3,5,0,2,1,2,0.4,0.4091,0.87,0.1343,12
1837,3/22/2011,2,0,3,6,0,2,1,1,0.4,0.4091,0.87,0.2537,60
1838,3/22/2011,2,0,3,7,0,2,1,2,0.4,0.4091,0.76,0.1045,136
1839,3/22/2011,2,0,3,8,0,2,1,2,0.4,0.4091,0.58,0.2985,336
1840,3/22/2011,2,0,3,9,0,2,1,2,0.4,0.4091,0.58,0.4627,178
1841,3/22/2011,2,0,3,10,0,2,1,2,0.44,0.4394,0.54,0.2985,124
1842,3/22/2011,2,0,3,11,0,2,1,1,0.44,0.4394,0.51,0.3284,86
1843,3/22/2011,2,0,3,12,0,2,1,1,0.46,0.4545,0.47,0.2537,121
1844,3/22/2011,2,0,3,13,0,2,1,1,0.5,0.4848,0.45,0.2239,106
1845,3/22/2011,2,0,3,14,0,2,1,1,0.5,0.4848,0.42,0.3284,101
1846,3/22/2011,2,0,3,15,0,2,1,1,0.5,0.4848,0.42,0.2239,134
1847,3/22/2011,2,0,3,16,0,2,1,1,0.5,0.4848,0.42,0.1045,165
1848,3/22/2011,2,0,3,17,0,2,1,1,0.5,0.4848,0.42,0.1045,307
1849,3/22/2011,2,0,3,18,0,2,1,1,0.48,0.4697,0.44,0.0896,312
1850,3/22/2011,2,0,3,19,0,2,1,2,0.44,0.4394,0.54,0.2537,164
1851,3/22/2011,2,0,3,20,0,2,1,2,0.44,0.4394,0.54,0.3582,135
1852,3/22/2011,2,0,3,21,0,2,1,2,0.42,0.4242,0.54,0.2836,87
1853,3/22/2011,2,0,3,22,0,2,1,2,0.4,0.4091,0.58,0.2537,70
1854,3/22/2011,2,0,3,23,0,2,1,2,0.4,0.4091,0.58,0.2537,32
1855,3/23/2011,2,0,3,0,0,3,1,3,0.36,0.3485,0.71,0.2239,11
1856,3/23/2011,2,0,3,1,0,3,1,3,0.34,0.3182,0.76,0.2239,7
1857,3/23/2011,2,0,3,2,0,3,1,3,0.34,0.3182,0.76,0.2239,2
1858,3/23/2011,2,0,3,3,0,3,1,2,0.34,0.3182,0.76,0.2537,3
1859,3/23/2011,2,0,3,5,0,3,1,3,0.32,0.3182,0.87,0.194,10
1860,3/23/2011,2,0,3,6,0,3,1,2,0.34,0.3182,0.87,0.2537,44
1861,3/23/2011,2,0,3,7,0,3,1,2,0.32,0.303,0.93,0.2239,118
1862,3/23/2011,2,0,3,8,0,3,1,2,0.32,0.3182,0.87,0.194,261
1863,3/23/2011,2,0,3,9,0,3,1,2,0.32,0.303,0.81,0.2537,182
1864,3/23/2011,2,0,3,10,0,3,1,2,0.34,0.3182,0.81,0.2836,75
1865,3/23/2011,2,0,3,11,0,3,1,2,0.34,0.3333,0.87,0.194,71
1866,3/23/2011,2,0,3,12,0,3,1,2,0.34,0.3182,0.87,0.2239,87
1867,3/23/2011,2,0,3,13,0,3,1,3,0.34,0.3333,0.87,0.1343,108
1868,3/23/2011,2,0,3,14,0,3,1,2,0.36,0.3636,0.87,0.1045,84
1869,3/23/2011,2,0,3,15,0,3,1,2,0.38,0.3939,0.82,0.2239,85
1870,3/23/2011,2,0,3,16,0,3,1,2,0.4,0.4091,0.76,0.2239,136
1871,3/23/2011,2,0,3,17,0,3,1,2,0.4,0.4091,0.76,0.2239,273
1872,3/23/2011,2,0,3,18,0,3,1,3,0.38,0.3939,0.82,0.2537,238
1873,3/23/2011,2,0,3,19,0,3,1,3,0.38,0.3939,0.82,0.2537,159
1874,3/23/2011,2,0,3,20,0,3,1,3,0.36,0.303,0.87,0.6418,75
1875,3/23/2011,2,0,3,21,0,3,1,3,0.32,0.2879,1,0.4179,22
1876,3/23/2011,2,0,3,22,0,3,1,2,0.32,0.3182,0.93,0.1642,44
1877,3/23/2011,2,0,3,23,0,3,1,3,0.32,0.3333,0.9,0,26
1878,3/24/2011,2,0,3,0,0,4,1,2,0.32,0.303,0.93,0.2239,11
1879,3/24/2011,2,0,3,1,0,4,1,2,0.3,0.2879,1,0.2239,3
1880,3/24/2011,2,0,3,2,0,4,1,2,0.3,0.2879,1,0.2537,6
1881,3/24/2011,2,0,3,3,0,4,1,2,0.28,0.2727,1,0.194,1
1882,3/24/2011,2,0,3,4,0,4,1,2,0.28,0.2727,1,0.194,1
1883,3/24/2011,2,0,3,5,0,4,1,2,0.28,0.2727,0.93,0.2239,9
1884,3/24/2011,2,0,3,6,0,4,1,2,0.28,0.2727,0.93,0.2239,41
1885,3/24/2011,2,0,3,7,0,4,1,3,0.26,0.2576,1,0.2239,108
1886,3/24/2011,2,0,3,8,0,4,1,3,0.26,0.2273,1,0.2985,124
1887,3/24/2011,2,0,3,9,0,4,1,2,0.26,0.2576,0.93,0.2239,97
1888,3/24/2011,2,0,3,10,0,4,1,2,0.26,0.2273,0.93,0.3284,65
1889,3/24/2011,2,0,3,11,0,4,1,2,0.3,0.2727,0.81,0.2985,71
1890,3/24/2011,2,0,3,12,0,4,1,2,0.3,0.2727,0.7,0.3284,94
1891,3/24/2011,2,0,3,13,0,4,1,2,0.32,0.303,0.7,0.2239,101
1892,3/24/2011,2,0,3,14,0,4,1,2,0.3,0.303,0.7,0.1343,83
1893,3/24/2011,2,0,3,15,0,4,1,2,0.3,0.2879,0.7,0.2537,90
1894,3/24/2011,2,0,3,16,0,4,1,2,0.3,0.2879,0.65,0.2239,84
1895,3/24/2011,2,0,3,17,0,4,1,2,0.3,0.2879,0.7,0.2239,233
1896,3/24/2011,2,0,3,18,0,4,1,2,0.3,0.2727,0.61,0.2985,214
1897,3/24/2011,2,0,3,19,0,4,1,1,0.3,0.2727,0.56,0.3881,138
1898,3/24/2011,2,0,3,20,0,4,1,1,0.28,0.2576,0.61,0.2836,118
1899,3/24/2011,2,0,3,21,0,4,1,1,0.26,0.2576,0.65,0.2239,78
1900,3/24/2011,2,0,3,22,0,4,1,1,0.26,0.2576,0.65,0.1642,62
1901,3/24/2011,2,0,3,23,0,4,1,1,0.24,0.2273,0.65,0.194,33
1902,3/25/2011,2,0,3,0,0,5,1,1,0.24,0.2273,0.6,0.194,18
1903,3/25/2011,2,0,3,1,0,5,1,1,0.2,0.2121,0.69,0.1642,5
